map EGL-G1-D
fac 5 10 {0,186,108,82,162}
hosp 1 {0}
n_ALS 7 1 {3:0,2:186,2:108}
n_BLS 19 1 {3:0,6:186,3:108,5:82,2:162}
n_CLS 7 0 {1:0,2:186,3:108,1:82}
      c_m  head  tail      c_af      c_d  c_tau  c_h
102     3   116   120  0.137837  {1,1,0}     26    1
57     14   142   143  0.961939  {1,1,0}     37    1
84     74   144   145  0.969738  {0,2,0}     30    1
72    117     4    22  0.989398  {0,2,0}     25    1
118   127   157   159  0.579397  {0,2,0}     33    0
93    132   204   209  0.213124  {1,1,0}     29    1
50    235   157   158  0.744673  {0,2,0}     30    0
56    378    45    46  0.588406  {0,1,0}     37    1
16    403    45    46  0.886193  {0,1,0}     26    1
78    425    91    92  0.777366  {0,3,0}     29    0
25    427   104   106  0.139460  {0,3,0}     22    1
21    437   192   193  0.701624  {0,3,0}     24    1
27    444   129   136  0.444497  {0,3,0}     30    1
115   466   112   113  0.159513  {1,0,0}     22    1
124   469    36    38  0.849876  {0,3,0}     22    0
31    472    83    84  0.409829  {0,3,0}     29    0
51    512    28    29  0.790451  {0,2,0}     29    1
76    512    50    52  0.577572  {0,1,1}     35    0
55    514    81    84  0.458377  {0,2,0}     30    1
107   531   163   168  0.134802  {1,0,0}     29    1
103   533    62    63  0.871147  {0,0,1}     33    0
62    540    49    50  0.230285  {0,2,0}     23    0
80    547   226   231  0.794878  {0,2,0}     35    0
23    549   164   165  0.635125  {1,1,0}     36    1
116   558    90    91  0.624958  {0,1,1}     34    1
30    571     1     2  0.060950  {0,0,1}     23    0
119   582   193   194  0.422835  {0,3,0}     36    0
90    587   124   151  0.742571  {1,0,0}     20    1
26    592   153   157  0.064109  {0,2,0}     23    0
59    613   174   175  0.847594  {0,3,0}     28    0
101   617    88    89  0.627440  {1,0,0}     31    1
61    641    14    15  0.854501  {0,2,0}     27    0
81    647    71    72  0.532030  {0,1,0}     33    1
22    649    27    30  0.274395  {0,0,1}     27    1
117   657    59    60  0.364649  {1,1,0}     21    1
74    662     9    10  0.692473  {0,1,1}     40    1
100   663   225   248  0.512523  {1,0,0}     23    1
19    663    48    49  0.059133  {0,3,0}     31    1
83    666    80    88  0.997299  {0,0,1}     34    0
127   667    53    55  0.634437  {0,1,0}     39    0
29    669   134   146  0.618139  {0,3,0}     21    0
36    672   135   145  0.778272  {1,1,0}     30    1
109   675   212   243  0.142571  {0,1,0}     27    0
54    679     1     2  0.535519  {0,3,0}     36    1
64    687   178   183  0.955814  {0,2,0}     25    1
6     694   128   137  0.967949  {1,1,0}     38    1
123   700    16    18  0.433156  {0,1,0}     27    1
126   705   210   211  0.195301  {0,1,1}     34    1
88    708    96   111  0.364251  {1,0,0}     36    1
85    710   140   141  0.840828  {1,1,0}     27    1
49    724   194   195  0.356580  {0,1,0}     30    0
114   730    66    68  0.482266  {1,0,0}     35    1
122   733   100   101  0.822457  {0,1,0}     36    1
7     739    14    15  0.577629  {0,2,0}     25    1
71    755   160   164  0.916214  {1,1,0}     24    1
105   756    56    57  0.152832  {0,1,0}     39    1
