map EGL-G1-B
fac 5 10 {0,12,182,156,103}
hosp 2 {0,166}
n_ALS 6 1 {5:0,1:103}
n_BLS 17 1 {1:0,5:12,3:182,3:156,5:103}
n_CLS 5 0 {2:12,2:156,1:103}
      c_m  head  tail      c_af      c_d  c_tau  c_h
42      2   110   113  0.853580  {0,2,0}     36    0
33     22   207   208  0.646789  {1,0,0}     34    1
127    49    85    86  0.689247  {0,1,0}     40    1
73     76    65    91  0.315474  {0,2,0}     37    0
26     77   240   241  0.857500  {1,1,0}     38    1
55     89   157   158  0.293684  {0,1,0}     25    1
78    110   211   213  0.376153  {0,2,0}     25    1
113   164   111   112  0.227667  {0,1,0}     31    1
56    253    95    97  0.809899  {0,3,0}     21    1
77    286   237   238  0.535352  {0,2,0}     32    0
34    369    54    55  0.837989  {0,2,0}     40    1
47    414   132   133  0.167401  {0,2,0}     26    0
126   420   211   213  0.839379  {1,3,0}     28    1
10    468   169   173  0.252323  {0,0,1}     39    0
8     475     7     8  0.681564  {1,1,0}     40    1
43    483    27    28  0.014424  {0,3,0}     33    1
98    483   243   244  0.440760  {0,1,0}     36    1
45    487   120   121  0.465174  {1,1,0}     28    1
6     494   244   249  0.851694  {0,0,1}     29    1
93    498   229   230  0.953577  {0,0,1}     25    1
85    502   135   145  0.175352  {0,2,0}     31    1
79    506   190   192  0.736366  {0,2,0}     40    1
15    516    59    60  0.618106  {0,1,0}     20    1
39    534    12    16  0.087472  {0,1,0}     21    1
90    540   240   241  0.764523  {0,1,0}     37    1
29    543    50    53  0.408692  {0,1,0}     32    1
112   554   219   220  0.789421  {0,2,0}     31    1
109   581    77    78  0.400994  {1,1,0}     30    1
9     584   146   147  0.309105  {1,0,0}     36    1
19    594   213   216  0.661618  {0,2,0}     22    1
108   598    14    15  0.517071  {1,1,0}     24    1
28    599   165   166  0.561186  {0,2,0}     21    0
89    635   116   118  0.206481  {0,3,0}     23    1
38    642   228   229  0.027043  {1,1,0}     40    1
58    644    36    39  0.872793  {0,2,0}     40    1
35    664   222   225  0.373448  {1,0,0}     21    1
13    666   244   248  0.177088  {0,3,0}     24    0
81    666    23   229  0.508958  {1,0,0}     37    1
48    670   101   110  0.474089  {0,1,0}     39    1
124   674    23    86  0.742512  {0,0,1}     23    1
88    689   203   210  0.548972  {1,0,0}     31    1
119   692   240   242  0.636013  {0,3,0}     34    1
32    700   169   173  0.359796  {0,1,0}     22    1
102   709   134   135  0.074063  {0,2,0}     28    0
24    711    27    30  0.090293  {0,0,1}     31    0
2     719   158   160  0.198881  {1,1,0}     25    1
0     722   112   114  0.502759  {1,1,0}     23    1
66    723   202   204  0.593058  {1,2,0}     33    0
86    727   241   242  0.674981  {1,1,0}     24    1
99    737    70    72  0.616984  {0,3,0}     27    1
40    744    36    39  0.755972  {0,2,0}     22    1
62    745   160   163  0.025362  {0,1,0}     22    0
49    749     2    14  0.644887  {0,1,0}     21    1
100   761    47    48  0.562777  {0,2,0}     24    1
94    767   241   242  0.866355  {0,1,0}     25    0
84    771   119   161  0.105538  {1,1,0}     22    1
70    774    98    99  0.809482  {0,1,0}     36    1
103   778   157   159  0.591642  {0,2,0}     40    0
110   779    65    66  0.448850  {0,2,0}     31    1
21    784    65    91  0.842763  {0,2,0}     24    0
14    794    50    52  0.660696  {0,1,0}     29    0
106   811     8    33  0.945310  {0,3,0}     33    1
121   815    43    44  0.945418  {1,0,0}     29    1
65    837   128   129  0.787068  {1,1,0}     24    1
51    838    29    30  0.033949  {0,1,0}     38    0
105   840    38    40  0.435718  {0,2,0}     22    1
76    846   222   225  0.082900  {0,1,0}     30    0
96    848    11    42  0.920487  {0,1,0}     34    1
20    852    59    71  0.770639  {1,1,0}     32    1
125   855   199   202  0.053358  {1,0,0}     25    1
50    859    75    77  0.279216  {0,2,0}     28    0
44    864   146   147  0.371717  {1,1,0}     36    1
37    866   165   177  0.699470  {0,2,0}     39    1
114   873    98   131  0.293039  {0,2,0}     20    0
116   877   232   234  0.519595  {0,2,0}     21    1
75    879   102   103  0.994142  {0,1,0}     33    1
104   882   125   149  0.107236  {0,1,0}     31    0
67    883   105   117  0.360430  {0,1,0}     27    1
91    890    83    85  0.919615  {1,1,0}     27    1
16    891    65    66  0.780689  {1,1,0}     37    1
4     898    24    26  0.015190  {0,3,0}     29    0
123   931     7    30  0.668162  {0,0,1}     21    1
71    937     3    23  0.144314  {0,2,0}     39    1
54    941     1    12  0.509198  {0,2,0}     29    1
22    941    92    93  0.957602  {0,1,1}     21    1
111   955   228   230  0.506193  {0,2,0}     26    1
36    963   151   154  0.136021  {0,1,0}     39    1
3     965    31    38  0.920994  {0,2,0}     28    1
92    974   138   139  0.396422  {0,2,0}     35    1
95   1006   184   185  0.838818  {0,2,0}     38    1
30   1015    35    36  0.244782  {0,2,0}     28    1
5    1023   240   242  0.083720  {0,1,0}     31    1
63   1026    19    25  0.155283  {1,1,0}     23    1
80   1031   140   141  0.752847  {0,1,0}     30    0
7    1031    98    99  0.971337  {1,1,0}     36    0
82   1040     8     9  0.903696  {1,1,0}     34    1
52   1079    15    17  0.776996  {0,2,0}     25    0
17   1092    29    31  0.839263  {0,3,0}     30    1
69   1109   238   240  0.047531  {0,1,0}     39    0
1    1110    96   111  0.038004  {1,0,0}     26    1
61   1111    28    29  0.759224  {0,1,0}     34    1
23   1114    68    79  0.173096  {0,2,0}     26    0
59   1124   161   162  0.709411  {0,2,0}     25    1
83   1134   125   149  0.309305  {0,3,0}     24    0
11   1138    12    13  0.663689  {0,3,0}     29    1
68   1155   231   236  0.595848  {0,2,0}     34    0
60   1164   121   122  0.848736  {0,0,1}     30    1
31   1168    71    72  0.494897  {0,2,0}     37    0
120  1170    96    97  0.118515  {0,3,0}     26    1
18   1170   177   184  0.550695  {0,0,1}     20    0
25   1176    63    64  0.023152  {0,2,0}     32    1
64   1181   222   223  0.993689  {0,1,0}     22    0
72   1185   126   127  0.919185  {0,1,0}     36    1
122  1185    95    97  0.089148  {0,3,0}     27    1
118  1192   134   135  0.653817  {0,1,0}     25    1
74   1231   128   137  0.089692  {0,1,0}     23    1
115  1235    39    40  0.815338  {0,2,0}     31    1
46   1242   222   223  0.796965  {0,2,0}     30    1
97   1245   147   148  0.810648  {0,3,0}     22    0
101  1247    23   229  0.618738  {0,1,1}     37    1
107  1252   238   240  0.948518  {1,1,0}     36    1
53   1281    57    61  0.458915  {0,1,0}     31    1
41   1296    15    17  0.727432  {0,3,0}     23    1
117  1336    95    97  0.154719  {1,3,0}     34    1
57   1365    24    25  0.912665  {1,1,0}     24    1
87   1366    68    79  0.767917  {0,3,0}     36    1
12   1368   213   216  0.969849  {1,0,0}     31    1
27   1423   155   156  0.765646  {0,1,0}     25    1
