map EGL-G1-A
fac 5 10 {0,232,9,191,48}
hosp 2 {0,147}
n_ALS 10 1 {1:0,2:232,6:9,1:191}
n_BLS 21 1 {6:0,2:232,4:9,4:191,5:48}
n_CLS 9 0 {2:0,2:191,5:48}
      c_m  head  tail      c_af      c_d  c_tau  c_h
116    48   155   156  0.699099  {0,2,0}     20    1
123    52    19    20  0.169015  {0,1,0}     33    1
89     73   116   120  0.485664  {1,0,0}     24    1
32    130   105   107  0.878559  {0,1,1}     31    1
63    165    45    64  0.264420  {1,1,0}     36    1
11    177    24    25  0.906932  {0,1,0}     27    0
55    200   169   173  0.871429  {0,1,0}     26    0
95    220   135   136  0.708320  {0,2,0}     38    1
38    298   107   108  0.798773  {0,1,1}     34    0
45    346   173   181  0.623899  {0,1,0}     22    1
102   368   185   186  0.115973  {1,0,0}     27    1
29    413    49    56  0.178195  {1,1,0}     20    1
88    414   116   117  0.825602  {0,2,0}     40    1
77    422    41    51  0.337780  {0,1,0}     37    0
127   422   167   175  0.659534  {0,2,0}     35    0
21    424   144   147  0.314116  {0,2,0}     34    0
67    432     1    12  0.687782  {0,3,0}     26    0
120   449   129   136  0.580218  {0,1,0}     32    0
104   455   234   235  0.532495  {0,2,0}     30    1
117   475    54    55  0.143391  {0,1,1}     29    0
112   488   206   207  0.531739  {1,0,0}     39    1
80    519    40    41  0.682165  {1,1,0}     28    1
100   523    49    56  0.330602  {0,1,0}     29    1
27    525   135   136  0.567269  {1,1,0}     28    1
16    532   104   105  0.622987  {0,3,0}     32    0
68    547   134   135  0.715164  {0,3,0}     24    1
71    550   121   123  0.404035  {0,1,0}     21    1
125   565    43    44  0.792405  {1,0,0}     23    1
18    572    18    19  0.999615  {1,1,0}     28    0
106   572    94    98  0.190668  {1,0,0}     22    1
7     578    48    57  0.264885  {0,3,0}     23    1
91    579   210   212  0.898963  {0,2,0}     22    1
19    580   195   197  0.403132  {1,0,0}     21    1
56    612   215   216  0.404120  {1,2,0}     29    1
17    618   176   179  0.168031  {1,1,0}     20    1
97    619   112   114  0.266174  {0,1,0}     21    1
34    620   111   112  0.369988  {0,1,0}     30    0
23    623    85    86  0.448692  {0,3,0}     28    1
51    624   153   156  0.049731  {0,1,0}     28    1
6     627   124   125  0.431216  {0,1,1}     25    0
83    630    30    33  0.075665  {0,1,0}     35    0
36    639   128   137  0.626801  {0,2,0}     26    0
99    641   123   124  0.092375  {0,1,0}     29    1
48    651   162   166  0.591719  {0,1,0}     34    0
126   678   100   101  0.836439  {0,1,0}     34    1
79    696    69    78  0.053029  {1,0,0}     30    1
49    703    94    98  0.162934  {1,1,0}     21    1
57    705    48    49  0.369919  {0,2,0}     33    0
93    717   225   226  0.954020  {0,1,0}     24    1
26    728     9    34  0.485498  {0,1,0}     30    1
13    732   127   138  0.388476  {0,2,0}     27    1
61    738   231   232  0.295025  {0,2,0}     20    1
113   740   171   172  0.362940  {0,2,0}     37    1
118   740   134   146  0.297287  {0,3,0}     21    0
78    754    86    87  0.815489  {0,2,0}     33    1
25    757   246   248  0.377351  {0,1,1}     40    1
3     762    92    93  0.936181  {0,1,1}     36    0
31    764   240   242  0.541058  {0,0,1}     20    0
