map EGL-G1-C
fac 5 10 {0,222,129,54,92}
hosp 1 {0}
n_ALS 6 1 {1:0,1:222,4:92}
n_BLS 25 1 {7:0,5:222,5:129,7:54,1:92}
n_CLS 5 0 {1:0,1:222,1:129,2:54}
      c_m  head  tail      c_af      c_d  c_tau  c_h
126    42   152   153  0.276442  {0,2,0}     28    1
84     62    65    66  0.770551  {0,2,0}     31    1
33     71    80    81  0.642725  {0,2,0}     37    1
125    77     8     9  0.171987  {0,2,0}     27    0
11     81   139   141  0.628976  {1,1,0}     27    1
29     82   185   192  0.175607  {1,1,0}     27    1
69    104    12    16  0.206904  {0,1,0}     30    1
63    104   210   211  0.583949  {1,0,0}     29    1
79    111     3     4  0.804760  {0,0,1}     35    1
5     128    32    33  0.976053  {0,0,1}     30    1
44    142    98   131  0.503011  {0,1,0}     35    1
104   150     9    34  0.329496  {0,1,0}     34    1
14    169   141   142  0.913909  {1,0,0}     34    1
83    221    55    56  0.305751  {0,1,0}     26    0
23    294    70    72  0.982380  {1,1,0}     38    1
100   312    91    92  0.309193  {0,1,0}     35    0
47    343   124   151  0.538293  {1,1,0}     39    1
46    343   238   240  0.451247  {1,0,0}     20    1
59    345   246   247  0.812177  {0,1,0}     39    1
101   346   207   208  0.578036  {0,1,0}     37    0
85    360   107   108  0.985895  {0,2,0}     21    0
88    388    96   114  0.501780  {0,0,1}     37    1
3     389   195   196  0.431196  {1,1,0}     31    1
94    399   204   209  0.967812  {0,1,0}     38    0
97    404   121   123  0.274608  {0,0,1}     27    1
89    425   189   190  0.995751  {0,1,0}     39    1
50    494   238   239  0.320263  {0,3,0}     32    0
43    500    19    20  0.002832  {1,0,0}     32    1
117   531    19    25  0.141968  {0,2,0}     27    1
108   549   146   147  0.725743  {1,2,0}     20    1
90    553   179   180  0.563609  {1,0,0}     35    0
70    556   176   179  0.694976  {0,2,0}     34    1
109   572   116   117  0.894847  {0,0,1}     21    1
86    591   101   102  0.664153  {1,1,0}     34    1
75    594    96    97  0.612565  {1,1,0}     40    1
8     608   155   156  0.845298  {0,3,0}     23    1
127   611    90    91  0.366063  {0,1,1}     27    1
60    613    58    59  0.653039  {1,0,0}     25    1
24    628    80    88  0.318450  {1,1,0}     31    1
99    635    20    21  0.374995  {0,1,0}     27    1
118   637   151   152  0.066845  {0,2,0}     36    0
93    640    31    38  0.851438  {0,3,0}     24    0
48    645   119   169  0.366702  {1,0,0}     30    1
61    646   107   108  0.617690  {1,0,0}     24    1
76    670   226   227  0.724150  {0,3,0}     27    1
116   673   139   141  0.068745  {1,1,0}     27    1
10    674   125   126  0.587051  {1,0,0}     38    1
9     678    24    25  0.069387  {0,3,0}     21    1
67    707   129   136  0.442161  {0,2,0}     35    0
18    713   237   238  0.703931  {0,1,1}     34    0
31    714    88    89  0.580726  {1,0,0}     30    1
28    715   160   163  0.951549  {0,2,0}     32    0
87    717    73    75  0.306751  {1,1,0}     40    1
0     718    50    53  0.965065  {0,1,0}     21    0
91    731   160   164  0.681429  {0,3,0}     35    1
19    733   157   158  0.212820  {0,3,0}     21    0
110   751   234   235  0.024546  {1,0,0}     34    1
119   770   203   210  0.019629  {0,2,0}     31    1
35    773   125   126  0.656550  {0,1,1}     36    1
57    774   150   152  0.380228  {0,2,0}     34    1
92    787    30    33  0.638997  {0,1,0}     29    1
15    792   144   145  0.626609  {1,1,0}     20    1
111   796   220   222  0.437722  {1,0,0}     27    1
30    808    43    45  0.658682  {0,1,0}     22    0
45    823   198   200  0.050070  {1,1,0}     24    1
123   852   227   228  0.850058  {0,1,0}     35    1
105   857    89    91  0.056202  {0,1,1}     24    0
38    862   134   135  0.238668  {1,0,0}     22    1
12    867   120   154  0.807032  {0,2,0}     39    1
82    867   184   185  0.079270  {0,1,1}     39    1
113   873   135   145  0.006783  {0,2,0}     31    0
71    874   204   205  0.614676  {0,1,1}     32    1
64    880    31    32  0.126064  {0,3,0}     24    1
7     884    41    51  0.096489  {0,2,0}     20    1
52    884   198   200  0.902142  {0,2,0}     40    0
34    892    18    19  0.743431  {1,1,0}     37    1
77    903   163   168  0.920206  {0,3,0}     39    0
41    910    45    46  0.594044  {0,2,0}     32    1
73    915     8    33  0.496447  {1,0,0}     37    1
53    933    61    62  0.951561  {0,1,0}     32    0
