map EGL-G2-C
fac 5 10 {0,184,66,176,49}
hosp 2 {0,201}
n_ALS 6 1 {1:0,1:184,1:66,1:176,2:49}
n_BLS 17 1 {4:0,3:184,3:66,4:176,3:49}
n_CLS 7 0 {2:0,3:184,2:49}
      c_m  head  tail      c_af      c_d  c_tau  c_h
69     13   184   185  0.962064  {0,1,0}     27    1
54     28     0    21  0.803975  {1,0,0}     20    1
53     59     9    34  0.684821  {1,1,0}     21    1
106    67   218   225  0.333873  {0,0,1}     28    1
114    89    81    89  0.901173  {0,1,0}     38    1
78    114   195   196  0.729172  {1,0,0}     39    1
65    139   195   248  0.249352  {0,2,0}     35    1
58    139     4    22  0.483072  {0,0,1}     28    1
74    268    53    55  0.865862  {0,1,0}     26    1
2     307   142   143  0.827590  {0,3,0}     24    1
101   314    78    79  0.375945  {1,1,0}     33    1
15    321   196   198  0.001433  {0,1,0}     40    1
12    327   249   252  0.107420  {0,1,0}     40    0
82    333    89    97  0.693173  {0,1,0}     25    1
67    342   226   229  0.773682  {0,3,0}     21    1
93    373    93    94  0.174627  {1,0,0}     38    1
14    390   135   147  0.299079  {0,3,0}     28    0
38    392   125   126  0.244114  {0,3,0}     29    0
98    396   240   242  0.245887  {0,2,0}     33    1
61    406    51    52  0.717806  {0,1,1}     23    1
11    406    63    64  0.296164  {1,0,0}     22    1
86    420   240   242  0.286704  {1,1,0}     25    1
71    428   209   216  0.688370  {1,1,0}     21    1
107   451   156   162  0.274656  {0,2,0}     21    0
126   460   161   164  0.465486  {0,2,0}     29    1
23    474   245   246  0.966778  {0,1,1}     20    1
1     477   170   174  0.706331  {0,0,1}     38    1
119   507   121   155  0.651346  {0,3,0}     27    1
26    517   150   151  0.960736  {1,0,0}     32    1
34    533     3    23  0.825202  {0,1,1}     23    1
39    535   190   192  0.022804  {0,1,0}     29    1
64    539   174   183  0.746434  {0,2,0}     28    1
118   550   210   215  0.426099  {0,1,1}     20    1
9     554   174   189  0.133602  {0,3,0}     39    0
16    564    39    73  0.619044  {1,0,0}     34    1
51    569   243   245  0.322662  {1,1,0}     25    1
109   579   145   148  0.529276  {1,2,0}     25    1
125   583     1    12  0.131003  {0,3,0}     29    0
40    590     8     9  0.409550  {0,3,0}     23    1
124   605    95    99  0.487549  {0,1,0}     36    0
83    612   170   171  0.282924  {0,2,0}     28    0
85    621    39    52  0.163270  {0,1,0}     23    1
75    626    70    79  0.246524  {0,2,0}     35    0
8     632   175   177  0.222853  {0,1,1}     33    1
120   643   217   219  0.280468  {0,2,0}     21    0
25    645   117   121  0.961952  {0,2,0}     36    0
33    649   240   242  0.079459  {0,0,1}     37    1
92    655    29    31  0.386986  {0,2,0}     21    0
87    681     8     9  0.348083  {0,1,0}     23    1
50    693   208   210  0.152874  {0,1,0}     28    0
100   701    92    93  0.022473  {0,2,0}     32    1
117   716    81    82  0.357347  {0,3,0}     40    1
115   725     3    23  0.060614  {0,0,1}     27    0
29    726   186   188  0.793214  {0,1,0}     37    0
59    735   237   238  0.884259  {0,1,1}     21    1
18    737    56    57  0.598642  {0,1,1}     29    1
56    741    62    63  0.869937  {0,3,0}     31    0
68    760    74    76  0.336069  {0,1,0}     25    0
42    770    18    19  0.886213  {0,2,0}     32    1
89    772   154   158  0.770338  {0,3,0}     35    0
104   780   105   107  0.211692  {1,0,0}     35    1
43    801    43    44  0.154480  {0,1,0}     22    1
105   811   157   161  0.510553  {1,1,0}     26    0
77    815    24    25  0.225620  {1,0,0}     26    1
49    816   247   249  0.742997  {0,1,0}     31    1
62    817    50    52  0.187489  {1,1,0}     24    1
31    817   141   142  0.969274  {1,0,0}     21    1
41    835   151   153  0.668483  {0,2,0}     20    1
72    848    25    26  0.920520  {1,1,0}     35    1
96    855   104   114  0.820199  {0,2,0}     21    1
32    857   174   182  0.388218  {1,0,0}     35    0
66    859    66    93  0.577668  {1,1,0}     34    1
46    861   193   246  0.902473  {0,2,0}     29    1
5     863     8    33  0.338661  {1,0,0}     40    1
70    877   178   179  0.352669  {1,1,0}     23    1
47    882    43    46  0.711305  {0,2,0}     37    0
28    891    47    48  0.317934  {1,0,0}     26    1
122   909   158   160  0.144995  {0,3,0}     35    0
97    911    50    52  0.475378  {0,1,0}     32    0
102   916   174   183  0.096317  {0,1,0}     26    1
3     924    39    73  0.129036  {0,3,0}     29    1
22    933    61    62  0.334251  {0,1,0}     25    1
45    941   186   188  0.139845  {0,3,0}     24    0
94    942   154   158  0.699618  {0,1,0}     39    1
35    945   162   163  0.418379  {0,1,0}     34    0
44    949    61    62  0.404497  {0,2,0}     24    0
6     958    30    33  0.588406  {1,0,0}     40    0
116   960    43    44  0.350847  {0,1,0}     23    0
90    992   184   188  0.349012  {0,3,0}     39    0
84    992   143   144  0.743862  {1,1,0}     28    1
127  1015   137   138  0.401265  {1,0,0}     31    1
80   1015   118   119  0.074268  {1,0,0}     27    1
24   1016    16    17  0.202216  {1,0,0}     23    1
57   1016   125   126  0.297660  {1,0,0}     32    1
37   1035    21    35  0.496207  {0,1,1}     32    1
48   1041   161   164  0.648422  {1,1,0}     31    1
4    1057     5    23  0.888842  {0,3,0}     34    1
99   1069   130   131  0.656849  {0,2,0}     21    0
27   1082   135   136  0.820408  {0,3,0}     34    0
110  1085    67    69  0.513894  {0,2,0}     34    0
112  1106   253   254  0.331295  {0,1,1}     39    1
10   1109    85   101  0.993092  {0,3,0}     20    0
79   1110   170   171  0.295761  {0,2,0}     40    1
91   1125   174   182  0.810095  {0,1,0}     25    1
13   1144    61    65  0.149895  {0,1,0}     26    1
21   1147    58    59  0.494791  {0,2,0}     24    1
113  1148    17    19  0.649423  {1,0,0}     24    1
73   1159   166   178  0.230128  {0,1,0}     28    1
121  1163    24    25  0.327688  {1,1,0}     23    1
36   1185    70    71  0.344520  {0,1,0}     34    0
17   1217   201   202  0.615906  {0,1,0}     20    0
7    1253   234   239  0.188617  {0,3,0}     20    0
108  1259   109   110  0.619734  {1,0,0}     26    1
55   1269    57    61  0.190111  {0,0,1}     38    1
30   1279    16    18  0.762117  {0,0,1}     30    1
103  1285    55    56  0.098035  {1,0,0}     26    1
81   1293   195   196  0.901108  {0,2,0}     39    1
52   1303   225   226  0.022264  {0,2,0}     34    0
19   1322    32    34  0.831978  {0,2,0}     38    0
88   1337    13    14  0.268188  {0,1,0}     24    1
20   1339    87    88  0.858866  {0,1,0}     26    1
60   1341   151   152  0.181472  {0,1,0}     23    1
95   1355   158   160  0.504918  {0,1,0}     26    1
76   1366   197   199  0.868208  {0,1,0}     32    0
123  1373    14    15  0.875783  {0,2,0}     37    0
0    1374   154   158  0.675220  {1,0,0}     36    1
63   1415   177   180  0.027202  {0,3,0}     28    1
111  1420   197   200  0.372531  {0,3,0}     31    0
