map EGL-G1-E
fac 5 10 {0,238,214,98,115}
hosp 1 {0}
n_ALS 7 1 {2:0,3:214,2:115}
n_BLS 17 1 {8:0,2:238,1:214,6:98}
n_CLS 7 0 {2:214,1:98,4:115}
      c_m  head  tail      c_af      c_d  c_tau  c_h
43     52     4    22  0.485393  {0,2,0}     20    0
114    64    25    26  0.661598  {0,0,1}     26    1
110    83   156   160  0.125685  {1,1,0}     27    1
73     85   156   160  0.492274  {0,1,1}     36    1
65     87   210   212  0.232531  {0,3,0}     34    1
121   109    41    51  0.094075  {0,3,0}     20    1
120   147   106   107  0.582343  {0,2,0}     24    0
107   219    75    76  0.037381  {0,3,0}     20    0
92    305    70    72  0.689329  {0,3,0}     26    0
90    306   211   213  0.457794  {0,2,0}     31    1
53    358   178   183  0.316407  {1,1,0}     35    1
15    402   206   207  0.620453  {0,2,0}     25    1
80    409    38    40  0.854136  {0,3,0}     36    0
0     415    71    72  0.875560  {1,1,0}     36    1
52    426     3    23  0.381813  {0,2,0}     25    0
118   437    60    67  0.993722  {0,2,0}     30    0
54    443     7    30  0.236771  {1,1,0}     38    1
46    448   124   125  0.519374  {1,0,0}     20    1
35    466   165   166  0.663577  {0,1,0}     36    1
39    490   144   147  0.548096  {0,1,0}     23    1
101   508    90    91  0.696010  {1,0,0}     25    1
108   519    66    68  0.487025  {1,0,0}     40    1
18    520     2    14  0.928201  {0,1,0}     33    0
19    539   135   145  0.875027  {1,0,0}     33    1
6     540     3     4  0.239356  {0,3,0}     27    0
20    546   178   183  0.148888  {1,1,0}     37    1
83    547   124   151  0.243116  {1,1,0}     40    1
10    556    50    53  0.809143  {0,3,0}     31    0
126   564   153   157  0.071242  {0,1,0}     37    1
96    569    29    31  0.285143  {0,3,0}     32    1
41    573   222   225  0.006877  {0,3,0}     27    1
3     576    70    72  0.540398  {0,1,0}     30    1
45    581   138   139  0.884860  {0,1,0}     36    1
32    584    18    20  0.815734  {0,1,0}     35    0
109   596   121   122  0.833975  {1,1,0}     33    1
111   603    43    44  0.408449  {0,1,1}     20    1
47    606    23   229  0.087403  {0,1,0}     33    0
24    608    38    40  0.102253  {0,1,0}     22    1
72    614   144   147  0.007459  {0,2,0}     34    0
11    624    18    19  0.504359  {0,3,0}     33    0
125   632   121   123  0.890010  {1,2,0}     32    1
102   633    39    40  0.408124  {0,3,0}     35    1
14    634   219   220  0.803428  {0,1,0}     40    1
76    634   185   192  0.921835  {0,1,1}     35    0
56    682    67    68  0.377642  {0,2,0}     29    0
97    702   118   119  0.240540  {0,2,0}     37    1
105   703    43    46  0.179479  {1,1,0}     25    1
28    714    23   170  0.381915  {0,2,0}     40    0
27    717   135   145  0.008692  {0,2,0}     22    1
71    722    12    13  0.677090  {1,0,0}     26    1
81    723   192   193  0.985052  {0,1,0}     23    0
67    734   190   191  0.017048  {0,2,0}     30    0
30    735   157   158  0.003104  {0,2,0}     22    1
62    739   228   230  0.589360  {0,2,0}     39    1
37    741   128   129  0.857929  {0,3,0}     35    1
5     743    27    30  0.338960  {0,3,0}     34    1
91    775   188   189  0.376963  {0,2,0}     38    1
50    782   202   204  0.059867  {0,2,0}     26    0
84    819    65    66  0.910376  {0,1,0}     24    0
86    839    39    52  0.276883  {0,2,0}     35    0
115   843   210   212  0.861804  {0,1,0}     23    1
4     850   165   166  0.290670  {1,1,0}     38    1
34    856    96    97  0.833394  {0,2,0}     25    0
113   857   234   236  0.049828  {1,0,0}     20    1
61    861   135   145  0.879790  {1,0,0}     38    0
25    876   141   142  0.703224  {1,1,0}     22    1
36    877   219   221  0.495156  {0,2,0}     31    1
77    888   139   140  0.298613  {0,1,0}     39    1
60    888   210   211  0.446509  {0,2,0}     32    1
95    891    93    94  0.897630  {0,3,0}     33    0
1     899    66    67  0.600919  {1,1,0}     20    1
103   900    26    28  0.671437  {1,1,0}     23    1
70    901   153   157  0.568288  {0,2,0}     22    0
74    923   174   176  0.914463  {0,1,0}     35    1
