map EGL-G1-A
fac 5 10 {0,131,72,210,164}
hosp 1 {0}
n_ALS 6 1 {2:72,1:210,3:164}
n_BLS 19 1 {6:0,1:131,4:72,4:210,4:164}
n_CLS 7 0 {2:0,2:131,1:72,2:210}
      c_m  head  tail      c_af      c_d  c_tau  c_h
83     16     7    30  0.821439  {0,1,0}     21    1
107    87   127   138  0.326465  {0,1,0}     29    0
45    110    15    17  0.729908  {0,2,0}     33    0
3     143   177   178  0.467828  {0,1,1}     32    0
110   196   149   150  0.484390  {0,1,0}     34    1
15    197    55    56  0.565909  {0,1,0}     23    1
49    236   122   123  0.382494  {0,3,0}     38    1
33    248   132   134  0.038327  {0,2,0}     38    0
69    268     6    27  0.234112  {0,2,0}     21    1
14    279   212   218  0.089006  {0,3,0}     24    1
109   280   216   217  0.707594  {0,3,0}     24    0
67    286   120   154  0.715008  {1,0,0}     38    1
50    360   142   143  0.980101  {0,2,0}     28    1
84    372   164   165  0.546893  {0,1,0}     29    1
12    378    37    74  0.992175  {0,2,0}     31    1
87    381   142   143  0.747491  {0,2,0}     23    1
6     386    27    28  0.673601  {0,1,1}     25    0
113   397    89    91  0.615332  {0,1,0}     26    1
77    406   135   145  0.358312  {0,1,1}     21    1
76    448   244   249  0.035924  {0,1,1}     36    0
74    455    48    57  0.689970  {0,2,0}     23    1
47    455   169   173  0.740658  {1,1,0}     40    1
122   459    22    24  0.842352  {0,2,0}     21    0
117   489    51    52  0.555933  {0,2,0}     29    1
90    491   241   242  0.556978  {1,1,0}     27    1
126   494    51    52  0.339775  {0,1,0}     21    0
40    503    37    74  0.767967  {0,3,0}     32    1
42    507   135   145  0.046777  {0,2,0}     20    1
23    513   115   116  0.948865  {1,0,0}     38    0
61    518    48    49  0.369377  {1,0,0}     22    1
108   532   161   162  0.485764  {0,3,0}     39    1
51    540    89    90  0.684189  {0,2,0}     33    0
38    555   119   169  0.077193  {0,2,0}     38    0
94    559   139   141  0.323490  {0,1,0}     23    1
125   570   104   106  0.235581  {0,1,1}     25    1
72    579   130   131  0.999712  {0,1,0}     26    0
22    593   127   138  0.849002  {1,0,0}     29    1
13    595   198   199  0.654644  {0,2,0}     39    0
102   610    91    92  0.474602  {1,0,0}     26    1
16    612     2     3  0.853188  {0,3,0}     21    1
75    612   153   157  0.952721  {0,3,0}     28    1
39    612   114   115  0.172672  {1,0,0}     21    1
92    627    89    91  0.174375  {0,1,0}     29    1
27    654    19    25  0.015502  {1,3,0}     35    1
119   661   202   204  0.107803  {0,1,0}     37    0
24    672   135   145  0.168487  {1,0,0}     23    1
97    684    50    51  0.744327  {0,0,1}     29    1
37    687    20    21  0.665251  {0,2,0}     23    1
35    689    43    44  0.735151  {0,0,1}     35    1
4     692   135   145  0.294569  {0,0,1}     26    1
80    700   238   239  0.419252  {0,3,0}     29    0
70    704   177   184  0.323680  {1,0,0}     30    1
46    711   150   152  0.111330  {1,0,0}     33    1
26    747   190   191  0.254424  {1,0,0}     22    1
25    752    84   100  0.165094  {0,3,0}     20    0
11    766    10    41  0.067548  {0,3,0}     22    0
106   772    72    73  0.682378  {1,0,0}     36    1
9     781    62    63  0.923745  {0,1,0}     34    0
17    784    27    30  0.086761  {0,2,0}     21    0
31    791    35    36  0.341335  {0,1,0}     22    1
29    792   107   108  0.658775  {1,1,0}     28    1
121   797    16    18  0.384381  {0,1,1}     25    1
124   810    57    61  0.289216  {0,1,0}     30    0
116   814     5     6  0.148674  {0,2,0}     21    0
59    815     4     5  0.789571  {1,1,0}     29    1
112   818    65    91  0.718509  {0,2,0}     36    0
98    827   190   191  0.537639  {1,0,0}     37    1
53    828   155   156  0.654326  {0,2,0}     25    1
120   835   153   157  0.290918  {0,2,0}     35    1
123   837    83    84  0.893589  {0,1,0}     29    1
7     838     4     5  0.669673  {0,3,0}     35    0
36    840   107   108  0.134247  {0,3,0}     28    1
86    843    49    50  0.979346  {1,1,0}     22    1
1     844   192   193  0.711907  {1,0,0}     38    1
105   854     9    34  0.701124  {1,1,0}     38    1
71    859    15    17  0.414937  {0,3,0}     20    1
93    869    63    64  0.532573  {0,1,0}     35    0
85    873    40    41  0.592072  {0,1,0}     34    1
41    873    15    17  0.495100  {0,3,0}     21    0
28    893   242   243  0.398523  {0,1,1}     30    1
48    895    89    91  0.236243  {0,0,1}     31    0
79    903   180   181  0.334275  {0,3,0}     23    1
19    904    34    41  0.657527  {0,2,0}     36    1
82    909    88    89  0.187740  {0,2,0}     39    1
66    923   120   121  0.750882  {1,0,0}     20    1
0     929   141   142  0.871719  {0,2,0}     24    1
65    945   124   125  0.069007  {0,1,0}     35    0
8     955     9    34  0.981151  {0,1,0}     34    1
95    956   228   229  0.648492  {0,2,0}     27    1
96    985    18    20  0.442226  {0,1,0}     37    1
127   988   142   143  0.316048  {0,2,0}     33    0
5     989     3    23  0.934697  {1,0,0}     23    1
68   1038    39    52  0.291395  {1,1,0}     25    1
89   1051    65    91  0.640520  {1,1,0}     23    1
18   1070     8     9  0.353629  {1,0,0}     40    1
63   1072    50    52  0.893847  {0,1,1}     20    0
52   1076   158   159  0.093678  {0,1,1}     21    1
55   1110    53    54  0.649795  {0,1,0}     24    1
57   1140   220   222  0.158372  {0,1,0}     22    0
