map EGL-G2-A
fac 5 10 {0,14,19,90,98}
hosp 1 {0}
n_ALS 9 1 {2:0,3:14,1:19,3:90}
n_BLS 18 1 {1:0,3:14,5:19,4:90,5:98}
n_CLS 5 0 {2:14,1:19,2:98}
      c_m  head  tail      c_af      c_d  c_tau  c_h
22     54   146   147  0.170970  {0,1,0}     20    1
20     58     3     4  0.992972  {0,0,1}     35    1
7      59    16    18  0.025548  {0,1,0}     21    0
124    81   190   192  0.460092  {0,1,1}     20    1
5      86   204   205  0.673619  {0,3,0}     34    1
34    156    83    84  0.922938  {0,0,1}     39    0
70    163   117   119  0.246827  {1,0,0}     33    1
120   169   236   238  0.184552  {0,1,1}     37    1
126   226   102   103  0.498165  {0,1,0}     37    0
96    227   140   142  0.074122  {0,1,0}     32    1
23    238    23    87  0.106116  {0,2,0}     36    0
50    380    71    72  0.106658  {1,0,0}     30    1
64    405   205   207  0.586492  {0,2,0}     30    1
47    413   205   208  0.443299  {0,3,0}     35    0
94    424   190   191  0.674586  {1,1,0}     23    1
123   426     7    30  0.486913  {0,2,0}     24    1
4     430    54    58  0.884291  {0,1,0}     21    0
41    432   154   157  0.031755  {0,1,0}     33    1
27    438   117   121  0.674062  {0,2,0}     25    1
108   441    99   132  0.069271  {1,0,0}     29    1
92    443   139   140  0.605492  {0,2,0}     24    0
88    456   196   197  0.004067  {0,2,0}     33    1
45    490   174   182  0.819069  {1,0,0}     22    1
58    493   129   138  0.055830  {1,0,0}     30    0
36    502   219   220  0.127230  {1,1,0}     30    1
10    502    69    80  0.660090  {0,2,0}     33    1
66    506   190   191  0.031535  {0,3,0}     26    0
13    511   217   218  0.351406  {0,1,0}     40    1
62    516   103   111  0.745804  {1,1,0}     30    1
25    519   157   161  0.467691  {1,0,0}     36    1
49    534    63    65  0.190511  {0,2,0}     26    0
89    534    43    45  0.258521  {1,0,0}     25    1
73    535   146   147  0.671684  {0,2,0}     34    1
43    535    29    30  0.540761  {0,2,0}     36    1
109   551    95    96  0.342255  {0,1,0}     25    1
54    567   222   223  0.668112  {0,3,0}     21    1
111   575   193   194  0.435293  {0,1,0}     26    1
102   583   117   121  0.383701  {0,1,0}     24    0
30    586    91    96  0.195035  {0,2,0}     22    1
105   591    74    75  0.615160  {0,3,0}     40    0
63    620   107   108  0.562317  {1,1,0}     37    1
61    656    89    97  0.509513  {0,0,1}     24    1
17    663    96    98  0.543085  {1,0,0}     24    1
11    677     8    33  0.472601  {1,0,0}     22    1
38    698    17    22  0.801554  {0,1,1}     34    1
18    712   116   117  0.103664  {0,3,0}     22    1
31    716   121   122  0.996602  {0,1,0}     24    1
51    751   113   115  0.851065  {0,0,1}     32    1
35    759   204   206  0.173157  {0,1,0}     31    0
104   783    91    92  0.031029  {1,0,0}     29    1
32    801   104   114  0.511500  {1,3,0}     38    1
44    801    69    70  0.704108  {1,1,0}     22    1
114   803   119   120  0.312571  {0,2,0}     34    0
98    819    63    65  0.838752  {0,2,0}     33    0
112   832   252   253  0.283881  {0,1,0}     37    1
72    838   249   250  0.351174  {0,1,0}     23    1
14    842    83    84  0.288873  {0,3,0}     36    1
