map EGL-G2-B
fac 5 10 {0,68,216,201,19}
hosp 2 {0,25}
n_ALS 10 1 {1:68,5:216,4:201}
n_BLS 18 1 {2:0,3:68,5:216,5:201,3:19}
n_CLS 6 0 {4:68,1:201,1:19}
      c_m  head  tail      c_af      c_d  c_tau  c_h
75     47   140   142  0.453046  {0,0,1}     33    0
38     63   174   183  0.326875  {0,2,0}     28    1
22     83     7     8  0.374247  {0,1,0}     27    0
72    109   205   208  0.150727  {0,1,1}     22    0
19    133   140   142  0.277674  {0,2,0}     38    1
41    148   170   174  0.390475  {1,0,0}     24    1
78    155    24    25  0.120072  {0,1,0}     27    0
66    174    27    30  0.564404  {1,0,0}     23    1
124   226    28    29  0.826876  {0,2,0}     37    1
107   249   186   188  0.696534  {0,2,0}     22    1
87    303     5    26  0.460827  {1,0,0}     38    1
1     338   250   251  0.446353  {1,1,0}     26    0
83    353   195   196  0.026693  {1,0,0}     29    1
68    379   120   162  0.011923  {0,1,0}     26    1
125   385   176   177  0.848137  {0,1,0}     25    1
95    422    16    18  0.657382  {0,1,0}     31    1
102   460    71    73  0.218226  {1,0,0}     38    1
116   463    47    64  0.576128  {0,3,0}     22    1
119   489    53    54  0.512712  {1,1,0}     28    1
26    495   123   124  0.101738  {0,1,1}     33    1
90    510   103   111  0.959218  {0,2,0}     32    0
39    535    76    77  0.742180  {0,1,0}     35    0
81    538    69    80  0.388319  {1,0,0}     30    1
8     546    36    37  0.131151  {0,2,0}     25    1
61    558   217   218  0.180793  {0,3,0}     31    0
54    570   128   129  0.519903  {1,0,0}     32    1
74    585     8     9  0.404684  {0,1,0}     39    0
84    603    29    30  0.819251  {1,0,0}     30    1
49    607   212   213  0.445786  {1,1,0}     39    1
110   609   105   107  0.976140  {1,0,0}     25    1
23    614   145   146  0.420247  {1,0,0}     21    1
93    632   210   211  0.393056  {1,0,0}     21    1
21    639   247   248  0.812655  {0,3,0}     24    1
17    642   231   232  0.035438  {0,0,1}     36    0
111   668    55    56  0.965222  {0,3,0}     28    0
5     671    79    80  0.561861  {1,1,0}     37    1
97    702    32    33  0.461614  {0,0,1}     25    0
122   728    39    52  0.571028  {0,1,0}     38    0
71    738   239   244  0.982807  {0,0,1}     25    1
28    748   235   236  0.008660  {0,3,0}     30    1
121   750    49    56  0.026601  {0,1,1}     29    1
37    752   179   180  0.364601  {0,2,0}     29    1
51    765   197   200  0.897371  {0,1,1}     20    1
24    769   130   131  0.166555  {0,2,0}     35    1
43    777    79    80  0.667996  {0,2,0}     25    1
60    782   186   188  0.701563  {0,1,0}     24    1
85    784   217   218  0.114056  {0,2,0}     38    1
59    785   191   195  0.143517  {0,3,0}     40    1
3     788   216   218  0.637105  {1,2,0}     33    1
0     803   184   188  0.589115  {1,0,0}     29    1
55    809   225   228  0.801375  {1,3,0}     30    1
70    812   121   155  0.440881  {0,1,0}     29    0
73    821   222   223  0.992073  {0,3,0}     36    0
106   827   165   166  0.135468  {1,1,0}     30    1
10    828   210   211  0.067099  {0,2,0}     34    1
42    833    68    69  0.656908  {0,3,0}     36    1
117   840    49    50  0.193086  {0,1,0}     34    1
101   847   156   157  0.061513  {0,1,0}     38    0
53    848    83    84  0.789749  {1,0,0}     38    1
65    850   175   177  0.036476  {0,1,0}     20    1
35    853   240   241  0.176987  {1,0,0}     26    1
89    866    81    89  0.578434  {0,1,0}     26    1
104   868   148   149  0.311234  {0,1,0}     23    0
91    870    81    89  0.373904  {0,3,0}     25    0
103   874   184   185  0.413803  {1,3,0}     28    1
18    877   120   170  0.368578  {0,2,0}     32    1
112   878    83    84  0.932516  {0,1,0}     27    1
113   883   154   157  0.318093  {0,1,1}     26    1
115   891   196   198  0.409207  {0,2,0}     23    0
57    893    98   127  0.263866  {0,1,0}     21    1
108   896    97   115  0.613585  {0,2,0}     23    0
88    899   196   198  0.694323  {0,2,0}     24    0
30    908    61    65  0.429526  {0,1,0}     40    0
15    914   117   119  0.821139  {0,3,0}     30    1
67    915    24    26  0.821642  {0,2,0}     35    1
9     926    60    68  0.646730  {1,1,0}     35    1
64    932     0    21  0.451891  {0,3,0}     20    0
56    933   157   161  0.395052  {0,2,0}     26    0
6     955   240   242  0.960939  {0,2,0}     30    1
77    958    41    51  0.386967  {1,1,0}     36    1
2     976    19    20  0.538047  {0,3,0}     21    1
79    985   119   120  0.910693  {0,3,0}     40    1
29    994   216   217  0.131958  {0,1,0}     37    0
33    997   158   159  0.353338  {1,0,0}     24    1
7    1003   120   170  0.108061  {0,1,0}     29    1
76   1008   163   167  0.418895  {0,1,0}     35    1
47   1015   251   254  0.256909  {0,2,0}     25    0
25   1016   156   157  0.778447  {0,1,0}     21    1
16   1021    49    50  0.348832  {0,1,0}     26    1
92   1026    73    74  0.668980  {0,2,0}     37    1
94   1029   137   138  0.805574  {0,2,0}     21    1
50   1041   243   245  0.759731  {0,2,0}     28    1
62   1041    24    25  0.200809  {0,1,0}     26    0
45   1046   135   147  0.243813  {0,1,0}     26    1
32   1056    19    20  0.761322  {1,0,0}     20    1
11   1067   106   108  0.805872  {0,1,0}     21    0
96   1067   136   146  0.563557  {0,3,0}     31    0
114  1067    69    80  0.983602  {0,1,0}     25    0
58   1089   196   197  0.803233  {0,1,0}     22    1
34   1109   140   141  0.051427  {0,2,0}     27    0
63   1111   138   139  0.572842  {0,1,0}     29    0
82   1115    79    80  0.853965  {1,0,0}     38    1
31   1125   197   199  0.552661  {0,2,0}     34    0
14   1143   120   162  0.427822  {0,3,0}     22    1
12   1145   107   108  0.870560  {1,1,0}     33    1
98   1156   107   109  0.790309  {0,1,0}     40    0
69   1181   105   106  0.066735  {0,2,0}     32    0
52   1181   219   220  0.576658  {0,3,0}     38    1
13   1193   213   215  0.012921  {0,1,0}     40    1
27   1195   153   154  0.813882  {0,1,1}     38    1
105  1197    61    65  0.742463  {0,1,0}     40    0
109  1208   151   153  0.993162  {0,2,0}     26    1
4    1222     8    33  0.336882  {0,3,0}     30    1
126  1222   152   153  0.211564  {0,3,0}     32    0
127  1229   112   113  0.420211  {0,1,0}     32    0
20   1230   193   194  0.454490  {1,1,0}     33    1
48   1248    74    75  0.044095  {0,2,0}     27    1
40   1253   218   250  0.882029  {0,2,0}     33    0
120  1259   188   189  0.209643  {0,3,0}     24    0
36   1274   135   147  0.531815  {1,0,0}     20    1
86   1292   213   215  0.310951  {0,3,0}     22    1
100  1312    36    38  0.369786  {1,1,0}     35    1
46   1321   117   119  0.943071  {0,1,0}     27    0
99   1373   159   161  0.856659  {0,2,0}     38    1
80   1414   213   215  0.712960  {0,2,0}     22    0
118  1415   244   245  0.906099  {0,1,0}     23    1
44   1416   249   252  0.317032  {0,3,0}     40    1
123  1435    73    74  0.582612  {0,1,0}     40    1
