map EGL-G1-C
fac 5 10 {0,95,48,144,124}
hosp 2 {0,248}
n_ALS 5 1 {2:95,1:48,2:124}
n_BLS 22 1 {4:0,2:95,6:48,4:144,6:124}
n_CLS 9 0 {1:0,2:95,2:48,3:144,1:124}
      c_m  head  tail      c_af      c_d  c_tau  c_h
54      0    45    64  0.393843  {0,2,0}     28    0
45     64    43    44  0.403894  {0,1,0}     31    1
102   110   158   159  0.422028  {1,0,0}     25    1
60    111   116   118  0.638904  {0,1,0}     22    0
46    122   149   150  0.463384  {0,2,0}     34    1
38    146    48    57  0.413501  {1,0,0}     38    1
55    148    43    46  0.087370  {1,1,0}     22    1
82    160   215   216  0.762406  {1,1,0}     33    1
33    206   231   232  0.983704  {0,2,0}     39    1
104   251   242   243  0.304495  {1,1,0}     29    1
93    286   122   123  0.155926  {0,1,0}     33    1
77    305    89    91  0.158522  {0,2,0}     29    0
57    322    31    32  0.432190  {0,1,0}     40    1
119   336   241   242  0.059103  {1,1,0}     40    1
105   364   195   196  0.690308  {0,1,0}     39    1
3     367   124   151  0.703385  {1,1,0}     38    1
52    373   244   248  0.930472  {0,3,0}     40    0
27    408   231   236  0.377310  {0,2,0}     27    0
32    439   186   187  0.063492  {0,3,0}     36    1
44    471   197   198  0.395545  {1,1,0}     26    1
50    506    93    94  0.451169  {0,3,0}     37    0
126   510   213   216  0.574173  {0,2,0}     21    0
116   532   110   113  0.098225  {0,2,0}     36    0
121   557   202   203  0.855734  {1,1,0}     21    1
69    562   115   122  0.368883  {0,3,0}     25    1
109   574   198   200  0.544383  {0,1,0}     37    1
25    575    38    40  0.938265  {0,2,0}     35    0
4     582    38    40  0.213338  {1,0,0}     30    1
21    583    12    13  0.200835  {0,1,0}     21    0
51    586   190   192  0.692183  {0,2,0}     39    1
8     601   238   240  0.548967  {0,0,1}     40    0
110   603    43    45  0.191336  {0,2,0}     38    1
59    604   116   118  0.019630  {0,1,0}     23    0
80    610   104   105  0.269596  {1,1,0}     21    1
19    615   150   152  0.517221  {0,3,0}     36    0
112   615    90    95  0.540467  {1,1,0}     33    1
6     616   198   199  0.979699  {0,2,0}     33    0
39    618   243   244  0.971467  {0,1,0}     22    1
28    621   222   225  0.983166  {1,3,0}     30    1
114   623    63    64  0.295913  {1,0,0}     38    1
34    650   219   221  0.010778  {0,1,0}     32    0
18    653   188   189  0.343369  {0,2,0}     30    0
65    658   240   241  0.138567  {1,1,0}     28    1
70    664    65    66  0.836131  {0,2,0}     24    1
107   664    45    46  0.318106  {1,1,0}     36    0
36    682   140   141  0.427994  {1,1,0}     20    1
42    682   112   114  0.829529  {0,2,0}     37    0
124   685   155   161  0.371231  {0,1,1}     29    1
85    693    27    30  0.465701  {1,1,0}     28    1
86    698     8    33  0.774044  {0,2,0}     33    1
0     710     4    22  0.833826  {0,2,0}     29    0
62    714    90    91  0.517830  {0,2,0}     30    1
13    723   163   164  0.952298  {0,1,1}     26    0
71    725    36    37  0.787704  {0,2,0}     21    0
99    730   231   232  0.473273  {0,2,0}     38    0
40    736   203   210  0.793506  {0,1,0}     28    0
122   750   156   160  0.160330  {0,2,0}     34    1
98    751    12    13  0.489522  {0,2,0}     21    1
94    755   134   135  0.185768  {0,3,0}     24    0
90    761    66    67  0.108508  {0,3,0}     31    1
1     773   127   128  0.889314  {0,2,0}     26    1
2     801    65    66  0.523488  {0,0,1}     22    1
68    807   165   177  0.370736  {0,2,0}     30    0
22    807    79    80  0.544030  {1,0,0}     27    1
16    808    47    64  0.423616  {1,1,0}     29    1
88    811   144   147  0.562842  {0,3,0}     34    0
56    814    67    68  0.122039  {0,1,1}     33    0
30    817   199   201  0.222108  {0,2,0}     29    1
100   820    85    86  0.750535  {0,1,0}     34    1
108   827   119   161  0.149914  {0,0,1}     30    0
74    832   213   214  0.956259  {0,1,0}     33    1
78    838   241   242  0.932554  {1,1,0}     26    1
41    842    77    78  0.890620  {0,2,0}     24    1
5     842   193   194  0.707883  {0,0,1}     27    1
48    848   136   137  0.429711  {0,3,0}     37    1
61    867   118   119  0.629514  {0,1,0}     27    1
47    870    91    92  0.513120  {0,3,0}     36    0
49    898   114   115  0.561707  {1,0,0}     20    1
81    900   246   248  0.209033  {1,0,0}     20    1
53    907    16    18  0.844184  {0,1,0}     29    1
89    907   124   149  0.551607  {1,0,0}     22    1
127   913   118   119  0.831674  {0,2,0}     35    1
24    914   157   159  0.924679  {0,0,1}     31    0
14    920    65    66  0.050010  {1,0,0}     34    1
29    926   220   222  0.171295  {0,3,0}     30    0
20    941   242   243  0.151223  {1,1,0}     28    1
103   950    81    84  0.242273  {0,1,0}     30    1
115   958   151   152  0.643631  {1,0,0}     31    1
92    965   204   209  0.300553  {0,2,0}     21    1
123   966   112   113  0.845691  {1,0,0}     34    1
43    974     1    12  0.654060  {0,1,0}     35    1
31    984   192   193  0.361486  {0,1,1}     30    1
125   994   103   113  0.005963  {0,3,0}     24    1
117   997   163   168  0.990242  {1,0,0}     20    1
97   1008   177   184  0.625773  {0,0,1}     34    1
64   1010   146   147  0.044360  {0,2,0}     20    0
67   1015   140   149  0.639891  {0,2,0}     38    0
37   1032    55    56  0.633419  {1,0,0}     33    1
58   1034    50    53  0.147214  {0,1,0}     23    1
111  1046   100   101  0.429534  {0,2,0}     27    1
9    1055   184   185  0.204235  {1,1,0}     28    1
12   1057   174   176  0.664911  {0,1,1}     30    1
73   1067    73    74  0.904994  {0,0,1}     26    1
11   1069    22    24  0.280489  {0,1,0}     27    1
66   1069    39    52  0.868203  {1,0,0}     34    1
84   1071    89    91  0.394683  {1,2,0}     35    1
26   1072    24    25  0.579797  {0,3,0}     28    0
23   1073    12    16  0.013601  {0,2,0}     28    1
87   1081   176   179  0.294930  {1,0,0}     25    1
7    1083   108   109  0.601665  {0,0,1}     34    1
17   1114    46    47  0.029518  {0,1,0}     23    1
106  1122    69    70  0.204527  {0,2,0}     39    1
113  1124   199   202  0.912588  {1,1,0}     27    0
35   1150   228   230  0.526518  {0,1,1}     28    1
10   1151     3     4  0.317697  {1,1,0}     21    1
75   1157   195   196  0.087323  {0,1,0}     23    0
95   1198   156   160  0.494808  {0,1,0}     25    0
96   1199   244   245  0.584882  {0,0,1}     29    1
101  1207   174   175  0.807005  {0,1,0}     33    1
63   1212   144   145  0.070256  {0,2,0}     35    1
91   1221   128   129  0.817812  {0,1,0}     36    1
79   1260   126   127  0.084857  {1,0,0}     24    1
15   1309   117   118  0.226160  {1,0,0}     30    1
76   1373    19    20  0.110552  {0,1,0}     35    1
83   1387    89    91  0.359776  {0,3,0}     35    1
120  1396    66    68  0.873271  {1,1,0}     26    1
118  1399   141   142  0.174119  {0,2,0}     25    0
72   1419   108   109  0.481770  {0,1,0}     22    1
