map EGL-G1-C
fac 5 10 {0,160,152,241,95}
hosp 2 {0,141}
n_ALS 5 1 {2:152,2:241,1:95}
n_BLS 19 1 {4:0,5:160,2:152,3:241,5:95}
n_CLS 5 0 {1:160,1:152,2:241,1:95}
      c_m  head  tail      c_af      c_d  c_tau  c_h
69     18   225   227  0.444647  {0,3,0}     27    0
66     19   152   153  0.553732  {1,1,0}     35    1
54     20    60    67  0.063829  {0,0,1}     22    1
15     52   225   226  0.423694  {0,2,0}     29    0
18     64    12    16  0.635990  {0,2,0}     30    0
92    143    27    30  0.180166  {0,0,1}     31    1
46    176   100   111  0.141637  {0,2,0}     32    1
93    185    90    91  0.611046  {0,1,1}     24    1
125   266     0     1  0.727651  {1,0,0}     21    1
29    270   173   181  0.403522  {0,1,0}     39    1
81    271    40    41  0.147165  {1,1,0}     30    1
119   293    69    78  0.484772  {1,3,0}     33    1
56    318    68    79  0.022967  {0,2,0}     28    1
110   357    12    16  0.290902  {0,1,0}     34    1
3     364    18    20  0.852770  {1,1,0}     24    1
9     396    50    53  0.991745  {0,1,0}     20    1
82    399   160   164  0.859219  {0,1,0}     26    1
87    454   190   192  0.982038  {1,1,0}     39    1
67    458    77    78  0.745879  {1,0,0}     27    1
73    464    61    62  0.806876  {0,2,0}     31    1
1     472    10    11  0.689728  {0,2,0}     35    1
105   490   241   242  0.477453  {0,3,0}     35    1
32    512    60    67  0.976419  {0,1,0}     31    0
78    516    50    52  0.094075  {0,3,0}     21    0
5     524   167   175  0.812708  {0,1,0}     39    1
75    531   129   130  0.469361  {0,0,1}     31    0
51    534   197   198  0.471463  {1,2,0}     38    1
70    541   162   167  0.243441  {0,3,0}     37    0
95    561   195   196  0.736450  {1,0,0}     38    1
34    561   196   197  0.056007  {0,3,0}     22    1
65    581    82    83  0.225859  {0,0,1}     31    1
90    600   149   150  0.153919  {0,0,1}     27    1
43    604   231   236  0.219604  {1,1,0}     40    1
57    605    14    15  0.855867  {1,0,0}     39    1
59    617    43    44  0.324815  {1,0,0}     39    1
88    633    73    75  0.323111  {0,3,0}     32    0
37    643   149   150  0.025029  {0,3,0}     30    1
100   661    83    85  0.320631  {1,1,0}     40    1
47    672    90    91  0.254647  {1,3,0}     38    1
2     675    89    90  0.347359  {0,3,0}     22    1
22    683   196   197  0.122174  {0,1,0}     26    0
23    686   119   161  0.528480  {1,0,0}     32    1
10    687   199   201  0.749752  {1,1,0}     34    1
74    696     7    30  0.786708  {0,2,0}     37    1
8     702   155   161  0.244647  {0,1,0}     25    1
89    706   107   108  0.557814  {0,0,1}     34    0
126   711    34    41  0.320953  {0,3,0}     27    1
14    731   199   201  0.987224  {0,1,0}     30    1
17    731    68    69  0.556162  {0,3,0}     35    0
102   731    48    49  0.262287  {0,2,0}     31    1
104   734   127   138  0.494725  {0,0,1}     29    1
38    740   110   113  0.417947  {0,2,0}     27    0
62    751   145   146  0.503754  {0,1,0}     21    1
109   753     8    33  0.700885  {0,3,0}     39    0
99    765   142   143  0.625183  {1,0,0}     38    1
123   777    68    69  0.277748  {0,2,0}     27    0
0     780   211   212  0.510551  {1,0,0}     35    1
20    781   222   225  0.189492  {0,3,0}     30    1
114   799   100   101  0.047667  {0,1,0}     22    0
36    808    35    36  0.525284  {1,1,0}     36    1
97    813   144   145  0.423719  {0,3,0}     35    0
30    826     5    26  0.815962  {0,2,0}     29    1
16    836   126   127  0.256994  {0,1,0}     29    1
98    844    60    67  0.888391  {0,1,0}     24    1
45    844   144   145  0.708272  {0,3,0}     34    0
111   846   185   192  0.223198  {0,2,0}     34    1
121   847   228   230  0.550308  {1,0,0}     35    1
63    862   204   205  0.638127  {0,2,0}     38    1
44    862   106   108  0.812195  {0,2,0}     27    0
12    876   179   180  0.293591  {0,1,1}     23    1
107   879    10    41  0.699972  {0,2,0}     31    0
91    895    57    61  0.855726  {0,2,0}     28    0
28    910   242   245  0.950196  {0,2,0}     28    0
80    918   232   234  0.207993  {0,1,0}     35    0
94    932    12    13  0.978740  {1,0,0}     37    1
115   937   114   115  0.033325  {0,1,0}     27    1
84    962   194   195  0.740443  {0,3,0}     31    0
50    962   161   162  0.317047  {1,1,0}     21    1
113   975   176   179  0.789731  {0,1,0}     28    1
86    978    17    22  0.347841  {1,0,0}     26    1
61    983   194   195  0.226060  {0,3,0}     31    0
41    983   123   124  0.234786  {1,1,0}     21    1
26    990     8    33  0.383646  {0,0,1}     22    1
122   994   244   248  0.498834  {0,2,0}     35    0
120   997    34    41  0.036567  {0,3,0}     21    1
68   1013   142   143  0.420550  {1,1,0}     36    1
101  1014   139   140  0.346105  {0,1,0}     21    0
53   1020   142   144  0.363526  {0,3,0}     24    0
77   1023   225   248  0.593654  {0,2,0}     28    0
25   1025   157   159  0.239482  {0,2,0}     33    0
40   1033     6     7  0.706831  {0,0,1}     39    0
6    1036   238   239  0.100338  {0,3,0}     34    1
19   1048    46    47  0.214130  {1,0,0}     32    1
79   1059   167   175  0.240962  {0,2,0}     40    1
35   1064   152   153  0.837056  {0,1,0}     32    0
39   1081   126   127  0.243089  {0,2,0}     36    1
96   1083   171   172  0.120435  {0,2,0}     24    0
48   1102   222   223  0.951544  {0,2,0}     40    0
21   1113    40    41  0.361744  {1,0,0}     30    1
118  1135   127   138  0.530614  {1,2,0}     33    1
116  1159   126   127  0.947510  {0,3,0}     25    0
76   1160    31    32  0.484418  {0,2,0}     29    1
4    1167   204   209  0.375733  {0,2,0}     29    1
83   1178   129   136  0.257487  {1,3,0}     34    1
52   1178   195   196  0.713429  {0,1,0}     20    1
64   1182    38    40  0.844390  {1,1,0}     28    1
71   1201   192   193  0.255067  {1,0,0}     37    1
106  1240   219   220  0.367269  {0,1,0}     31    1
117  1253   225   226  0.483237  {0,1,0}     38    1
42   1256   150   152  0.565878  {0,2,0}     32    1
58   1260   191   194  0.038436  {0,3,0}     29    1
127  1275    23   229  0.649435  {0,1,0}     24    0
7    1286    85    86  0.767483  {0,3,0}     22    1
108  1287    75    76  0.592538  {0,2,0}     20    0
27   1296    31    38  0.943250  {0,1,0}     32    0
24   1297   126   127  0.088191  {0,3,0}     37    0
33   1304    86    87  0.854683  {0,3,0}     36    1
49   1306    79    80  0.863539  {0,2,0}     24    0
60   1312   138   139  0.623475  {0,2,0}     21    1
103  1337   106   107  0.261648  {0,2,0}     39    0
13   1345   165   177  0.659298  {1,3,0}     39    1
55   1350    34    41  0.579997  {0,3,0}     22    1
31   1362   157   159  0.207745  {0,1,0}     39    1
72   1365   115   116  0.067328  {0,1,0}     31    1
85   1378   228   229  0.043251  {0,0,1}     20    1
112  1388   164   165  0.775993  {1,0,0}     31    1
124  1401    47    48  0.281840  {0,1,0}     37    1
11   1427    29    31  0.146292  {1,1,0}     29    1
