map EGL-G1-C
fac 5 10 {0,241,30,28,177}
hosp 2 {0,124}
n_ALS 8 1 {1:0,5:30,2:28}
n_BLS 23 1 {4:0,7:241,4:30,4:28,4:177}
n_CLS 6 0 {1:0,1:241,1:30,2:28,1:177}
      c_m  head  tail      c_af      c_d  c_tau  c_h
65     25   189   241  0.952814  {1,2,0}     21    1
26     85     3    15  0.758824  {0,2,0}     23    1
69     98    58    59  0.474953  {0,3,0}     34    0
52    102   160   164  0.037058  {0,3,0}     32    0
62    123   156   160  0.920762  {1,0,0}     29    1
100   145    27    28  0.686345  {1,0,0}     36    1
19    151   116   120  0.093104  {0,2,0}     21    0
123   163    73    74  0.090775  {1,0,0}     30    1
104   189    16    17  0.408661  {0,2,0}     36    1
96    255     2    14  0.805687  {1,0,0}     37    1
20    286   165   177  0.559577  {1,0,0}     37    1
15    331    15    17  0.102346  {0,2,0}     31    0
122   401   131   132  0.758159  {1,1,0}     25    1
117   401    49    56  0.911990  {1,1,0}     26    1
10    419     9    34  0.982406  {0,2,0}     30    1
46    449    89    91  0.728755  {0,3,0}     35    1
99    467   179   180  0.067261  {1,0,0}     23    1
21    470   156   162  0.953356  {1,1,0}     28    1
33    473    84   100  0.286614  {0,3,0}     33    1
119   480   139   140  0.519894  {1,0,0}     28    1
32    486   234   236  0.840744  {0,0,1}     37    0
66    488    27    30  0.362952  {1,0,0}     29    1
41    489   126   127  0.559116  {1,0,0}     32    1
82    493   135   145  0.276283  {0,2,0}     27    1
6     505    57    61  0.189574  {1,0,0}     31    1
98    507    63    64  0.472959  {1,1,0}     27    1
81    508   139   140  0.188061  {0,1,0}     26    1
111   514   123   124  0.382342  {0,2,0}     37    0
42    518   219   220  0.853122  {0,1,0}     29    1
51    524   238   239  0.814514  {0,1,0}     30    1
112   529    96   114  0.751946  {1,0,0}     32    1
67    540   153   156  0.533078  {0,0,1}     32    0
92    544   207   208  0.464319  {1,1,0}     23    1
31    550   107   108  0.143773  {0,3,0}     21    0
34    557   140   149  0.560463  {0,3,0}     26    0
115   572   165   166  0.333506  {1,0,0}     25    1
102   592    94    95  0.917995  {0,2,0}     37    1
114   609   228   230  0.281543  {1,1,0}     40    1
13    621   157   159  0.870995  {1,1,0}     24    1
7     629    36    39  0.734019  {1,1,0}     40    1
59    649   207   209  0.501506  {0,2,0}     35    0
56    654   134   135  0.646807  {0,1,0}     20    1
78    655    73    74  0.521490  {0,1,0}     39    1
76    667    69    78  0.342523  {0,1,1}     33    0
110   681   237   238  0.591544  {0,1,0}     30    1
29    687    78    79  0.280193  {1,0,0}     20    1
17    700   156   162  0.910141  {0,1,0}     29    0
44    707    67    68  0.385695  {0,2,0}     37    1
118   715    77    78  0.903907  {0,3,0}     35    0
35    719    66    67  0.868822  {0,2,0}     37    0
38    737    36    37  0.703467  {0,1,0}     35    0
43    753     3    15  0.365134  {0,0,1}     27    0
73    753   207   208  0.985286  {1,2,0}     24    1
24    769   115   116  0.332163  {1,0,0}     27    1
90    775    14    15  0.213241  {1,1,0}     39    1
105   781   232   234  0.200129  {0,3,0}     33    0
83    797    23   229  0.839781  {0,1,0}     34    0
120   801   176   179  0.369676  {0,1,0}     24    1
27    802    36    39  0.719954  {1,1,0}     26    0
103   803   106   108  0.768957  {0,3,0}     25    1
84    807    32    33  0.502159  {0,3,0}     33    1
49    810    78    79  0.318288  {1,2,0}     38    1
2     815    31    32  0.933628  {0,3,0}     26    0
87    825   174   176  0.879517  {0,2,0}     34    0
11    831    29    30  0.966335  {0,2,0}     31    1
101   840   190   191  0.319627  {0,2,0}     32    1
113   850    93    94  0.443928  {0,1,0}     22    1
94    854    17    19  0.148332  {1,0,0}     38    1
74    864   126   127  0.851801  {0,2,0}     23    1
109   865   151   154  0.235070  {0,2,0}     21    1
55    876     6    27  0.843249  {0,3,0}     22    1
61    881    66    67  0.064146  {1,0,0}     22    1
0     885   202   203  0.152088  {1,1,0}     34    1
124   889   144   147  0.444591  {0,1,0}     37    0
45    893    77    81  0.866185  {0,3,0}     36    0
18    902   139   140  0.631602  {0,1,0}     33    0
72    907   165   177  0.867457  {0,2,0}     25    1
85    923   211   213  0.998075  {0,2,0}     31    1
63    926   106   108  0.152877  {0,1,0}     25    1
60    945    23   170  0.072049  {0,1,0}     30    0
16    955   116   120  0.144507  {0,2,0}     37    0
95    958   190   192  0.251745  {1,1,0}     37    1
23    971   126   127  0.145115  {0,2,0}     22    1
54    973    25    26  0.693418  {0,2,0}     23    1
68    978   171   172  0.703820  {0,1,1}     22    0
48    980   158   160  0.365999  {1,0,0}     23    1
91    983   129   136  0.916597  {0,3,0}     35    0
40   1005   237   238  0.787223  {1,1,0}     38    1
39   1017    49    50  0.426289  {0,1,0}     35    0
30   1034   240   241  0.729273  {0,2,0}     28    0
86   1047     9    10  0.673262  {0,2,0}     30    1
97   1050    40    41  0.664350  {0,2,0}     30    1
1    1068   124   125  0.402778  {0,2,0}     22    1
3    1071   207   208  0.797819  {1,1,0}     27    1
4    1073   222   223  0.046245  {1,0,0}     21    1
47   1080   240   242  0.660819  {1,0,0}     39    1
8    1081   102   103  0.151485  {0,1,0}     40    0
5    1081   161   162  0.693103  {0,0,1}     31    1
79   1085   130   131  0.092191  {0,1,0}     21    1
25   1088   138   139  0.713551  {0,1,0}     24    1
89   1088   213   216  0.456873  {0,1,1}     39    0
50   1094    46    47  0.558926  {0,2,0}     40    1
57   1107    49    50  0.637164  {0,3,0}     38    0
80   1108   123   124  0.846917  {0,1,1}     29    0
77   1122    54    55  0.958201  {0,0,1}     26    1
9    1123    39    52  0.312916  {1,1,0}     23    1
