map EGL-G2-A
fac 5 10 {0,10,21,89,8}
hosp 2 {0,137}
n_ALS 5 1 {2:0,1:21,2:8}
n_BLS 19 1 {4:0,2:10,4:21,5:89,4:8}
n_CLS 5 0 {1:0,1:10,2:21,1:89}
      c_m  head  tail      c_af      c_d  c_tau  c_h
90      6    93    94  0.911271  {0,0,1}     38    1
119    12   243   245  0.303044  {0,1,0}     32    0
20     41   222   223  0.315208  {0,3,0}     21    1
95     42    49    56  0.049698  {0,0,1}     38    0
26     82    84    86  0.061580  {0,2,0}     21    0
103    92   249   252  0.020828  {0,0,1}     33    1
51    113   222   223  0.144043  {1,0,0}     40    1
53    117    23   237  0.264420  {1,1,0}     31    1
98    124    38    40  0.524038  {0,2,0}     22    0
69    133   237   238  0.413496  {0,3,0}     20    0
39    146   138   139  0.810125  {0,2,0}     36    0
5     152    74    76  0.121626  {1,0,0}     38    1
74    162   184   188  0.460640  {0,1,0}     40    1
22    176   184   185  0.862740  {0,2,0}     36    1
62    213   120   170  0.164068  {0,1,1}     37    0
0     226    85   101  0.270999  {0,1,0}     39    0
45    259   174   183  0.236641  {0,3,0}     40    1
33    326    23   237  0.214598  {1,1,0}     21    0
41    326     6    27  0.152484  {1,1,0}     29    1
59    334   223   224  0.319645  {0,1,0}     22    1
30    339    34    41  0.412578  {0,1,1}     39    0
25    423    23   237  0.045389  {0,2,0}     27    0
27    426   117   118  0.365053  {0,1,0}     27    1
4     441    81    82  0.541000  {0,1,0}     21    1
87    481   233   254  0.340034  {1,1,0}     25    1
105   482   178   179  0.295771  {0,2,0}     36    1
84    487   177   181  0.683326  {0,2,0}     33    1
122   497   236   238  0.136341  {1,0,0}     36    1
75    499     9    10  0.787985  {0,1,0}     28    1
31    503    53    54  0.058269  {0,3,0}     20    1
44    513   116   117  0.525016  {1,0,0}     28    1
79    514   163   167  0.383080  {0,2,0}     35    0
85    514   222   223  0.801610  {0,3,0}     23    0
24    516   164   169  0.231131  {1,0,0}     29    1
104   516   128   129  0.033976  {0,1,1}     31    1
14    517    29    31  0.158953  {1,1,0}     33    1
88    524   115   116  0.281576  {1,1,0}     32    1
70    527    99   100  0.354107  {0,3,0}     30    0
63    546    71    73  0.829047  {0,1,0}     28    0
7     578   208   210  0.511243  {0,3,0}     40    1
15    579   245   246  0.742872  {0,1,0}     30    1
16    588    60    68  0.240341  {0,0,1}     21    0
111   591    16    18  0.760868  {1,1,0}     29    1
83    594   186   188  0.908231  {0,1,0}     23    1
123   601    67    69  0.409241  {0,2,0}     34    1
125   613    18    19  0.488073  {0,2,0}     31    0
71    625   102   111  0.939015  {0,3,0}     31    1
2     631   225   226  0.816134  {1,0,0}     27    1
37    635   101   112  0.398879  {1,2,0}     36    1
68    640   151   152  0.204335  {0,1,0}     35    1
21    652   140   141  0.468801  {0,2,0}     36    0
11    689   174   189  0.727905  {0,3,0}     30    0
110   689    65    66  0.492384  {1,1,0}     38    1
8     699   197   200  0.132525  {1,1,0}     38    1
118   700   116   123  0.247753  {1,0,0}     40    1
28    715   104   105  0.640147  {0,2,0}     23    1
40    718   247   248  0.417897  {0,2,0}     26    1
10    739    42    43  0.180984  {0,3,0}     39    1
17    757   123   124  0.141772  {0,1,1}     23    0
72    757    32    34  0.097228  {0,1,0}     30    0
23    765    74    76  0.398965  {1,1,0}     39    1
50    772    23   171  0.207700  {0,1,0}     37    1
58    774   201   203  0.172585  {0,1,0}     40    0
66    782   251   254  0.378080  {0,1,0}     27    0
32    784    45    46  0.573271  {0,1,1}     36    0
80    791   135   136  0.160670  {0,2,0}     38    1
96    797   215   221  0.329493  {0,3,0}     29    1
73    808   227   229  0.678099  {0,1,0}     24    0
3     812   179   184  0.302034  {0,2,0}     27    1
81    822   250   251  0.726659  {0,1,0}     20    1
100   840   190   192  0.426903  {0,1,0}     25    1
19    846     3    15  0.404458  {0,1,0}     36    1
6     884    86    87  0.123278  {0,1,0}     40    1
57    885    71    72  0.896277  {0,1,0}     39    1
46    896   191   195  0.277308  {1,1,0}     33    1
52    897   168   176  0.951718  {0,1,0}     30    0
82    898   178   179  0.534195  {0,3,0}     38    1
78    908    97   112  0.408440  {1,1,0}     31    1
99    923   212   213  0.011624  {0,1,0}     37    1
76    935    97    98  0.005985  {0,1,0}     31    0
47    937   179   180  0.721948  {0,0,1}     34    0
56    957   172   173  0.906098  {1,0,0}     24    1
115   977    84    86  0.922058  {0,2,0}     36    0
38    978    60    68  0.457417  {0,0,1}     36    0
94    983   157   163  0.568631  {0,3,0}     27    1
127   983    76    77  0.808392  {0,1,0}     36    0
77    992    53    54  0.445567  {0,2,0}     36    0
12    993   148   149  0.114980  {0,2,0}     28    1
114  1014   210   215  0.540047  {0,3,0}     33    1
42   1020   179   183  0.675754  {0,2,0}     34    1
101  1024   121   122  0.285890  {0,1,0}     23    1
92   1025    18    19  0.368542  {0,1,0}     26    0
93   1027   112   113  0.357672  {0,1,1}     20    1
109  1029   231   232  0.271709  {0,3,0}     36    1
13   1039    38    40  0.466377  {0,2,0}     36    1
29   1041    19    25  0.958712  {0,0,1}     31    1
67   1043   204   206  0.521387  {0,1,1}     22    1
106  1045    29    30  0.418009  {0,2,0}     29    1
113  1049    43    46  0.275464  {0,1,0}     21    0
60   1063    36    39  0.744971  {1,0,0}     21    1
124  1066   174   189  0.084641  {1,1,0}     39    1
86   1068    89    97  0.287186  {0,2,0}     36    0
97   1068   218   250  0.995979  {0,1,0}     34    1
126  1070   113   115  0.782321  {0,2,0}     30    1
49   1081   213   215  0.080906  {0,2,0}     37    1
89   1090    67    68  0.602429  {1,0,0}     36    1
65   1091    67    69  0.127341  {0,2,0}     37    1
112  1100    49    50  0.588778  {0,1,0}     20    1
35   1106   196   198  0.557735  {0,2,0}     32    1
48   1135     5     6  0.682035  {0,1,1}     32    1
121  1136   136   146  0.008794  {1,2,0}     21    1
117  1148   107   109  0.963368  {0,3,0}     24    1
91   1159    54    58  0.995911  {1,0,0}     37    1
1    1164    22    24  0.186891  {0,1,0}     20    0
43   1168    29    30  0.023778  {0,2,0}     27    1
116  1173    99   100  0.935547  {0,1,0}     27    1
108  1190    61    62  0.739964  {0,1,0}     30    0
64   1264   157   163  0.688309  {1,1,0}     25    1
102  1268   253   254  0.822469  {0,1,0}     39    1
55   1286   163   167  0.086276  {0,3,0}     22    0
9    1306   202   209  0.465824  {0,2,0}     36    1
34   1330   117   119  0.501754  {0,0,1}     38    1
18   1340   233   254  0.498641  {0,0,1}     31    1
36   1360   213   214  0.809295  {1,1,0}     30    1
61   1369   111   114  0.590833  {0,2,0}     39    0
107  1398   253   254  0.424823  {1,0,0}     37    1
120  1406    89    90  0.113450  {0,3,0}     23    1
54   1429    54    55  0.274202  {0,1,0}     36    1
