map EGL-G1-C
fac 5 10 {0,207,245,57,4}
hosp 3 {0,56,165}
n_ALS 6 1 {1:0,2:207,2:245,1:4}
n_BLS 22 1 {8:0,1:207,5:245,2:57,6:4}
n_CLS 7 0 {1:0,1:207,2:245,2:57,1:4}
      c_m  head  tail      c_af      c_d  c_tau  c_h
99      9   176   179  0.778532  {0,1,0}     31    0
6      19    90    91  0.950491  {0,3,0}     27    0
54     32    35    36  0.951580  {0,2,0}     35    1
9      64    17    22  0.429616  {1,0,0}     20    1
16     70    31    32  0.295062  {1,3,0}     36    0
22    167    66    68  0.079828  {0,2,0}     35    0
95    273   244   249  0.720006  {1,0,0}     25    1
109   284   174   176  0.579477  {1,2,0}     37    0
98    307     5     6  0.294372  {0,1,0}     24    1
57    308   174   175  0.102912  {1,0,0}     27    1
44    328   197   198  0.259729  {0,2,0}     40    0
27    334    62    63  0.250328  {0,3,0}     37    0
58    338    96    97  0.848975  {1,3,0}     34    1
14    377    66    68  0.328283  {0,1,0}     25    1
70    380   101   110  0.380755  {1,1,0}     40    1
47    408   102   103  0.758297  {0,0,1}     32    0
87    449    66    68  0.768248  {0,1,0}     35    0
124   452    22    24  0.498448  {0,3,0}     32    1
41    459    20    21  0.909848  {0,1,0}     22    0
104   463    83    84  0.032902  {1,1,0}     34    1
89    469   241   242  0.565391  {1,1,0}     34    0
25    495    53    55  0.500277  {0,2,0}     31    1
63    498    89    91  0.483727  {0,1,0}     40    1
3     503    18    19  0.903822  {0,2,0}     36    1
92    507   101   110  0.973538  {0,2,0}     20    0
105   508   134   135  0.788385  {0,2,0}     20    1
97    508   238   239  0.349664  {0,2,0}     24    0
29    522    25    26  0.776994  {0,2,0}     36    0
52    522    50    53  0.266119  {0,1,0}     35    1
85    534    23   170  0.390331  {0,2,0}     25    0
125   547   210   212  0.991837  {0,3,0}     20    0
11    553    24    26  0.609590  {0,3,0}     27    1
91    555   128   129  0.903957  {1,0,0}     23    1
117   563   195   197  0.861721  {0,2,0}     40    1
100   565    83    84  0.817005  {0,2,0}     28    1
76    569   142   143  0.881225  {0,3,0}     37    1
37    569    68    69  0.415264  {0,3,0}     25    1
69    582   188   189  0.053490  {0,3,0}     24    1
80    587   165   166  0.711419  {0,1,0}     39    0
61    591   165   174  0.534231  {0,3,0}     20    1
60    598    97   126  0.735895  {0,3,0}     30    0
62    599    34    41  0.603181  {0,2,0}     20    1
82    600   107   108  0.114226  {0,1,0}     38    0
122   616   241   242  0.155538  {0,1,1}     30    1
20    624    16    17  0.008208  {0,2,0}     33    1
48    625   112   113  0.106205  {0,1,1}     37    0
42    634   137   138  0.345354  {1,0,0}     39    1
111   655    49    56  0.383262  {1,1,0}     23    1
51    660   112   114  0.484909  {0,1,1}     23    1
49    668   129   136  0.437629  {0,1,0}     38    1
78    669   244   248  0.668405  {1,0,0}     34    0
119   671   156   160  0.409462  {0,0,1}     28    0
108   673     8    33  0.579381  {0,1,0}     40    0
24    677   145   146  0.136210  {1,1,0}     31    1
75    689    66    67  0.964324  {0,2,0}     20    0
46    692    23   170  0.671504  {0,2,0}     25    1
126   708    28    29  0.207910  {1,1,0}     37    1
65    712   110   113  0.482243  {0,2,0}     25    0
56    714   178   182  0.626829  {0,1,0}     21    1
90    727    28    29  0.751211  {0,0,1}     33    0
112   728     1    12  0.823920  {0,0,1}     31    0
39    743   116   117  0.565251  {0,1,0}     34    1
34    748   131   132  0.658061  {0,0,1}     20    1
118   758   169   173  0.010594  {1,0,0}     35    1
64    764   138   139  0.307707  {0,2,0}     28    0
67    776   147   148  0.240348  {0,1,0}     22    1
53    782   190   191  0.661872  {0,1,0}     23    0
40    785     5    26  0.570241  {1,2,0}     31    1
28    790   110   113  0.909256  {0,1,0}     35    0
96    795   162   167  0.786093  {0,2,0}     27    0
5     806    94    95  0.015207  {0,2,0}     38    1
38    822   158   159  0.632903  {1,1,0}     26    1
77    830   124   125  0.394963  {0,2,0}     33    1
55    859   231   232  0.696722  {0,2,0}     27    0
103   864   226   231  0.215448  {0,1,0}     32    1
102   871    92    93  0.551398  {1,1,0}     40    1
45    874   124   125  0.073244  {1,1,0}     35    1
72    876    94    98  0.674591  {0,1,0}     21    1
8     878   138   139  0.633103  {1,1,0}     20    1
32    881   188   189  0.555706  {0,2,0}     38    1
68    919   191   193  0.282834  {0,3,0}     22    1
12    958   240   242  0.033169  {1,0,0}     27    1
35    973   124   149  0.234542  {0,1,0}     40    0
127   988   151   152  0.944046  {0,2,0}     33    1
17    993   102   110  0.661977  {0,2,0}     24    1
81   1010   116   117  0.975983  {0,2,0}     30    0
10   1014   125   126  0.841204  {1,0,0}     35    1
120  1022    34    41  0.982762  {1,0,0}     23    1
114  1029    28    29  0.651399  {0,2,0}     40    1
18   1037   171   172  0.855475  {0,0,1}     29    0
101  1046    57    61  0.854510  {0,1,1}     23    1
23   1052    80    81  0.491635  {0,2,0}     38    1
43   1057   146   147  0.610548  {0,2,0}     27    1
36   1059    88    96  0.066859  {0,1,0}     35    0
15   1071    73    75  0.980608  {1,0,0}     38    0
31   1074   210   212  0.400286  {0,2,0}     34    1
19   1084    86    87  0.069024  {1,0,0}     25    1
21   1092    49    50  0.848418  {1,0,0}     34    1
26   1108   231   236  0.183319  {0,2,0}     29    1
115  1112    39    40  0.549391  {0,2,0}     24    0
33   1113   234   235  0.881399  {0,3,0}     28    0
86   1122     1     2  0.049071  {0,2,0}     27    1
94   1124   100   111  0.400453  {0,1,0}     30    1
2    1130   157   159  0.653850  {1,0,0}     25    1
71   1131    29    31  0.542330  {0,1,0}     38    1
0    1134   237   238  0.208408  {1,1,0}     29    1
74   1138    48    57  0.454666  {0,1,0}     35    1
116  1139   199   201  0.976804  {1,1,0}     21    1
79   1145   225   227  0.752795  {1,0,0}     22    1
30   1156    19    25  0.640692  {0,1,0}     32    1
93   1158    77    78  0.611959  {0,3,0}     26    1
66   1183   102   103  0.941757  {1,1,0}     33    1
4    1189   242   245  0.195775  {0,2,0}     24    1
107  1198    81    82  0.316241  {0,1,0}     20    1
106  1201   244   249  0.037796  {0,1,0}     29    1
1    1204   223   224  0.486848  {1,0,0}     29    1
110  1217     3    23  0.431061  {0,2,0}     30    1
84   1233    77    81  0.935698  {0,1,0}     26    1
7    1269   163   168  0.321108  {1,0,0}     36    1
59   1304     4     5  0.678752  {0,2,0}     20    0
88   1361   110   113  0.091002  {0,2,0}     37    0
13   1387   176   180  0.413933  {0,2,0}     31    0
121  1395   144   147  0.681138  {0,3,0}     26    1
113  1411   112   114  0.684433  {0,0,1}     26    0
