map EGL-G1-C
fac 5 10 {0,72,97,122,91}
hosp 2 {0,43}
n_ALS 8 1 {2:0,2:72,1:97,2:122,1:91}
n_BLS 24 1 {5:0,2:72,7:97,4:122,6:91}
n_CLS 5 0 {2:0,1:97,2:122}
      c_m  head  tail      c_af      c_d  c_tau  c_h
95      9   211   213  0.411371  {1,1,0}     36    1
101    20   156   162  0.915488  {1,1,0}     25    1
24     31    18    20  0.386056  {0,1,0}     28    1
10     45    75    76  0.933892  {0,3,0}     25    1
3      95   153   157  0.555240  {0,2,0}     22    0
89    197    96    97  0.785719  {0,3,0}     39    1
52    243    72    73  0.761826  {1,0,0}     25    1
92    307    49    50  0.406522  {0,2,0}     35    1
90    361    35    36  0.341354  {0,2,0}     39    0
98    367   110   113  0.481349  {0,0,1}     21    1
69    394    19    25  0.455285  {0,2,0}     35    0
80    405    18    19  0.847864  {0,3,0}     32    0
21    435   228   230  0.042588  {0,0,1}     34    0
35    435   223   224  0.971020  {0,2,0}     28    1
19    445   222   223  0.695604  {0,1,0}     28    1
87    448    70    71  0.624696  {0,2,0}     32    1
25    464   121   123  0.554032  {1,0,0}     39    1
56    464    98   131  0.409646  {0,1,0}     33    1
107   480    68    79  0.844030  {0,1,0}     23    1
8     495     6    27  0.356825  {0,3,0}     38    0
79    527    46    47  0.101319  {0,2,0}     37    1
46    529    93    94  0.733889  {0,1,0}     38    1
50    539   240   241  0.814933  {0,1,0}     34    1
41    540   191   193  0.127317  {0,2,0}     38    1
126   542    45    64  0.757805  {0,0,1}     27    0
97    551    89    91  0.058448  {0,3,0}     25    0
18    555    16    17  0.649735  {1,1,0}     20    1
99    567   155   161  0.620018  {1,1,0}     33    1
109   569   140   149  0.820144  {1,1,0}     33    1
33    592    53    54  0.141240  {1,0,0}     38    1
63    616    73    75  0.291847  {0,1,0}     32    1
48    619   147   148  0.290086  {1,0,0}     22    1
39    633   112   114  0.309162  {1,0,0}     29    1
32    634    17    22  0.533444  {0,1,0}     25    0
34    642   225   226  0.704001  {0,1,1}     34    1
49    646   134   135  0.586816  {0,1,1}     39    1
105   653   134   146  0.293601  {1,1,0}     39    1
54    670   211   212  0.767369  {0,3,0}     34    1
0     671    91    92  0.426440  {0,1,0}     24    1
91    675    47    64  0.456698  {1,1,0}     39    1
116   676   153   157  0.238842  {0,2,0}     32    0
37    678   154   155  0.447235  {0,3,0}     20    1
84    682   185   192  0.386038  {0,1,1}     20    0
36    685    27    28  0.984783  {1,0,0}     23    1
104   691   196   203  0.192526  {0,1,0}     23    1
74    697     8    33  0.667691  {0,2,0}     38    1
110   702   115   116  0.660108  {1,1,0}     40    0
82    712    43    46  0.092689  {0,1,0}     20    1
27    712   240   242  0.872549  {0,2,0}     26    1
72    714    98   130  0.077813  {0,2,0}     38    1
43    727   132   134  0.084248  {1,0,0}     27    1
47    731   225   248  0.404022  {1,1,0}     21    1
100   736     5     6  0.112584  {0,1,0}     27    1
5     737     9    34  0.211346  {1,1,0}     28    1
6     737   163   164  0.782299  {0,2,0}     30    1
96    747   121   122  0.257336  {0,3,0}     33    0
124   752   110   113  0.607328  {0,2,0}     38    1
44    766   238   239  0.222512  {0,1,1}     20    0
20    766   158   159  0.780528  {1,1,0}     34    0
121   775   101   110  0.201368  {1,1,0}     23    1
83    783    36    39  0.283117  {0,1,0}     39    0
67    793   105   107  0.763363  {1,1,0}     28    1
12    814   136   137  0.362035  {0,0,1}     20    0
16    838   169   170  0.986719  {0,1,0}     22    1
120   841    55    56  0.118312  {0,3,0}     28    1
76    842    59    71  0.509934  {0,1,1}     35    1
94    845   216   217  0.247282  {0,2,0}     32    1
106   851   176   180  0.403942  {0,1,1}     20    0
70    860   104   105  0.640648  {1,1,0}     23    1
122   862   242   243  0.708247  {1,0,0}     38    1
29    870   240   242  0.225636  {0,1,0}     29    0
60    871   237   240  0.896427  {0,1,0}     40    1
64    871    53    55  0.403610  {0,2,0}     23    0
53    872    35    36  0.185586  {0,1,0}     32    0
118   873   202   204  0.537425  {0,2,0}     38    1
103   881    62    63  0.461918  {0,1,1}     30    1
73    886   197   198  0.683954  {0,3,0}     24    1
66    897    96   111  0.485943  {0,1,0}     36    1
28    900    72    73  0.685362  {0,1,0}     25    0
71    902    49    50  0.573617  {1,1,0}     32    1
4     912   234   236  0.724687  {1,1,0}     32    1
7     914   101   102  0.973906  {0,3,0}     37    1
125   917   151   152  0.572697  {0,1,1}     38    1
58    955   157   159  0.704675  {0,2,0}     30    1
113   957   210   212  0.422343  {0,2,0}     39    1
26    968   152   153  0.839611  {1,0,0}     35    1
13    971   166   167  0.375827  {0,2,0}     31    1
38    973   226   231  0.766710  {0,1,0}     26    0
85    983   165   166  0.666441  {0,1,0}     36    1
15    986    71    72  0.109916  {0,1,0}     39    1
61    989    50    53  0.170828  {1,0,0}     32    1
59   1003   225   227  0.551286  {1,0,0}     34    1
22   1005   146   147  0.687094  {0,1,0}     29    1
81   1026    54    55  0.609755  {1,1,0}     30    1
115  1030    43    44  0.400813  {0,1,0}     24    1
88   1057    95    97  0.607569  {0,0,1}     31    0
57   1063     8     9  0.635079  {0,1,0}     35    0
68   1068    65    66  0.082495  {1,1,0}     36    1
17   1078    50    52  0.992721  {0,2,0}     33    1
9    1079   157   158  0.902425  {1,0,0}     21    1
45   1090   151   152  0.312430  {0,2,0}     31    1
40   1097    10    11  0.476517  {1,0,0}     34    1
77   1097   138   139  0.991217  {1,1,0}     21    1
51   1104    39    72  0.007478  {1,0,0}     30    1
127  1112    65    91  0.125298  {1,0,0}     26    1
114  1138   194   195  0.600976  {0,1,0}     39    0
78   1158   189   190  0.233788  {0,3,0}     24    0
117  1163   244   248  0.445028  {0,1,0}     38    1
108  1188   203   210  0.637764  {0,1,0}     29    1
23   1197   106   108  0.774853  {0,1,0}     25    1
42   1214   162   167  0.728637  {0,1,0}     30    1
55   1219    17    22  0.184608  {0,2,0}     34    0
30   1222   118   119  0.022721  {0,3,0}     30    1
75   1238   179   180  0.077470  {0,3,0}     30    1
93   1241   153   157  0.899409  {0,3,0}     21    1
112  1277    78    79  0.670203  {0,0,1}     22    0
111  1293   103   104  0.861524  {0,2,0}     32    1
11   1298   128   137  0.655216  {1,1,0}     23    0
1    1316   116   117  0.294294  {0,3,0}     36    1
119  1332    98    99  0.466467  {0,2,0}     37    0
2    1335    80    88  0.680381  {0,3,0}     28    0
65   1350   115   116  0.356232  {1,1,0}     39    1
31   1351   152   153  0.184389  {0,1,1}     32    1
14   1368    35    36  0.489836  {0,0,1}     37    1
123  1408    58    59  0.124112  {0,1,0}     36    0
86   1415   102   103  0.457677  {0,2,0}     21    0
102  1416   100   101  0.938782  {1,1,0}     29    1
62   1418   160   164  0.556052  {0,2,0}     39    1
