map EGL-G1-D
fac 5 10 {0,177,15,31,43}
hosp 3 {0,222,234}
n_ALS 10 1 {2:0,5:177,1:15,1:31,1:43}
n_BLS 21 1 {4:0,5:177,4:15,4:31,4:43}
n_CLS 9 0 {2:0,2:15,4:31,1:43}
      c_m  head  tail      c_af      c_d  c_tau  c_h
47     54    97   126  0.620316  {1,2,0}     39    1
45     80    15    17  0.135400  {1,1,0}     36    1
72    125   134   135  0.500791  {1,0,0}     31    1
85    134   211   213  0.181842  {1,0,0}     29    1
127   194    84   100  0.094711  {1,1,0}     28    0
27    198   167   175  0.597254  {0,1,0}     39    1
59    217   101   102  0.779537  {0,0,1}     40    1
8     223    11    42  0.298232  {0,3,0}     24    0
65    233    31    38  0.666883  {0,0,1}     28    0
89    238   207   208  0.385719  {0,3,0}     35    1
73    243   174   175  0.985975  {0,3,0}     38    0
62    283    23   170  0.089876  {0,2,0}     35    1
67    287   106   108  0.904626  {0,2,0}     20    1
110   302    11    42  0.635656  {1,2,0}     37    1
56    319    79    80  0.222823  {0,1,0}     38    0
6     338    27    28  0.584228  {1,1,0}     38    1
83    340    55    56  0.418266  {1,1,0}     32    1
46    425    31    38  0.502213  {0,1,0}     22    1
4     428   207   208  0.236794  {0,1,0}     23    1
116   429    16    17  0.883637  {0,2,0}     23    0
91    441    27    28  0.023695  {0,2,0}     35    1
77    452    39    40  0.908222  {1,2,0}     33    1
5     458    61    62  0.667824  {1,1,0}     24    1
61    474   228   230  0.170807  {0,2,0}     21    1
58    480     8     9  0.544913  {0,2,0}     39    0
12    480   186   187  0.222816  {0,1,0}     31    1
101   498    28    29  0.302452  {0,3,0}     35    0
103   499   222   225  0.673410  {0,1,1}     39    1
11    509    18    19  0.451864  {0,2,0}     31    0
87    517    10    41  0.739433  {0,2,0}     27    1
124   526    23   149  0.170461  {1,0,0}     23    1
125   539    28    29  0.620102  {1,0,0}     34    1
23    567    98   130  0.977467  {0,3,0}     39    0
105   567    83    84  0.486773  {0,2,0}     25    1
21    585    57    61  0.802013  {0,1,1}     35    1
16    585    50    52  0.847542  {0,1,0}     36    0
17    603   245   246  0.524009  {0,1,0}     22    1
84    631    12    16  0.367633  {0,1,0}     40    1
9     639   238   240  0.700108  {0,1,0}     38    0
102   665   105   107  0.696960  {0,1,0}     31    1
75    672   204   205  0.111212  {0,3,0}     37    1
70    678    61    62  0.535547  {0,3,0}     28    0
31    689   193   194  0.380447  {0,2,0}     34    0
2     689    23    86  0.032410  {0,3,0}     25    0
120   695   196   197  0.138922  {0,1,0}     28    0
86    698    70    71  0.728468  {0,3,0}     22    0
98    700   162   167  0.072089  {0,1,0}     40    0
52    707    80    81  0.910450  {0,1,0}     28    1
106   713   165   174  0.210789  {0,2,0}     28    1
123   714    48    49  0.086259  {0,0,1}     31    0
20    715    88    89  0.803076  {0,1,0}     40    1
14    715   117   118  0.570210  {0,1,0}     21    1
7     718   106   108  0.299680  {0,1,0}     24    0
1     719     8    33  0.838796  {1,3,0}     32    1
49    723    25    26  0.594953  {0,2,0}     40    1
38    746   120   154  0.537155  {0,2,0}     26    1
24    755    65    91  0.961752  {0,0,1}     26    1
53    756     7    30  0.045335  {0,1,1}     30    1
29    757   171   172  0.797175  {0,1,0}     29    0
104   762    49    56  0.675544  {1,0,0}     35    1
122   768    43    45  0.465609  {1,1,0}     26    1
114   782   175   176  0.538153  {1,0,0}     28    1
26    783   175   176  0.917612  {1,1,0}     32    1
115   784    97   126  0.364187  {0,3,0}     38    1
25    797    79    80  0.834961  {0,2,0}     26    1
69    801   180   181  0.635098  {0,1,0}     39    1
100   814   156   162  0.028561  {0,1,1}     26    1
96    818    80    88  0.983227  {0,1,0}     30    0
99    842   157   159  0.153708  {0,3,0}     30    0
88    856    63    64  0.570558  {1,1,0}     35    1
57    861    48    57  0.704545  {0,1,0}     37    0
90    868    89    91  0.222867  {0,1,1}     22    0
121   872    31    38  0.357955  {1,3,0}     38    1
66    878     9    34  0.228930  {1,1,0}     36    1
80    878     9    10  0.896710  {0,1,0}     23    1
76    880     5     6  0.236614  {1,1,0}     29    1
118   882   140   141  0.063844  {1,1,0}     20    1
22    894    31    38  0.853329  {0,1,0}     25    1
107   898   185   186  0.478440  {1,1,0}     23    1
74    900   199   201  0.392486  {0,2,0}     35    1
18    911    43    44  0.704779  {1,0,0}     39    1
3     931    94    95  0.512941  {0,0,1}     34    1
28    942   137   138  0.799187  {1,1,0}     30    1
54    943   144   145  0.022626  {0,3,0}     22    1
108   945   140   141  0.807854  {1,1,0}     35    1
95    981    94    98  0.037935  {0,3,0}     24    1
78    989   138   139  0.871473  {0,1,0}     22    1
112   995   199   202  0.939911  {0,1,1}     34    1
79    996   126   127  0.937910  {1,1,0}     37    1
15    997   111   112  0.920022  {0,2,0}     24    1
10   1002   139   141  0.215295  {1,1,0}     25    1
32   1006   198   199  0.942882  {0,1,1}     20    1
68   1010     4    22  0.534833  {1,0,0}     20    1
81   1013   127   128  0.950850  {1,0,0}     35    1
19   1025   115   122  0.636294  {0,1,0}     23    0
33   1028   123   124  0.875665  {1,0,0}     37    1
48   1033   165   174  0.053495  {0,2,0}     29    0
119  1034   116   117  0.885626  {0,2,0}     27    1
109  1041   140   149  0.060649  {0,2,0}     20    0
93   1043     5    23  0.402711  {0,2,0}     40    1
40   1083    38    40  0.987551  {1,0,0}     22    1
64   1089   165   177  0.774476  {0,2,0}     27    1
60   1099    16    18  0.380533  {0,0,1}     35    1
71   1102    75    77  0.832013  {0,2,0}     40    1
37   1124   111   112  0.785610  {0,1,1}     40    1
63   1132    77    81  0.415583  {0,1,0}     29    0
35   1134   213   214  0.014411  {0,1,0}     22    1
94   1139     2    14  0.527205  {0,2,0}     26    1
43   1148   189   241  0.583360  {1,0,0}     23    1
39   1152   122   123  0.035083  {1,0,0}     35    1
97   1153    86    87  0.672785  {0,3,0}     21    1
30   1183     7    30  0.700461  {0,1,0}     37    1
50   1186   110   113  0.868742  {0,3,0}     26    1
117  1197   166   167  0.347364  {0,1,0}     34    1
92   1233   176   179  0.999326  {0,1,1}     36    1
113  1243   140   141  0.158431  {1,3,0}     22    1
13   1300   190   191  0.277708  {0,1,0}     31    0
41   1301    68    79  0.093970  {0,1,0}     36    1
44   1333    43    44  0.863946  {0,1,0}     30    0
0    1343   196   197  0.028033  {0,2,0}     22    1
126  1359   140   141  0.119180  {0,1,0}     28    1
82   1377    98   130  0.551100  {1,3,0}     29    1
111  1389   120   154  0.547870  {0,2,0}     38    1
42   1391   124   125  0.557285  {0,3,0}     26    1
51   1411   173   181  0.368886  {1,1,0}     31    1
36   1416   139   141  0.658034  {0,2,0}     38    0
34   1419   225   248  0.886773  {0,2,0}     25    1
55   1433    60    67  0.365886  {1,1,0}     20    1
