map EGL-G1-E
fac 5 10 {0,16,241,5,80}
hosp 1 {0}
n_ALS 10 1 {6:0,2:16,2:241}
n_BLS 23 1 {3:0,4:16,3:241,7:5,6:80}
n_CLS 7 0 {1:0,2:16,2:241,1:5,1:80}
      c_m  head  tail      c_af      c_d  c_tau  c_h
36      0   117   118  0.368960  {0,2,0}     22    1
79      3    47    64  0.440333  {1,0,0}     20    1
122    15   163   168  0.689536  {1,0,0}     22    1
18     21   157   159  0.944987  {0,1,0}     28    1
72     36     5    23  0.970252  {0,2,0}     26    1
49     39     6     7  0.495958  {0,1,0}     38    1
45     74   199   202  0.992907  {0,0,1}     22    0
25     87    85    86  0.258769  {1,0,0}     24    1
56    120   244   249  0.064627  {0,2,0}     32    1
100   120   119   169  0.430672  {0,3,0}     37    1
35    121    92    93  0.076034  {1,1,0}     29    1
62    134    19    25  0.929703  {1,1,0}     39    1
50    157     6     7  0.991597  {0,2,0}     39    1
61    179    96   114  0.446737  {0,2,0}     38    0
16    316    97   126  0.619516  {1,1,0}     39    1
114   339    92    93  0.646679  {1,1,0}     31    1
70    343   174   175  0.502070  {1,0,0}     25    1
111   366   177   184  0.516538  {0,2,0}     25    1
5     403    23    86  0.043084  {0,0,1}     29    1
3     419   177   178  0.221850  {0,2,0}     37    1
9     425   227   228  0.121218  {1,2,0}     31    1
52    435    16    18  0.685508  {0,1,0}     24    1
98    438   186   187  0.323071  {0,2,0}     27    1
15    477    85    86  0.799143  {0,1,1}     29    1
24    488    42    43  0.792972  {0,1,0}     33    0
118   496    71    72  0.637434  {0,3,0}     33    0
112   498    85    86  0.340701  {0,1,0}     32    1
31    518   136   137  0.965353  {1,0,0}     31    1
29    535   160   164  0.548856  {1,0,0}     29    1
65    559   123   124  0.816734  {1,0,0}     26    1
80    559    49    50  0.888240  {0,2,0}     22    0
1     561    50    51  0.487074  {0,0,1}     34    1
85    566    40    41  0.993889  {1,0,0}     34    0
126   566   220   222  0.981985  {0,3,0}     38    1
101   578    77    81  0.066756  {1,1,0}     36    1
53    582   108   109  0.023565  {1,3,0}     39    1
19    592    75    77  0.329386  {1,0,0}     32    1
38    596   210   211  0.743137  {0,1,0}     28    1
86    609   124   149  0.419708  {1,0,0}     30    1
34    625    13    14  0.764016  {0,2,0}     28    1
30    630   225   226  0.240467  {1,1,0}     30    1
95    637   112   113  0.626898  {1,0,0}     38    1
97    639     8    33  0.248618  {1,1,0}     25    1
119   673   174   175  0.236564  {0,2,0}     34    0
103   675   223   224  0.518598  {1,0,0}     40    1
104   679    79    80  0.719135  {0,0,1}     34    1
21    693   193   194  0.213137  {0,3,0}     31    0
125   700   211   212  0.091472  {0,1,0}     21    1
39    703   227   228  0.762194  {1,0,0}     34    1
87    706    31    32  0.853228  {1,1,0}     26    1
108   721    75    77  0.181348  {1,1,0}     25    0
23    724     3    15  0.151373  {0,1,1}     38    0
121   726   213   214  0.292026  {0,2,0}     29    1
32    745   197   198  0.578040  {0,1,0}     20    1
107   749   211   213  0.197936  {0,2,0}     37    1
74    761    36    39  0.747041  {1,1,0}     28    1
113   773   173   181  0.435556  {1,0,0}     37    1
110   774     7     8  0.569037  {1,1,0}     22    1
116   782   140   149  0.031903  {0,3,0}     38    1
84    801    24    26  0.173047  {1,0,0}     39    1
0     817   202   203  0.631001  {0,1,0}     28    1
73    822   227   228  0.639571  {0,2,0}     24    1
68    827    93    94  0.864426  {0,1,0}     35    0
2     836    81    82  0.931647  {0,3,0}     37    1
83    850   157   159  0.344863  {0,1,0}     26    1
123   852    25    26  0.913292  {0,2,0}     37    0
17    852    11    42  0.944427  {0,0,1}     30    1
60    855   125   126  0.894989  {0,2,0}     23    1
44    855   141   142  0.668203  {1,0,0}     29    1
89    880   134   146  0.251782  {1,1,0}     28    1
22    889    70    72  0.042964  {0,1,0}     21    1
78    895   106   108  0.598749  {0,2,0}     27    1
67    898   203   210  0.636493  {1,1,0}     34    1
94    910    45    46  0.366508  {0,1,0}     20    1
120   940    23   229  0.078408  {1,0,0}     38    1
28    942   126   127  0.663415  {0,3,0}     36    0
7     943   212   218  0.618454  {0,2,0}     31    1
66    951    39    52  0.487415  {0,3,0}     31    0
90    954    39    52  0.102333  {1,1,0}     32    1
43    964    73    74  0.491821  {0,3,0}     26    1
8     968   184   185  0.517604  {0,3,0}     22    1
