map EGL-G1-C
fac 5 10 {0,25,196,38,138}
hosp 1 {0}
n_ALS 5 1 {1:0,1:25,2:38,1:138}
n_BLS 22 1 {6:0,3:25,3:196,7:38,3:138}
n_CLS 7 0 {1:0,4:25,2:196}
      c_m  head  tail      c_af      c_d  c_tau  c_h
125     1    83    85  0.801167  {1,1,0}     28    1
121    21   165   177  0.556054  {0,2,0}     29    1
103    31   158   159  0.991484  {0,1,0}     25    1
111    36    65    92  0.553875  {1,2,0}     28    1
73     45    12    16  0.142028  {0,3,0}     32    1
52     53    29    30  0.285411  {0,2,0}     27    1
90     85    32    34  0.493129  {0,2,0}     37    1
14     93    25    26  0.790967  {0,2,0}     31    0
18     98    80    81  0.930492  {0,1,0}     23    0
3     142   245   246  0.274851  {1,1,0}     29    1
57    148    16    18  0.005807  {0,3,0}     32    1
108   148    65    91  0.085743  {0,1,0}     30    1
55    245    96    97  0.308873  {0,0,1}     28    0
43    251   219   221  0.358537  {0,3,0}     34    0
49    303    50    52  0.248751  {0,3,0}     27    1
123   332   153   157  0.714916  {0,1,0}     23    1
9     334   103   113  0.770812  {0,2,0}     35    1
63    340   116   117  0.764904  {0,1,0}     26    1
20    365   124   151  0.585917  {1,1,0}     30    1
76    370   225   226  0.839603  {1,0,0}     26    0
105   382   213   216  0.376500  {0,2,0}     32    1
58    384    29    30  0.122434  {0,3,0}     38    1
27    405   135   136  0.950272  {1,0,0}     25    1
117   465   130   131  0.128550  {0,3,0}     25    1
93    490   213   214  0.667308  {1,1,0}     20    1
33    491     3    15  0.863604  {0,1,0}     33    0
19    510   240   242  0.110217  {0,3,0}     25    0
61    511    20    21  0.518455  {1,1,0}     40    1
110   518    72    73  0.075882  {0,2,0}     22    0
86    523    88    89  0.850886  {1,0,0}     20    1
84    523    56    57  0.245001  {1,1,0}     35    1
71    527   202   204  0.331381  {0,1,0}     21    0
81    529   204   205  0.260663  {1,0,0}     36    0
28    535    65    91  0.819769  {0,3,0}     39    0
119   564   204   205  0.737447  {0,2,0}     28    1
8     576    48    49  0.169283  {0,3,0}     30    1
13    577    35    36  0.976560  {1,1,0}     38    1
0     581   231   236  0.927640  {0,3,0}     40    1
