map EGL-G2-D
fac 5 10 {0,198,165,71,135}
hosp 2 {0,187}
n_ALS 5 1 {1:198,1:165,3:71}
n_BLS 22 1 {4:0,7:198,2:165,4:71,5:135}
n_CLS 7 0 {1:0,2:198,2:165,1:71,1:135}
      c_m  head  tail      c_af      c_d  c_tau  c_h
19     30   219   220  0.418659  {0,2,0}     38    1
84     30    49    50  0.897970  {0,2,0}     35    1
57     33     6    27  0.416086  {1,1,0}     39    1
37     44    90    92  0.927968  {0,1,0}     22    1
36    119    53    55  0.880551  {1,0,0}     30    1
88    128    97   115  0.365732  {1,0,0}     25    1
11    143   233   254  0.561903  {0,0,1}     33    1
7     182    12    13  0.091177  {1,1,0}     36    1
65    186   174   182  0.774105  {0,2,0}     39    0
68    204   194   242  0.759758  {0,1,0}     33    0
64    212   102   111  0.948107  {0,2,0}     32    1
76    228   157   161  0.926670  {0,1,0}     24    1
46    229   248   249  0.743239  {0,1,0}     26    1
1     264    62    63  0.144113  {0,2,0}     31    0
26    296     9    34  0.567992  {0,3,0}     27    1
127   342   208   209  0.681082  {0,1,1}     21    1
30    357    80    81  0.088732  {0,2,0}     20    1
44    377   179   180  0.198315  {0,2,0}     32    1
114   427   125   152  0.597193  {0,3,0}     34    0
61    444    89    90  0.115932  {1,1,0}     37    1
24    462   226   229  0.200802  {0,2,0}     28    0
20    476   121   155  0.133986  {0,1,1}     29    0
53    490    87    88  0.869759  {0,0,1}     32    1
70    492     1     2  0.970914  {0,1,0}     20    1
100   506   179   183  0.378542  {0,1,0}     22    1
38    536    59    60  0.098356  {1,3,0}     34    1
105   552   201   202  0.427066  {1,1,0}     34    1
9     564    39    40  0.212663  {0,2,0}     33    0
107   578   130   131  0.635009  {1,0,0}     34    1
32    586    58    59  0.465154  {1,0,0}     26    1
29    622    84    86  0.035263  {0,1,0}     22    1
4     626     2     3  0.981306  {0,1,0}     37    1
99    626   218   250  0.381237  {1,1,0}     31    0
40    636   235   236  0.886298  {1,0,0}     21    1
80    640    16    18  0.574595  {0,1,0}     31    1
52    645   213   215  0.449647  {0,0,1}     28    0
121   660   247   248  0.039147  {0,0,1}     28    1
110   662   184   188  0.197631  {0,3,0}     20    0
14    668    62    63  0.719293  {0,0,1}     20    1
89    677     6     7  0.517869  {0,1,1}     38    0
45    678    69    70  0.630918  {0,1,1}     29    1
5     689   248   249  0.269902  {1,0,0}     23    1
66    689   192   194  0.595977  {0,1,0}     39    0
118   698   206   207  0.681322  {0,1,0}     33    1
97    700   168   176  0.783166  {0,2,0}     37    1
56    706    36    37  0.884717  {0,3,0}     27    1
104   709   231   232  0.210343  {0,2,0}     20    0
108   711    94    95  0.683173  {0,3,0}     25    1
58    714    17    19  0.404771  {1,2,0}     39    1
17    731   106   108  0.392173  {0,2,0}     31    0
21    757   107   108  0.025352  {0,3,0}     20    1
103   761   233   254  0.671078  {1,2,0}     37    1
82    763    70    79  0.288041  {0,3,0}     39    1
120   766    81    82  0.278608  {1,0,0}     20    1
126   767   128   129  0.405602  {0,2,0}     39    1
111   771    92    93  0.128942  {0,2,0}     20    0
96    771   105   106  0.234124  {0,2,0}     28    1
109   774    54    58  0.984234  {0,1,0}     29    0
106   783    36    39  0.717615  {0,1,0}     30    1
34    816    90    92  0.083338  {0,3,0}     35    1
13    822   167   168  0.210603  {0,2,0}     23    0
101   827   221   222  0.252025  {0,1,0}     26    0
8     827   250   251  0.147315  {0,3,0}     39    1
86    842   166   167  0.172483  {0,2,0}     28    1
6     866   249   252  0.967588  {0,3,0}     38    0
102   869    35    36  0.422016  {1,1,0}     35    1
87    870    51    52  0.280982  {0,3,0}     35    1
98    882   244   245  0.191791  {1,0,0}     31    1
77    882   164   169  0.691211  {0,3,0}     29    1
15    887   104   114  0.306105  {0,3,0}     33    1
60    908   158   160  0.503526  {0,1,0}     21    1
3     909   130   131  0.910431  {0,2,0}     39    1
85    940     4    22  0.667462  {0,2,0}     37    1
16    943   167   168  0.296002  {0,1,0}     32    1
48    944   175   177  0.729200  {0,3,0}     33    1
27    955   147   148  0.097131  {1,0,0}     23    1
92    967   180   181  0.862979  {1,1,0}     23    1
2     971   156   157  0.513368  {0,1,1}     31    0
63    975   172   173  0.868930  {0,3,0}     27    0
75    979   108   109  0.934365  {0,1,1}     39    1
54   1002    19    20  0.728081  {1,1,0}     23    1
55   1011   250   251  0.060946  {0,1,0}     38    1
122  1013   150   151  0.312253  {0,2,0}     33    0
35   1044     4    22  0.231591  {0,3,0}     39    0
71   1059    93    94  0.962229  {0,3,0}     31    0
