map EGL-G2-B
fac 5 10 {0,70,8,243,252}
hosp 1 {0}
n_ALS 5 1 {1:0,1:70,1:243,2:252}
n_BLS 15 1 {4:0,2:70,4:8,4:243,1:252}
n_CLS 7 0 {2:0,2:70,3:8}
      c_m  head  tail      c_af      c_d  c_tau  c_h
46     17   213   215  0.941569  {0,2,0}     36    0
25     18    95    99  0.514058  {0,2,0}     31    0
52     73    92    93  0.669190  {0,1,0}     30    1
117   109    34    41  0.879052  {0,2,0}     23    1
11    114   192   194  0.709590  {0,1,0}     25    0
54    114     0    21  0.368858  {0,3,0}     38    1
9     118   216   218  0.394784  {0,3,0}     25    0
44    129   243   245  0.895318  {0,2,0}     26    0
13    142   247   248  0.641192  {1,1,0}     31    1
36    160    31    32  0.940992  {0,2,0}     31    1
1     191   179   184  0.177173  {0,1,0}     26    1
50    224   253   254  0.878262  {0,2,0}     39    1
85    232     6    27  0.541986  {0,1,0}     24    1
31    237   208   209  0.147533  {1,1,0}     27    1
78    399    63    64  0.389754  {1,1,0}     29    1
65    420    99   131  0.241741  {1,1,0}     24    1
75    422   148   149  0.165914  {0,2,0}     40    1
7     426   221   222  0.522102  {0,1,0}     21    1
42    434   197   200  0.781430  {1,1,0}     36    1
121   466   158   160  0.051469  {0,1,0}     28    0
102   480   249   252  0.063497  {1,0,0}     36    1
111   485    95    96  0.558798  {0,1,0}     31    1
37    488   226   229  0.835238  {1,1,0}     39    1
12    500   233   254  0.539630  {0,1,0}     20    1
32    502    99   100  0.999648  {0,3,0}     31    0
38    511    22    24  0.721626  {0,2,0}     20    1
96    520    30    33  0.501636  {0,1,0}     38    1
22    525   179   180  0.936098  {0,1,0}     22    1
60    526   240   242  0.626013  {0,1,0}     37    1
67    527    50    51  0.226441  {0,3,0}     29    1
84    534   113   115  0.160611  {0,1,0}     30    0
61    559   143   144  0.422338  {0,3,0}     22    1
16    598   126   150  0.461373  {0,2,0}     36    0
24    606   163   168  0.471397  {1,1,0}     24    1
49    610   154   158  0.143070  {0,2,0}     29    1
88    613    78    79  0.520611  {1,0,0}     34    1
68    633   245   247  0.867857  {0,1,1}     25    0
34    641     0     1  0.346520  {1,1,0}     20    1
53    650    59    60  0.425695  {0,0,1}     30    0
55    651   197   200  0.054511  {1,0,0}     22    1
91    654   121   122  0.319322  {0,3,0}     29    1
80    657    97   115  0.413085  {0,0,1}     34    1
3     661     7     8  0.361520  {0,2,0}     25    0
114   668    50    52  0.272713  {0,1,0}     32    1
101   672   226   227  0.064043  {0,1,0}     28    0
2     675   185   187  0.960001  {0,3,0}     38    0
30    680   174   182  0.182693  {0,1,1}     32    1
19    683   190   191  0.171885  {1,0,0}     27    1
23    690    23   237  0.966097  {1,1,0}     28    1
126   702    78    79  0.785839  {0,3,0}     33    0
92    715   240   241  0.184682  {0,1,0}     24    1
86    721    80    81  0.998802  {0,2,0}     29    0
110   729   174   189  0.508043  {0,2,0}     22    1
33    743    69    80  0.950288  {1,1,0}     26    1
48    744   205   208  0.780724  {0,1,1}     20    0
58    745    57    61  0.721451  {0,2,0}     29    0
122   746    63    64  0.384028  {0,2,0}     20    0
15    747    81    89  0.155996  {1,2,0}     39    1
35    752    53    54  0.113817  {1,1,0}     37    1
81    772   126   150  0.268380  {0,2,0}     20    0
17    778   186   198  0.945980  {0,1,0}     27    1
40    802    43    45  0.496494  {0,3,0}     30    0
74    807   226   227  0.907048  {1,0,0}     35    1
107   824   166   175  0.022048  {0,1,0}     26    0
94    828   141   150  0.576991  {0,3,0}     21    0
0     839    96    98  0.413068  {0,0,1}     28    0
127   841   112   113  0.960852  {1,1,0}     24    1
63    845    70    79  0.738171  {0,1,0}     27    0
120   859    37    75  0.152014  {0,1,1}     30    0
89    863    94    95  0.793517  {0,3,0}     21    0
98    864   239   243  0.787025  {0,3,0}     37    0
103   870    18    19  0.962696  {0,0,1}     22    1
57    873    98   127  0.476319  {0,1,0}     20    0
39    891    41    51  0.823067  {0,2,0}     25    0
72    896   197   199  0.337532  {1,1,0}     24    1
124   916   233   235  0.567081  {1,0,0}     36    1
115   945   239   240  0.957172  {0,1,0}     27    1
97    955    50    52  0.522456  {1,0,0}     25    1
100   964    87    88  0.234970  {0,1,0}     28    0
6     966   126   150  0.747131  {1,0,0}     21    1
87    970   143   145  0.275742  {0,0,1}     24    1
93    983   103   111  0.072639  {0,1,0}     22    1
26    986   201   202  0.053990  {0,2,0}     32    0
116   986   236   237  0.467074  {0,1,0}     38    1
14    987    39    52  0.388002  {1,0,0}     21    1
79    988     5    23  0.213128  {0,1,0}     31    0
21   1014   111   114  0.867146  {0,2,0}     39    0
8    1017   159   161  0.472841  {0,3,0}     25    1
76   1024    93    94  0.130075  {0,2,0}     34    0
56   1035   126   150  0.730203  {1,1,0}     33    1
119  1038    45    64  0.224894  {0,2,0}     36    1
73   1038    17    22  0.334451  {0,2,0}     32    0
99   1049   219   223  0.529665  {0,1,1}     24    0
28   1053    56    57  0.159706  {0,2,0}     40    1
10   1055   152   155  0.321747  {0,3,0}     33    0
106  1055     6    27  0.313753  {0,1,0}     35    0
45   1073   163   167  0.038952  {0,1,0}     34    0
104  1080    36    39  0.528451  {0,2,0}     37    1
105  1098   154   157  0.376110  {0,3,0}     36    1
20   1099   141   150  0.600182  {1,0,0}     25    0
123  1109    99   132  0.181066  {0,1,1}     23    1
64   1110   213   215  0.880125  {0,1,0}     28    0
