map EGL-G2-E
fac 5 10 {0,17,145,174,163}
hosp 1 {0}
n_ALS 7 1 {3:0,1:145,3:163}
n_BLS 20 1 {4:0,1:17,7:145,4:174,4:163}
n_CLS 6 0 {3:0,1:145,2:163}
      c_m  head  tail      c_af      c_d  c_tau  c_h
105     4   122   124  0.745499  {0,3,0}     40    1
54      7    61    62  0.154060  {0,3,0}     21    1
42     40   104   114  0.331753  {0,3,0}     23    0
69     44    97   112  0.918748  {0,1,0}     34    0
127    45   233   254  0.242124  {0,1,0}     34    1
113    45   196   197  0.211310  {0,3,0}     36    0
49     57   245   246  0.881217  {1,1,0}     32    1
11     60   133   135  0.049134  {0,1,0}     35    0
65     77   105   106  0.093458  {1,0,0}     39    1
35     77   245   247  0.931383  {1,0,0}     31    1
94    111    71    73  0.941937  {0,3,0}     28    0
59    139     7    30  0.569680  {1,1,0}     37    1
88    264   202   203  0.719872  {0,1,0}     24    0
26    288     7     8  0.312930  {1,1,0}     20    1
61    297   198   199  0.764793  {0,3,0}     36    1
68    356   170   171  0.039136  {0,2,0}     38    1
24    385   240   242  0.298268  {0,1,0}     30    1
21    394    98   127  0.489862  {1,2,0}     35    1
109   399    62    63  0.541033  {1,0,0}     21    1
102   400   120   170  0.563417  {0,3,0}     27    1
126   421    34    41  0.991545  {1,1,0}     32    1
27    424   206   207  0.433434  {0,1,0}     32    1
73    436    46    47  0.408162  {0,2,0}     21    1
58    459   247   248  0.818314  {0,3,0}     29    1
120   477   202   203  0.596052  {0,2,0}     40    1
7     480     8    33  0.467084  {0,3,0}     26    0
112   488   181   182  0.760377  {0,1,0}     20    0
104   488   208   209  0.758890  {1,1,0}     40    1
77    493    81    89  0.082878  {1,0,0}     39    1
5     498   170   171  0.707486  {0,1,0}     27    1
106   514    38    40  0.221001  {0,3,0}     20    0
47    526   204   205  0.869338  {1,1,0}     37    1
34    534   118   119  0.916777  {0,1,0}     33    0
96    536    89    90  0.754649  {0,0,1}     29    1
46    544    47    48  0.417299  {0,1,0}     21    1
81    544    69    70  0.876855  {1,0,0}     21    1
43    546    22    24  0.433183  {1,1,0}     34    0
78    569   128   129  0.889567  {0,2,0}     24    0
57    586     7    30  0.034104  {0,2,0}     20    1
114   607     0     1  0.156170  {1,1,0}     35    1
32    635    29    31  0.408717  {0,2,0}     31    1
64    638    74    75  0.078068  {1,0,0}     21    1
50    642    90    92  0.748055  {0,2,0}     22    1
22    655   233   235  0.610599  {0,2,0}     34    1
116   663    58    59  0.749376  {1,0,0}     26    1
16    668   211   212  0.244545  {1,1,0}     32    1
23    686    23   150  0.063672  {0,2,0}     38    1
25    691    46    47  0.799212  {1,0,0}     31    1
84    698   153   154  0.883972  {0,0,1}     30    0
36    709     3    23  0.202956  {0,1,1}     38    0
85    726   155   156  0.327180  {0,2,0}     31    1
31    736    70    71  0.373393  {1,0,0}     33    1
14    737   233   234  0.514322  {1,0,0}     38    1
