map EGL-G2-D
fac 5 10 {0,68,70,101,110}
hosp 1 {0}
n_ALS 5 1 {3:0,1:68,1:110}
n_BLS 25 1 {5:0,6:68,4:70,5:101,5:110}
n_CLS 5 0 {4:70,1:110}
      c_m  head  tail      c_af      c_d  c_tau  c_h
69      1     0     1  0.363859  {1,1,0}     33    1
97     50   113   115  0.687585  {0,1,0}     34    1
44     55   226   227  0.578822  {0,1,0}     20    0
88    164   131   132  0.082475  {0,0,1}     38    0
107   168   151   152  0.445221  {0,2,0}     21    1
92    177   180   181  0.453151  {0,2,0}     29    1
122   180   225   226  0.611171  {0,3,0}     40    0
36    226   174   183  0.482814  {0,1,1}     23    0
11    258    49    56  0.910294  {0,2,0}     36    0
60    302   103   111  0.192443  {0,3,0}     24    1
96    306   133   135  0.654795  {0,3,0}     36    1
59    312   117   118  0.428007  {0,0,1}     29    0
54    371   120   162  0.848963  {0,1,1}     30    0
2     383   196   197  0.553897  {0,2,0}     34    1
49    430   141   142  0.251397  {1,0,0}     38    1
105   433   118   119  0.760162  {0,2,0}     26    1
65    436   213   215  0.358312  {1,0,0}     36    1
127   439   227   231  0.843556  {1,1,0}     25    1
90    444    49    56  0.949576  {1,2,0}     30    1
124   453    84    85  0.867767  {0,3,0}     25    1
76    461     0     1  0.433613  {0,2,0}     28    1
118   484   117   121  0.519834  {1,0,0}     23    1
34    498   126   150  0.192716  {0,2,0}     29    1
78    501   225   226  0.589142  {0,2,0}     22    1
108   503   208   210  0.607977  {0,1,1}     40    0
81    514   192   193  0.607477  {1,0,0}     30    1
46    533    20    21  0.917699  {0,1,0}     29    1
57    535     4     5  0.221979  {1,1,0}     22    1
93    551    62    63  0.768337  {1,0,0}     40    1
15    552    43    44  0.247047  {0,3,0}     21    1
114   555     6     7  0.957261  {0,0,1}     26    1
50    562   195   248  0.158873  {0,1,0}     40    0
123   582   157   161  0.978712  {0,1,0}     24    1
33    591    57    61  0.562230  {0,2,0}     25    1
111   594    32    33  0.755134  {0,1,1}     21    1
80    594   184   185  0.835232  {1,1,0}     24    1
72    598   239   240  0.037034  {0,0,1}     35    0
14    598    20    21  0.999011  {1,0,0}     22    1
62    599    94    95  0.997957  {1,1,0}     23    1
48    601   180   181  0.443420  {1,0,0}     25    1
31    607    76    78  0.214116  {0,3,0}     37    0
73    618     0    21  0.239500  {0,1,0}     36    1
125   618    97    98  0.679464  {0,1,0}     36    0
27    619   131   132  0.607831  {0,0,1}     24    1
35    641    71    73  0.054848  {0,1,0}     33    0
39    647    50    53  0.562334  {0,2,0}     23    1
84    653   104   105  0.958672  {0,2,0}     32    0
42    654   186   188  0.293863  {1,0,0}     22    1
29    659    87    88  0.136261  {0,1,1}     28    1
87    667   103   104  0.081413  {0,3,0}     30    0
83    671   172   173  0.020244  {1,1,0}     39    1
71    673   102   103  0.998754  {0,2,0}     34    1
100   676   234   235  0.680114  {1,1,0}     22    1
64    680    42    43  0.004507  {0,1,1}     30    1
121   714   195   196  0.480214  {0,2,0}     29    1
68    721   106   108  0.869172  {1,1,0}     26    1
126   731   213   214  0.834471  {0,1,0}     33    1
58    740   105   107  0.077741  {1,0,0}     28    0
66    760   111   114  0.945924  {0,2,0}     40    1
16    762   185   187  0.568010  {0,2,0}     22    1
117   768   184   185  0.950842  {1,1,0}     20    1
32    769    31    38  0.982520  {1,2,0}     22    1
23    777   202   203  0.450953  {0,0,1}     38    0
109   790    68    69  0.274013  {1,0,0}     27    1
3     794   195   196  0.680549  {0,3,0}     29    1
82    796   108   109  0.216020  {1,1,0}     40    1
13    800    49    50  0.699199  {0,1,1}     30    1
8     803    85   101  0.143886  {0,3,0}     36    0
85    811   127   128  0.231405  {1,1,0}     36    1
95    812    76    78  0.033710  {0,1,1}     38    0
12    828   213   214  0.035261  {1,1,0}     24    1
41    834    15    17  0.574701  {1,1,0}     31    1
89    835   135   136  0.956438  {0,0,1}     27    1
55    837    68    69  0.888846  {0,2,0}     38    0
7     849    41    51  0.097156  {0,2,0}     29    0
99    856   208   209  0.302179  {0,1,0}     27    1
5     860   218   250  0.934949  {0,2,0}     26    1
4     862    71    73  0.118590  {0,3,0}     38    0
77    864   102   111  0.895785  {0,1,0}     23    0
63    866   181   182  0.570790  {0,3,0}     29    1
119   880   132   133  0.867967  {1,0,0}     29    1
120   883   148   149  0.494372  {0,1,0}     30    1
51    912   151   152  0.448903  {0,0,1}     21    0
26    915   159   161  0.833642  {0,2,0}     31    1
45    915    19    25  0.343046  {0,1,0}     39    0
43    921   216   218  0.843143  {1,3,0}     27    1
115   930   234   235  0.536458  {0,2,0}     38    1
101   941    67    69  0.289019  {0,2,0}     38    0
25    942   218   225  0.778836  {1,3,0}     29    1
30    948   122   123  0.400189  {0,1,0}     32    1
40    971   246   247  0.074735  {0,1,0}     20    0
20    972   186   188  0.567252  {0,1,1}     37    1
104   993     2     3  0.264938  {0,2,0}     40    0
52   1014   125   150  0.112794  {0,1,0}     38    1
