map EGL-G1-D
fac 5 10 {0,170,153,163,176}
hosp 2 {0,238}
n_ALS 9 1 {1:0,2:170,3:163,3:176}
n_BLS 21 1 {3:0,3:170,7:153,7:163,1:176}
n_CLS 6 0 {2:170,2:153,2:176}
      c_m  head  tail      c_af      c_d  c_tau  c_h
100     4   180   181  0.022944  {0,2,0}     25    0
61      5    96   114  0.368449  {1,1,0}     31    1
47     29   198   200  0.109683  {0,1,0}     24    0
52     39   130   131  0.148366  {0,2,0}     35    1
13     57    98    99  0.182761  {0,1,0}     21    1
21     58   178   179  0.248500  {0,2,0}     32    1
68     59    73    74  0.020121  {1,0,0}     25    1
80     93    63    64  0.779693  {0,3,0}     39    0
113   127   124   125  0.702100  {0,2,0}     36    0
86    156    54    58  0.655925  {1,0,0}     27    1
62    195   103   104  0.649284  {1,1,0}     23    1
115   197    25    26  0.172764  {0,2,0}     31    0
49    230   170   171  0.099167  {0,3,0}     39    0
51    242   185   186  0.089503  {1,1,0}     33    1
32    266    93    94  0.040402  {0,2,0}     24    1
25    277    23   170  0.988139  {0,1,1}     29    0
109   279   204   209  0.701839  {1,1,0}     32    1
75    285    86    87  0.720869  {0,1,0}     27    0
23    310   118   119  0.273739  {0,2,0}     38    0
3     322   204   209  0.146610  {0,0,1}     35    0
60    338   107   108  0.377990  {1,0,0}     28    1
4     358    53    54  0.555289  {0,2,0}     34    0
124   373    25    26  0.285465  {1,0,0}     22    1
35    373   222   223  0.184034  {0,3,0}     27    0
65    403    70    72  0.557507  {0,2,0}     22    1
37    416   198   199  0.915459  {1,1,0}     40    1
70    440   141   142  0.593223  {0,1,1}     33    0
106   457    79    80  0.992258  {0,3,0}     28    1
101   462    48    49  0.937896  {0,1,0}     21    1
74    481   146   147  0.868633  {1,2,0}     25    1
36    506   150   151  0.713911  {1,0,0}     40    1
55    521    98   130  0.855932  {0,2,0}     23    0
105   528     8    33  0.145481  {1,0,0}     22    1
104   536    19    20  0.038540  {1,1,0}     29    1
87    544   130   131  0.886833  {0,1,0}     28    1
91    544   176   180  0.035363  {1,1,0}     25    1
2     549    54    58  0.391971  {0,2,0}     27    0
67    555   129   136  0.312284  {0,1,0}     39    1
98    573    25    26  0.384630  {0,2,0}     31    0
121   578   165   166  0.217130  {1,0,0}     20    1
46    599   180   181  0.644877  {1,1,0}     21    1
92    627   116   117  0.580065  {0,2,0}     24    1
102   629   185   186  0.490822  {0,1,0}     30    1
1     631   155   156  0.044069  {0,3,0}     24    1
116   639   121   122  0.200961  {0,1,1}     40    1
81    663    24    26  0.311075  {0,2,0}     21    0
107   677    92    93  0.749201  {1,1,0}     20    1
126   678    98    99  0.053338  {1,0,0}     27    0
30    690    94    98  0.977866  {0,1,0}     31    1
42    695   104   106  0.850544  {1,0,0}     34    1
125   696   225   227  0.892336  {0,2,0}     30    1
99    703   237   238  0.182391  {0,3,0}     36    0
110   726    49    56  0.089739  {0,2,0}     26    1
94    744    48    49  0.576698  {0,1,0}     21    0
56    749     0     1  0.975615  {0,0,1}     35    1
123   751   225   248  0.479651  {0,0,1}     39    1
112   769   190   191  0.728107  {0,2,0}     20    0
64    776     9    10  0.006158  {1,0,0}     21    1
57    787    69    70  0.415434  {1,1,0}     33    1
33    789   105   107  0.302733  {0,1,0}     23    0
41    792   139   141  0.066614  {1,1,0}     32    1
118   802    71    72  0.381165  {0,2,0}     28    1
50    802    63    64  0.350872  {1,1,0}     34    1
5     814    94    98  0.791639  {0,2,0}     37    1
27    816   119   161  0.713452  {0,1,0}     36    1
45    830    23    86  0.856654  {0,2,0}     24    0
111   833    59    71  0.056894  {0,1,1}     28    1
14    838   110   113  0.628055  {0,1,0}     34    1
58    842    47    48  0.652094  {1,0,0}     24    1
16    843   207   208  0.726768  {0,1,0}     39    1
95    844   204   209  0.221931  {0,3,0}     39    0
34    845    42    43  0.298570  {0,3,0}     38    0
103   863    36    39  0.286981  {0,2,0}     22    0
31    868   151   154  0.043842  {0,2,0}     28    0
84    879    72    73  0.548802  {0,2,0}     31    1
122   884    22    24  0.727702  {0,3,0}     20    0
66    884   131   132  0.456628  {0,1,1}     33    0
71    888   150   152  0.716314  {1,0,0}     29    1
48    891   111   112  0.404572  {0,3,0}     20    1
120   897    28    29  0.634958  {0,2,0}     39    0
59    899    34    41  0.263260  {0,1,0}     28    0
17    905   174   175  0.076284  {0,3,0}     20    1
28    907   125   149  0.436474  {1,0,0}     39    1
26    932   137   138  0.928416  {0,2,0}     30    1
39    963   222   223  0.176522  {0,2,0}     20    0
69    983    36    39  0.318471  {0,1,0}     26    0
15    986   127   138  0.141907  {0,2,0}     25    0
89    998   135   145  0.699431  {0,1,0}     40    0
6    1001    24    25  0.341070  {0,2,0}     39    1
119  1026   146   147  0.939692  {0,1,0}     27    1
114  1050   121   122  0.267452  {0,2,0}     34    1
72   1052   151   152  0.950103  {0,2,0}     39    1
10   1066    83    84  0.195683  {0,3,0}     25    0
11   1075   198   200  0.767372  {0,3,0}     40    0
44   1101   237   238  0.312917  {1,0,0}     36    1
18   1107   238   240  0.848865  {0,2,0}     36    1
77   1114   169   170  0.773193  {1,0,0}     37    1
85   1121    95    97  0.178233  {0,1,0}     24    1
19   1122    95    97  0.203493  {0,0,1}     33    1
78   1125   242   243  0.042127  {1,0,0}     29    1
9    1139   139   140  0.829567  {1,1,0}     21    1
83   1150    45    46  0.369529  {1,1,0}     32    1
82   1151   160   163  0.002738  {0,1,0}     23    0
0    1167    18    19  0.122825  {1,1,0}     40    1
12   1168     5    23  0.374236  {0,0,1}     27    0
73   1188    23    86  0.489907  {1,1,0}     23    1
108  1210   225   248  0.272312  {0,1,0}     26    0
40   1210   166   167  0.418390  {0,2,0}     33    1
76   1227    66    67  0.339950  {0,2,0}     27    1
29   1232   106   107  0.561293  {0,1,0}     30    1
117  1247   202   203  0.230299  {1,1,0}     25    1
63   1271   112   113  0.595851  {0,1,1}     31    0
93   1271   175   176  0.805915  {1,0,0}     32    1
43   1282    66    68  0.783843  {1,3,0}     29    1
20   1298    83    84  0.379984  {0,1,0}     38    0
79   1305   128   137  0.880883  {0,2,0}     36    0
96   1344    57    61  0.403423  {0,0,1}     21    0
