map EGL-G2-A
fac 5 10 {0,174,198,207,158}
hosp 1 {0}
n_ALS 5 1 {2:198,1:207,2:158}
n_BLS 18 1 {7:0,2:174,1:198,1:207,7:158}
n_CLS 8 0 {3:0,2:174,1:198,1:207,1:158}
      c_m  head  tail      c_af      c_d  c_tau  c_h
31      6   103   104  0.662854  {0,1,0}     28    0
110    36    78    79  0.241840  {0,1,0}     35    1
92     59    76    78  0.202293  {1,0,0}     22    1
114    88    31    38  0.292132  {1,0,0}     25    1
104   107   174   183  0.224141  {0,1,1}     35    1
78    111   217   219  0.236078  {0,2,0}     31    0
106   133    17    22  0.672189  {1,1,0}     28    1
86    137    84    86  0.198645  {0,1,0}     30    1
3     153    59    72  0.704395  {0,2,0}     33    0
58    184    89    90  0.237567  {0,3,0}     27    1
117   236   247   249  0.267209  {0,3,0}     37    0
68    238   105   106  0.573947  {0,0,1}     20    0
43    245   236   237  0.490399  {0,2,0}     33    1
99    297   129   130  0.182817  {0,2,0}     27    0
6     302    36    37  0.182383  {0,2,0}     21    0
75    306   171   172  0.550581  {0,2,0}     21    1
59    310     4    22  0.082017  {0,1,0}     22    1
66    312   121   122  0.923450  {1,0,0}     36    1
26    350   121   122  0.987386  {0,3,0}     35    0
46    384   248   249  0.741355  {0,3,0}     20    1
14    397   103   111  0.505735  {0,3,0}     33    1
115   405   108   109  0.811998  {1,1,0}     28    1
23    437    38    40  0.669311  {1,1,0}     26    1
118   450     8    33  0.794571  {0,3,0}     35    0
19    462    31    32  0.124684  {0,1,0}     36    1
50    470   101   102  0.106662  {1,1,0}     20    1
44    473   145   148  0.829727  {0,1,0}     34    0
37    480   157   163  0.602526  {0,2,0}     28    1
12    481    98   127  0.807664  {1,3,0}     33    1
13    507   156   162  0.074022  {0,2,0}     40    0
16    514    71    73  0.879574  {0,2,0}     32    1
89    521   164   165  0.809752  {1,0,0}     40    1
116   542   185   186  0.469465  {0,1,0}     33    0
71    568   204   205  0.261190  {0,3,0}     30    1
30    582   122   124  0.085537  {0,1,0}     28    1
5     596    83    84  0.961357  {0,1,1}     23    1
105   603    40    41  0.660867  {0,2,0}     20    1
70    616   124   125  0.237075  {0,2,0}     26    1
48    645    76    78  0.144749  {1,0,0}     32    1
119   655   216   217  0.234989  {0,1,0}     34    0
54    671   164   169  0.713391  {0,1,1}     38    1
34    673   145   146  0.582716  {0,1,0}     36    1
45    676    81    82  0.917333  {1,0,0}     24    1
64    693   253   254  0.425864  {1,2,0}     30    1
123   696   172   173  0.140853  {0,1,0}     32    1
22    703    48    49  0.163058  {0,1,0}     22    0
