map EGL-G2-A
fac 5 10 {0,249,197,107,126}
hosp 2 {0,78}
n_ALS 6 1 {2:0,1:249,3:107}
n_BLS 19 1 {4:0,4:249,4:197,4:107,3:126}
n_CLS 6 0 {2:0,2:249,2:107}
      c_m  head  tail      c_af      c_d  c_tau  c_h
119     3   158   160  0.005098  {1,1,0}     39    1
80     47   163   167  0.618695  {1,0,0}     24    1
118    52   197   200  0.856781  {1,1,0}     25    1
83     72   221   222  0.299019  {1,0,0}     34    1
54    115   136   146  0.710833  {0,3,0}     28    1
2     126     3    15  0.918926  {0,2,0}     20    0
0     134   211   212  0.778703  {0,2,0}     24    0
114   158   156   157  0.278166  {1,1,0}     39    1
87    179   139   140  0.623315  {0,0,1}     20    1
24    182   124   125  0.949676  {1,1,0}     23    1
25    189     5    23  0.267672  {1,1,0}     36    1
59    246     2    14  0.660179  {1,1,0}     24    1
113   281   165   166  0.470187  {0,2,0}     40    1
63    281   211   212  0.311705  {0,1,0}     28    0
115   292    70    79  0.713348  {0,2,0}     36    0
42    296    63    64  0.803192  {0,3,0}     38    0
95    348   152   153  0.812516  {1,1,0}     26    1
110   352   177   181  0.753041  {1,0,0}     22    1
126   372    76    78  0.577581  {0,2,0}     31    1
22    383   101   102  0.921972  {0,2,0}     31    1
32    404   236   237  0.024230  {0,1,0}     25    0
35    433    45    64  0.434172  {0,1,0}     31    0
39    442    20    21  0.965904  {0,1,0}     23    0
84    464   151   153  0.964980  {0,2,0}     29    0
28    466   154   157  0.798821  {0,3,0}     34    1
89    479    79    80  0.772117  {1,1,0}     39    1
44    488    14    15  0.246805  {0,2,0}     24    1
16    492    14    15  0.124493  {0,1,0}     35    1
93    494    45    46  0.438570  {0,3,0}     28    1
21    507    81    89  0.120179  {0,0,1}     28    1
69    511   201   202  0.192244  {1,0,0}     28    1
104   515   171   172  0.267194  {0,3,0}     39    1
73    519   231   232  0.493980  {0,1,0}     22    0
72    552   133   135  0.829311  {0,1,0}     28    0
38    558   154   157  0.034638  {1,0,0}     29    1
99    571   222   223  0.352782  {0,1,1}     22    1
1     576   228   229  0.772896  {0,2,0}     26    1
70    597     0     1  0.159490  {0,1,1}     21    0
100   616   185   186  0.381480  {0,3,0}     40    0
15    617     9    10  0.681916  {0,3,0}     21    1
13    618   185   186  0.009102  {1,0,0}     28    1
23    623   143   144  0.647254  {0,1,0}     23    0
20    627   233   234  0.402260  {0,1,0}     28    0
55    631    15    17  0.919839  {0,3,0}     23    1
61    635   181   182  0.281285  {0,2,0}     39    1
117   645    53    54  0.713051  {0,1,0}     37    1
7     658   102   111  0.012525  {0,1,0}     24    0
88    673    11    42  0.115412  {1,0,0}     33    1
34    675   130   137  0.470351  {0,3,0}     26    1
86    679   129   138  0.047208  {1,1,0}     23    1
108   682    23    87  0.627019  {0,1,0}     21    0
102   691   225   226  0.683621  {0,2,0}     26    1
125   700    21    35  0.780213  {0,1,0}     24    0
65    704   158   160  0.796066  {1,1,0}     32    1
111   727   106   118  0.727062  {0,2,0}     22    1
37    740   209   216  0.139078  {0,3,0}     21    1
43    745   126   150  0.712051  {0,1,1}     21    1
9     784    59    60  0.795742  {0,2,0}     24    0
75    797   181   182  0.719409  {1,0,0}     33    1
98    808   237   238  0.349442  {1,0,0}     30    1
127   837    36    39  0.039825  {1,3,0}     29    1
78    846   108   109  0.254763  {1,0,0}     32    1
121   860   203   204  0.982002  {0,3,0}     40    1
19    904   226   251  0.413290  {0,2,0}     36    0
77    924   172   173  0.470263  {0,1,1}     32    1
124   930   245   247  0.452863  {1,1,0}     28    1
52    931    69    70  0.141073  {0,2,0}     30    1
12    933   194   242  0.167963  {1,0,0}     37    0
4     935   156   157  0.694097  {0,2,0}     40    1
41    936   219   220  0.305661  {0,2,0}     24    0
49    943   122   123  0.963381  {1,0,0}     22    1
64    950     5    23  0.726462  {0,1,0}     40    1
14    951   135   147  0.024354  {0,3,0}     34    0
48    958   226   227  0.030148  {0,1,0}     39    1
8     962   109   110  0.814390  {1,1,0}     38    1
33    984   242   243  0.006536  {0,2,0}     27    0
67    987    41    51  0.424123  {0,2,0}     32    1
123   999   178   179  0.816453  {0,2,0}     28    1
56   1004   109   110  0.274625  {0,3,0}     36    1
58   1006   227   233  0.850346  {1,1,0}     28    1
103  1022    45    46  0.460590  {0,1,0}     33    1
40   1036    61    65  0.811071  {0,3,0}     39    0
106  1040   179   184  0.535906  {1,0,0}     23    1
66   1042    69    80  0.764885  {1,1,0}     21    1
97   1064    43    45  0.034617  {0,2,0}     24    1
51   1067    72    73  0.760331  {1,0,0}     31    0
79   1075    76    78  0.618360  {0,2,0}     30    1
57   1076    99   131  0.814211  {0,2,0}     34    0
101  1086   143   145  0.539008  {1,1,0}     21    1
82   1087   186   188  0.329636  {0,0,1}     24    0
109  1088   104   105  0.040870  {0,3,0}     26    1
46   1092   128   129  0.279641  {0,1,0}     23    1
18   1103    30    33  0.686550  {0,1,0}     34    1
10   1109   249   252  0.103641  {1,0,0}     40    1
53   1114    35    36  0.179758  {1,0,0}     30    1
47   1117   121   155  0.758093  {0,2,0}     28    0
26   1122    28    29  0.179419  {0,3,0}     34    1
76   1123    69    70  0.909949  {0,1,0}     22    1
112  1126    90    92  0.301710  {0,1,0}     20    0
96   1130    92    93  0.860769  {0,2,0}     37    0
122  1150    24    25  0.463800  {0,3,0}     21    1
