map EGL-G1-B
fac 5 10 {0,98,118,51,129}
hosp 1 {0}
n_ALS 7 1 {6:98,1:51}
n_BLS 25 1 {6:0,2:98,6:118,7:51,4:129}
n_CLS 6 0 {1:0,1:98,2:51,2:129}
      c_m  head  tail      c_af      c_d  c_tau  c_h
123    10    49    50  0.583976  {0,2,0}     28    0
17     26     3    23  0.865701  {1,0,0}     24    1
59     27    50    53  0.936411  {0,2,0}     28    1
41     44    96   111  0.077074  {1,0,0}     35    1
71     62    62    63  0.696121  {0,2,0}     31    0
31     69   108   109  0.792285  {0,1,0}     36    1
58     70   121   122  0.021953  {0,3,0}     25    1
69    119   131   132  0.322660  {1,1,0}     27    1
18    129   196   203  0.811333  {0,3,0}     24    1
10    134    17    19  0.178118  {0,1,0}     32    0
45    176   191   194  0.210685  {0,3,0}     35    1
36    183   180   181  0.829409  {0,2,0}     28    0
101   283   204   209  0.433579  {1,0,0}     40    1
76    327   121   123  0.298211  {0,3,0}     35    1
16    333   154   155  0.143518  {1,0,0}     22    1
70    343   244   248  0.128170  {0,3,0}     20    1
68    347    32    33  0.228688  {1,1,0}     34    1
54    375   173   181  0.339424  {1,0,0}     37    1
112   415     7     8  0.541059  {1,3,0}     37    1
95    422   153   157  0.042014  {0,3,0}     32    0
25    435     0     1  0.293336  {0,3,0}     32    1
60    436    15    17  0.086181  {1,0,0}     29    1
32    502    17    19  0.813858  {0,1,0}     39    1
49    503   104   105  0.074203  {0,1,0}     37    0
108   509   137   138  0.245640  {1,1,0}     34    1
34    519   144   145  0.154636  {1,1,0}     23    1
46    536    81    84  0.800975  {0,1,0}     30    0
22    537   120   154  0.233315  {0,3,0}     30    1
21    565    11    42  0.957390  {0,1,1}     25    1
80    577    88    96  0.916967  {1,1,0}     20    0
5     590   210   212  0.185486  {0,2,0}     34    1
47    591   144   145  0.757866  {1,0,0}     33    1
87    609    47    64  0.359532  {0,3,0}     38    1
6     614   105   107  0.560389  {0,2,0}     40    0
126   617    65    66  0.929621  {0,3,0}     21    1
79    620    24    26  0.908249  {1,0,0}     32    1
30    621     9    10  0.338195  {1,1,0}     31    1
14    640   156   160  0.922093  {0,3,0}     34    0
3     643    20    21  0.685606  {1,0,0}     31    1
8     647   216   217  0.330291  {1,0,0}     32    1
100   666    88    89  0.034168  {0,2,0}     23    1
15    666   151   152  0.608535  {1,0,0}     30    1
55    670     3    15  0.552411  {0,1,0}     35    1
44    682   130   131  0.662421  {0,1,0}     23    0
124   687    89    91  0.853408  {0,2,0}     21    1
118   694    25    26  0.763303  {0,2,0}     26    0
52    695   165   174  0.873615  {1,1,0}     33    1
120   707    30    33  0.958820  {0,1,0}     40    0
62    712   140   149  0.099554  {0,2,0}     40    1
56    713   228   229  0.092512  {0,2,0}     40    0
13    728    77    78  0.542384  {1,0,0}     23    1
122   732    39    72  0.757093  {0,2,0}     23    1
125   734   116   120  0.521445  {1,2,0}     31    0
9     737   198   199  0.556088  {0,2,0}     27    0
51    752    36    39  0.961282  {1,1,0}     39    1
86    752    81    84  0.350998  {0,2,0}     22    1
119   754   175   176  0.992081  {0,3,0}     39    1
48    756   171   172  0.201186  {1,2,0}     39    1
88    764    36    37  0.278226  {1,0,0}     32    1
20    765   244   245  0.794035  {1,1,0}     38    1
23    776    20    21  0.524488  {0,1,0}     33    0
75    777   169   173  0.166216  {0,1,0}     26    1
113   778   147   148  0.777815  {0,2,0}     23    1
116   778    56    57  0.424947  {0,2,0}     20    1
38    785   202   204  0.488790  {0,3,0}     27    0
127   789   175   176  0.716450  {1,1,0}     20    1
67    795    70    71  0.729827  {0,2,0}     22    0
106   798    94    95  0.214881  {0,1,0}     22    1
91    808   157   158  0.380667  {1,1,0}     35    1
107   835    35    36  0.149837  {0,1,0}     36    1
42    841   237   238  0.355648  {0,1,0}     20    1
2     843   115   122  0.964170  {0,1,0}     36    0
109   843    82    83  0.179716  {0,1,1}     39    1
37    859    49    56  0.084994  {0,2,0}     31    1
89    869     7     8  0.901865  {0,1,0}     35    1
66    880   124   125  0.838586  {0,1,0}     37    1
64    896    92    93  0.950061  {0,1,0}     38    1
78    913   244   248  0.183446  {0,2,0}     23    1
73    915    70    72  0.967933  {0,3,0}     20    1
24    918   220   222  0.529669  {0,0,1}     22    1
43    920   149   150  0.736646  {0,2,0}     39    0
40    949   170   171  0.108636  {0,2,0}     21    0
97    950   238   239  0.762823  {1,1,0}     34    1
61    963    37    74  0.344825  {0,2,0}     22    0
114   969   196   203  0.974853  {0,1,0}     29    1
26    972    81    84  0.280343  {1,1,0}     22    1
33    974   222   225  0.514275  {1,0,0}     40    1
1     987   165   166  0.506291  {1,0,0}     24    1
12   1000   219   221  0.929332  {0,2,0}     39    0
27   1008   174   176  0.536611  {1,1,0}     30    1
82   1009   192   193  0.376771  {0,2,0}     22    1
57   1010   240   241  0.044489  {1,0,0}     25    1
29   1021    94    95  0.377504  {0,1,0}     34    0
35   1038   154   155  0.978246  {0,1,0}     22    0
105  1039    19    25  0.482653  {1,1,0}     37    1
111  1059    77    81  0.927145  {0,1,1}     40    1
19   1076   146   147  0.838034  {0,3,0}     31    1
102  1083    35    36  0.443014  {1,0,0}     27    1
74   1084   212   218  0.925035  {0,1,1}     22    0
7    1085   141   142  0.685952  {0,2,0}     20    1
103  1087   128   137  0.416040  {1,1,0}     20    1
98   1088   231   236  0.012874  {1,1,0}     32    1
96   1090   108   109  0.756932  {0,2,0}     35    1
93   1097   190   191  0.571394  {1,0,0}     22    1
92   1110    37    74  0.770981  {0,1,0}     34    1
53   1113   212   243  0.300764  {1,2,0}     34    1
63   1118   203   210  0.308743  {0,1,1}     30    1
121  1133   188   189  0.654890  {0,1,0}     21    1
4    1141    78    79  0.333911  {0,3,0}     39    1
11   1145    92    93  0.972834  {0,2,0}     39    0
81   1156   161   162  0.573568  {0,2,0}     29    1
50   1164   162   166  0.805117  {0,2,0}     25    0
72   1170   220   222  0.920050  {0,1,0}     23    0
99   1181    37    74  0.488981  {1,0,0}     29    1
110  1187    47    64  0.342580  {0,2,0}     35    0
28   1191   107   108  0.145563  {0,3,0}     23    1
39   1193   121   123  0.916094  {0,2,0}     38    1
85   1200    42    43  0.169263  {0,2,0}     32    1
90   1205   138   139  0.358099  {1,1,0}     29    1
115  1209   195   196  0.855240  {0,1,1}     36    0
65   1232   158   160  0.486377  {0,0,1}     38    1
104  1246   225   248  0.610328  {0,1,0}     27    1
83   1268    86    87  0.720231  {0,1,1}     27    0
117  1289   153   156  0.714196  {0,3,0}     37    0
94   1316     4     5  0.101059  {0,2,0}     27    0
77   1405   219   221  0.935051  {1,0,0}     35    1
84   1408   180   181  0.402296  {0,1,1}     22    0
0    1413    32    34  0.750698  {0,3,0}     20    1
