map EGL-G1-C
fac 5 10 {0,23,111,160,135}
hosp 3 {0,55,95}
n_ALS 5 1 {3:23,2:111}
n_BLS 22 1 {4:0,6:23,4:111,3:160,5:135}
n_CLS 9 0 {2:0,1:23,2:111,3:160,1:135}
      c_m  head  tail      c_af      c_d  c_tau  c_h
79      8    69    70  0.552507  {0,3,0}     35    0
54     10   198   200  0.142964  {0,3,0}     31    1
41     45    94    95  0.312337  {0,0,1}     22    1
14    120   155   161  0.944769  {0,3,0}     33    1
38    122    60    67  0.494855  {0,1,0}     29    1
82    126    96    97  0.785494  {1,1,0}     21    1
9     126    84   100  0.905023  {1,0,0}     26    1
43    134    84   100  0.253074  {0,0,1}     31    0
124   147   156   162  0.178160  {1,0,0}     20    0
121   175   246   248  0.911463  {0,2,0}     36    0
3     178    85    86  0.604094  {1,0,0}     24    1
114   211   125   149  0.134211  {0,3,0}     22    1
93    216    17    19  0.110461  {1,0,0}     22    1
24    218    66    67  0.605915  {0,1,0}     26    0
22    219   234   236  0.090429  {0,1,0}     24    1
57    228    50    53  0.347776  {0,1,0}     37    0
123   259    47    48  0.473876  {0,2,0}     30    0
46    275    83    85  0.578730  {0,3,0}     33    1
74    312    58    59  0.337724  {0,1,0}     37    0
6     390   100   101  0.726585  {1,0,0}     21    1
27    407   211   212  0.087353  {0,2,0}     37    0
60    429    17    22  0.259749  {0,1,0}     38    1
126   432    86    87  0.313976  {0,1,0}     24    0
29    460   161   162  0.397219  {1,1,0}     30    1
30    485   178   179  0.002431  {1,1,0}     34    1
2     491   162   167  0.354784  {0,2,0}     32    1
78    512   190   192  0.384735  {1,0,0}     33    1
20    514   106   108  0.139751  {0,1,1}     33    1
62    519   135   136  0.803963  {0,1,0}     34    0
36    543    32    34  0.999792  {1,1,0}     33    1
67    543   246   248  0.480526  {0,2,0}     35    1
108   557   197   198  0.172781  {0,2,0}     28    0
8     567   141   142  0.218015  {0,2,0}     26    1
111   578   207   209  0.045320  {0,3,0}     29    1
96    601    59    71  0.584358  {1,0,0}     25    1
4     606    60    67  0.360144  {0,1,0}     23    0
69    610   104   105  0.858582  {0,1,0}     22    0
13    613   162   166  0.225133  {0,2,0}     20    0
97    616    43    45  0.649998  {0,1,0}     40    0
88    617   149   150  0.972328  {0,2,0}     27    1
39    633   234   236  0.218335  {1,0,0}     38    1
40    642    46    47  0.139381  {1,1,0}     26    1
44    643    43    45  0.759352  {0,0,1}     35    1
117   643   121   123  0.860281  {1,0,0}     21    1
5     643   166   167  0.770460  {0,2,0}     40    1
1     653   228   230  0.141010  {1,0,0}     35    1
107   658   206   207  0.429280  {1,0,0}     31    1
116   660   125   126  0.295198  {0,1,1}     35    0
18    670   120   154  0.055781  {0,1,0}     22    0
110   678   225   227  0.598142  {1,1,0}     26    1
89    683    14    15  0.677578  {1,1,0}     20    1
47    710   195   196  0.165175  {0,0,1}     33    1
51    720   122   123  0.447462  {1,0,0}     32    1
106   725   204   205  0.491828  {0,2,0}     40    1
49    747    36    37  0.587997  {1,1,0}     30    1
11    749   176   179  0.263911  {0,2,0}     32    1
64    751   154   155  0.153301  {0,2,0}     29    0
101   753    50    53  0.056074  {1,0,0}     24    1
84    756    31    38  0.907793  {1,0,0}     31    1
33    759   225   248  0.137190  {0,1,0}     29    1
104   778   225   248  0.092021  {0,1,0}     21    0
120   793   124   151  0.038738  {0,1,0}     38    1
85    805   100   111  0.652303  {0,1,0}     35    1
90    813    53    55  0.479550  {0,1,1}     27    1
61    817    39    40  0.339724  {0,2,0}     31    1
75    846    88    96  0.851455  {0,1,0}     35    0
28    856   106   108  0.494566  {0,2,0}     37    0
52    858   191   193  0.448126  {0,2,0}     38    0
37    874    98   131  0.209939  {0,2,0}     39    0
109   881     1    12  0.586704  {1,0,0}     24    1
125   884   225   248  0.215566  {1,1,0}     34    1
118   885   211   212  0.209925  {0,1,0}     37    1
71    894   216   217  0.039433  {0,2,0}     29    1
122   912     9    10  0.790126  {0,1,0}     20    0
87    931    49    50  0.613162  {0,2,0}     38    1
119   935     5     6  0.886461  {1,0,0}     37    1
112   947    96   114  0.878803  {0,1,1}     37    1
92    951     9    10  0.796596  {0,2,0}     28    1
53    952   204   209  0.703460  {0,3,0}     28    1
15    977   116   117  0.192612  {0,0,1}     23    1
25    978    95    97  0.972064  {1,0,0}     27    1
59    982    82    83  0.153801  {0,1,1}     39    0
