map EGL-G2-E
fac 5 10 {0,116,15,206,3}
hosp 3 {0,213,68}
n_ALS 8 1 {4:0,3:15,1:206}
n_BLS 17 1 {3:0,1:116,6:15,2:206,5:3}
n_CLS 10 0 {2:0,3:116,1:15,2:206,2:3}
      c_m  head  tail      c_af      c_d  c_tau  c_h
70     10   133   135  0.803422  {1,1,0}     35    1
10     17   117   121  0.955315  {0,2,0}     33    1
47     38    83    84  0.007310  {0,1,1}     39    0
43     78   123   124  0.034403  {0,3,0}     24    1
34     79   198   199  0.381952  {0,1,0}     36    0
120    81   176   177  0.264444  {0,1,1}     29    1
73     85     6     7  0.550005  {0,2,0}     36    1
122   110   153   154  0.550403  {1,1,0}     36    1
39    126   234   235  0.504043  {1,3,0}     38    1
69    143    79    80  0.073103  {1,1,0}     28    1
7     166   250   251  0.356141  {0,3,0}     27    1
38    183     5    26  0.943916  {0,1,0}     34    1
48    234   150   151  0.128258  {1,2,0}     28    1
5     281   113   115  0.826460  {0,1,0}     33    0
71    296   119   120  0.489682  {1,1,0}     24    1
115   327   217   219  0.095092  {0,2,0}     35    1
59    332    85   101  0.966425  {0,2,0}     28    0
65    356   140   141  0.791038  {1,1,0}     25    1
56    366    97   112  0.870679  {0,2,0}     21    1
110   384    10    11  0.582175  {1,1,0}     20    1
49    440     1     2  0.040052  {0,3,0}     40    1
46    442   195   248  0.317584  {1,1,0}     35    1
25    447   239   244  0.258863  {0,3,0}     33    1
64    481   239   244  0.275502  {0,3,0}     28    1
40    496   143   145  0.688602  {0,0,1}     30    0
13    499   212   213  0.191919  {0,1,0}     20    1
101   506    39    73  0.122021  {0,1,0}     39    0
104   543   104   114  0.031965  {1,1,0}     23    1
85    554   226   251  0.008250  {1,0,0}     37    1
75    567    40    41  0.888326  {0,3,0}     20    1
1     573   247   249  0.660670  {0,2,0}     28    1
78    576   240   242  0.989680  {0,2,0}     26    1
99    578   215   221  0.481521  {1,0,0}     31    0
95    593   128   129  0.278034  {0,1,0}     40    1
86    606   109   110  0.958048  {0,2,0}     40    1
117   626   166   178  0.292041  {0,2,0}     24    0
17    630   236   238  0.151855  {0,1,0}     32    0
60    633   177   181  0.457153  {0,0,1}     32    1
18    634   237   238  0.869674  {1,1,0}     34    1
58    635   122   124  0.166894  {0,3,0}     27    0
90    639    99   131  0.554886  {0,3,0}     34    0
52    652     6     7  0.202603  {0,3,0}     21    1
74    661   107   109  0.236422  {0,3,0}     24    1
79    662   133   134  0.954900  {1,1,0}     38    1
108   666    82    85  0.656506  {0,1,0}     21    1
106   671   196   198  0.213084  {0,3,0}     31    1
119   676    26    28  0.542086  {1,0,0}     37    1
53    688    69    70  0.919240  {1,0,0}     26    1
102   689   154   158  0.387900  {0,3,0}     35    0
3     695    35    36  0.855157  {1,0,0}     23    1
9     697   202   209  0.025524  {1,3,0}     32    1
80    701    74    76  0.487586  {0,2,0}     27    1
45    707     3    15  0.443209  {1,1,0}     23    1
26    709    50    52  0.921508  {1,1,0}     29    1
88    723    74    76  0.218633  {0,1,0}     20    0
55    733    63    64  0.691886  {0,1,1}     22    0
98    748   121   155  0.237488  {0,1,0}     22    0
109   750     0    21  0.302795  {0,3,0}     27    1
96    783   166   178  0.573256  {0,1,0}     25    0
2     810   132   133  0.293216  {0,1,1}     37    0
33    811   146   147  0.232894  {0,2,0}     32    1
92    814    91    96  0.896074  {0,3,0}     27    1
89    815   250   251  0.631215  {0,1,0}     25    1
113   847    36    38  0.982721  {0,2,0}     25    0
16    852   248   249  0.339773  {1,0,0}     29    1
41    855   170   171  0.402137  {1,1,0}     25    1
100   858   172   173  0.334872  {0,2,0}     31    0
103   867     5    26  0.970726  {1,1,0}     36    0
50    880   193   194  0.331627  {0,2,0}     20    1
35    888   226   229  0.821140  {0,1,0}     21    0
61    889     3    23  0.031147  {0,1,0}     36    0
15    893    41    51  0.579795  {0,1,0}     28    1
22    905   236   238  0.066775  {1,1,0}     21    1
105   908     8     9  0.341341  {0,3,0}     38    1
91    918   221   222  0.700046  {0,0,1}     23    0
30    919    53    55  0.373691  {0,3,0}     26    1
63    923   166   175  0.324338  {0,3,0}     27    1
66    926    17    22  0.546355  {0,2,0}     24    0
36    950   142   143  0.048743  {0,2,0}     33    0
87    950   120   162  0.640832  {0,1,0}     40    0
19    967   117   121  0.882587  {0,1,0}     34    1
126   985   159   161  0.523947  {0,3,0}     23    1
94    990    63    64  0.045695  {0,3,0}     24    0
27    993   208   209  0.410540  {1,0,0}     21    0
76   1003    90    92  0.881821  {0,1,0}     23    0
28   1012   215   221  0.428647  {0,2,0}     32    0
14   1029   178   185  0.950266  {1,1,0}     24    0
12   1033   235   236  0.469423  {0,1,0}     21    0
107  1037   225   228  0.643046  {1,1,0}     21    1
6    1051   228   230  0.244201  {0,2,0}     39    1
42   1052   233   235  0.283909  {0,3,0}     36    0
81   1053    82    85  0.913840  {0,2,0}     24    1
114  1062     4     5  0.945269  {1,1,0}     27    1
32   1064   122   124  0.324166  {0,2,0}     25    0
4    1066     9    34  0.134532  {0,3,0}     32    1
125  1066   139   140  0.149198  {0,1,0}     29    0
68   1078    90    91  0.365131  {0,2,0}     26    1
0    1082   179   180  0.362343  {0,1,0}     23    0
127  1088   179   180  0.998075  {1,1,0}     28    1
72   1095    81    82  0.428575  {0,1,0}     24    1
116  1131   166   178  0.463549  {1,1,0}     37    1
121  1140    91    96  0.588687  {0,0,1}     29    1
51   1146   249   252  0.466962  {1,0,0}     31    1
54   1147   123   124  0.136133  {0,3,0}     34    1
111  1160   155   156  0.361620  {0,2,0}     24    1
118  1163     3     4  0.263197  {0,2,0}     21    0
11   1165   227   233  0.205257  {0,1,0}     32    0
82   1180   231   232  0.789619  {0,1,1}     29    1
44   1183   122   123  0.989298  {0,2,0}     27    1
57   1191   117   119  0.737159  {0,0,1}     26    0
8    1228    84    85  0.915307  {0,2,0}     35    1
21   1242     9    10  0.648336  {0,3,0}     30    1
24   1251   205   207  0.764775  {0,2,0}     32    1
124  1258   202   203  0.109482  {0,3,0}     30    0
83   1262    18    20  0.798784  {1,1,0}     28    1
112  1280    14    15  0.809634  {0,0,1}     39    0
23   1281   122   123  0.499503  {0,1,1}     31    1
97   1300   109   110  0.878862  {1,1,0}     34    1
93   1307     8    33  0.406225  {0,3,0}     28    1
84   1309     2     3  0.474118  {0,2,0}     31    0
20   1314    42    43  0.675494  {1,1,0}     23    1
77   1320   117   119  0.749039  {1,1,0}     33    1
37   1328    36    39  0.627194  {0,2,0}     20    1
29   1375    93    94  0.285611  {0,2,0}     21    0
31   1380   250   251  0.035258  {0,1,0}     29    1
67   1381    74    75  0.825691  {1,1,0}     31    1
123  1383    25    26  0.936524  {0,2,0}     33    0
62   1408   201   202  0.029417  {0,1,1}     29    0
