map EGL-G2-C
fac 5 10 {0,187,81,244,148}
hosp 1 {0}
n_ALS 10 1 {1:0,6:187,1:81,2:148}
n_BLS 16 1 {6:0,4:187,4:81,2:148}
n_CLS 5 0 {3:0,1:244,1:148}
      c_m  head  tail      c_af      c_d  c_tau  c_h
121    24    26    28  0.488657  {0,1,0}     36    1
8      38    63    64  0.275529  {0,1,0}     24    0
2      41   164   169  0.885051  {0,3,0}     24    0
90     46   135   147  0.641246  {0,3,0}     40    0
53     51   215   221  0.394018  {1,1,0}     31    1
16     57    71    72  0.568437  {0,2,0}     29    1
40     59     0     1  0.472131  {1,0,0}     25    1
71    136    24    25  0.059881  {0,1,0}     22    1
69    146    26    28  0.935469  {1,1,0}     40    1
109   175   227   229  0.839741  {1,0,0}     35    1
49    187    13    14  0.083542  {1,0,0}     30    1
107   193   219   223  0.379547  {0,2,0}     20    1
17    203   244   245  0.793197  {1,0,0}     24    1
4     342    31    38  0.261379  {0,0,1}     25    1
32    350    43    46  0.049402  {1,0,0}     31    1
93    362    49    50  0.993503  {0,3,0}     25    1
115   363    23   237  0.436237  {1,0,0}     29    1
55    364    36    38  0.859219  {1,1,0}     21    1
103   371   164   165  0.030996  {1,1,0}     29    1
37    388   220   221  0.544750  {0,2,0}     25    1
44    391   179   184  0.921844  {0,3,0}     39    1
25    392   202   209  0.789635  {1,3,0}     20    1
14    426   244   253  0.710311  {0,3,0}     23    0
80    435   129   130  0.351940  {1,0,0}     30    1
127   446   152   153  0.641908  {0,1,0}     25    0
122   452   235   236  0.664870  {0,1,0}     35    0
106   456   112   113  0.753729  {0,1,0}     37    0
51    466   208   210  0.116900  {0,0,1}     24    1
99    519    70    79  0.628922  {1,3,0}     30    1
15    526    72    73  0.327174  {1,0,0}     29    1
29    538   186   188  0.298949  {0,1,0}     26    0
66    542   172   173  0.930308  {1,0,0}     27    1
6     545   112   113  0.979183  {1,0,0}     38    1
43    548    76    77  0.715546  {0,0,1}     23    1
70    549   228   230  0.279772  {1,0,0}     36    1
11    576    80    81  0.568181  {0,3,0}     21    1
104   610   131   132  0.668459  {0,1,0}     21    0
112   617   161   165  0.802549  {1,0,0}     30    1
85    619   216   218  0.955985  {1,0,0}     28    1
62    627    30    33  0.198106  {1,0,0}     28    1
105   648    10    11  0.883899  {1,0,0}     34    1
18    653     3    23  0.885751  {0,3,0}     35    0
35    657    43    45  0.172366  {0,1,0}     40    1
88    661   119   120  0.059405  {0,1,0}     26    0
65    668   212   213  0.642675  {0,1,0}     32    1
84    668   142   143  0.760270  {0,0,1}     21    1
68    680    45    46  0.503416  {0,1,0}     31    1
36    685   155   156  0.090084  {0,2,0}     27    0
118   690   179   184  0.737205  {0,1,1}     40    1
41    692   140   142  0.340940  {0,2,0}     26    1
73    716   231   232  0.162885  {1,3,0}     31    1
30    721   239   243  0.682064  {1,3,0}     30    1
116   726   195   196  0.073320  {0,1,0}     22    0
76    730    53    54  0.547150  {0,1,0}     35    0
52    736   125   152  0.554981  {0,0,1}     29    0
34    737   245   247  0.269912  {0,2,0}     37    1
48    743    41    51  0.650780  {0,1,0}     40    1
82    746     5     6  0.156049  {0,1,1}     32    0
81    755     2    14  0.857153  {1,1,0}     36    1
26    757   225   226  0.491653  {1,1,0}     37    1
1     759   104   105  0.229383  {0,1,1}     27    1
123   779    57    61  0.205505  {0,2,0}     25    0
56    785   227   233  0.431810  {1,0,0}     39    1
60    786   105   107  0.102939  {0,1,0}     38    1
111   789    17    22  0.986440  {1,1,0}     22    1
3     800    51    52  0.582470  {1,1,0}     40    1
78    812    92    93  0.331544  {1,0,0}     39    1
45    823   157   163  0.637365  {0,1,0}     30    1
97    824    50    53  0.907535  {0,1,1}     22    1
