map EGL-G2-B
fac 5 10 {0,97,249,14,72}
hosp 1 {0}
n_ALS 6 1 {3:0,2:14,1:72}
n_BLS 24 1 {5:0,6:97,2:249,4:14,7:72}
n_CLS 6 0 {1:0,4:97,1:249}
      c_m  head  tail      c_af      c_d  c_tau  c_h
68      3    37    75  0.246403  {1,0,0}     35    1
62     41   196   197  0.150794  {0,1,1}     26    0
5      76    43    46  0.589856  {0,2,0}     37    0
39     94     5    26  0.136140  {0,1,0}     20    1
41    133   240   241  0.969279  {1,0,0}     25    1
113   145    32    33  0.360701  {0,1,1}     24    1
124   206    93    94  0.541386  {1,3,0}     29    0
117   214    89    97  0.366747  {1,1,0}     21    0
0     250    95    99  0.513874  {1,3,0}     30    1
118   301   152   153  0.061282  {0,1,1}     20    1
43    302    97   115  0.804179  {1,0,0}     31    1
31    306   154   157  0.831895  {0,2,0}     20    1
65    327   196   197  0.615421  {0,0,1}     38    0
107   343   202   209  0.440891  {0,1,0}     30    0
100   344   146   147  0.553560  {0,1,1}     32    1
4     403   142   143  0.920334  {1,1,0}     32    1
29    427   176   177  0.224516  {0,2,0}     31    1
76    455   236   238  0.758731  {0,2,0}     28    0
98    458   244   253  0.858087  {0,2,0}     22    0
120   460   211   212  0.096251  {0,1,0}     26    1
96    462    82    83  0.320261  {0,3,0}     32    0
55    462     4    22  0.743194  {0,2,0}     36    1
6     470   178   185  0.228155  {0,1,0}     37    1
18    478    10    11  0.456250  {0,2,0}     27    0
19    478     0    21  0.957210  {0,3,0}     32    1
86    495   175   176  0.134832  {1,0,0}     33    1
54    496   199   200  0.872991  {1,1,0}     21    1
28    516   234   235  0.744414  {0,2,0}     25    0
119   520   155   156  0.761756  {0,1,0}     25    1
115   538   129   138  0.976680  {1,1,0}     35    1
26    560   170   171  0.947467  {1,0,0}     34    1
71    575   252   253  0.319067  {0,1,0}     36    1
114   580     1     2  0.869396  {1,3,0}     36    1
94    584   161   164  0.183210  {1,0,0}     38    1
82    605   120   170  0.156871  {0,2,0}     31    1
104   618   198   199  0.346583  {1,0,0}     39    1
35    621    55    56  0.962175  {0,1,0}     20    1
87    634    23    87  0.556950  {0,2,0}     36    1
61    635   148   149  0.032206  {0,2,0}     36    1
116   651    73    74  0.282773  {0,1,0}     22    1
15    655   174   183  0.214586  {1,0,0}     26    1
93    657     1    12  0.460840  {0,3,0}     23    1
78    697   206   207  0.904599  {0,3,0}     27    1
10    703   133   134  0.548109  {0,3,0}     28    1
48    708   150   151  0.166337  {1,1,0}     29    1
51    708    54    58  0.250879  {1,0,0}     27    1
97    710    29    31  0.426507  {0,3,0}     33    1
53    712    89    90  0.283628  {1,1,0}     21    1
101   720   162   163  0.924494  {0,1,0}     20    1
66    723   124   125  0.597787  {0,2,0}     24    1
75    740    10    41  0.462410  {0,3,0}     35    0
126   740   163   167  0.529667  {0,0,1}     24    1
27    743   179   184  0.354901  {0,3,0}     21    0
79    747    81    89  0.620117  {1,1,0}     34    1
106   749   197   200  0.238185  {0,1,1}     36    1
13    757   217   218  0.505981  {0,1,0}     22    0
8     758   181   182  0.471467  {0,3,0}     35    1
70    758   156   157  0.581392  {1,0,0}     24    1
112   773   252   253  0.597571  {0,1,0}     33    0
23    774    23    87  0.980219  {1,0,0}     34    1
32    787   122   123  0.785923  {0,1,1}     25    0
16    787    97   115  0.212070  {0,1,0}     21    1
83    788   205   208  0.650179  {0,2,0}     23    1
89    788   163   167  0.489656  {0,1,0}     38    1
56    808   126   150  0.074056  {0,2,0}     33    1
69    834   129   130  0.615388  {0,2,0}     20    0
7     846   174   189  0.233268  {0,2,0}     37    1
111   851   196   198  0.686592  {0,1,1}     35    1
52    855    83    84  0.966560  {1,0,0}     35    1
37    856    26    28  0.069098  {0,3,0}     27    1
36    866    83    84  0.503295  {1,0,0}     26    1
102   886    55    56  0.433487  {0,2,0}     28    0
127   890   233   235  0.814354  {0,1,0}     28    1
77    905   226   227  0.692811  {1,0,0}     38    1
92    914    73    74  0.734019  {1,1,0}     23    1
64    917   135   147  0.298221  {1,1,0}     40    1
122   917    60    68  0.818480  {1,0,0}     36    1
17    943    32    34  0.145084  {0,3,0}     33    1
44    944     9    34  0.567808  {0,1,0}     31    0
38    951    72    73  0.241490  {0,1,0}     28    0
25    965    41    51  0.696611  {0,1,1}     36    1
125   966    37    75  0.452498  {1,1,0}     30    1
105   988   121   155  0.069638  {0,2,0}     38    0
59    995    48    57  0.471198  {0,1,0}     25    1
81   1007   102   103  0.629008  {0,1,0}     22    0
74   1009    11    42  0.830027  {0,1,0}     23    1
20   1009   122   124  0.841655  {0,3,0}     34    1
103  1022   130   131  0.498228  {0,2,0}     35    1
121  1024    97   112  0.002659  {0,3,0}     30    1
47   1025   211   212  0.082179  {0,2,0}     28    1
63   1027   124   125  0.914525  {0,1,0}     39    1
85   1044    87    88  0.502829  {0,1,0}     27    1
110  1045   205   208  0.061754  {0,1,0}     23    1
24   1046    36    37  0.385390  {1,0,0}     32    1
46   1052   245   247  0.930693  {0,1,0}     32    0
21   1061   167   168  0.044362  {0,3,0}     27    0
40   1109    99   100  0.003937  {1,0,0}     37    1
108  1111    36    37  0.556116  {0,3,0}     25    0
42   1121    80    81  0.694925  {1,0,0}     29    1
88   1136   249   250  0.455887  {0,1,0}     33    0
57   1143   133   134  0.276135  {1,0,0}     39    1
123  1144    65    66  0.753529  {0,1,1}     24    0
9    1149   117   121  0.473000  {0,1,0}     23    1
12   1150    53    54  0.140414  {0,1,0}     38    1
14   1158   184   185  0.235385  {0,2,0}     33    1
34   1161    36    39  0.207685  {0,2,0}     37    0
45   1162     2    14  0.772168  {0,1,0}     29    1
99   1162   211   212  0.822713  {1,0,0}     27    1
3    1173   131   132  0.119015  {0,3,0}     21    1
80   1178    43    45  0.458170  {0,1,0}     31    0
95   1182   113   115  0.381573  {0,0,1}     24    0
50   1190   197   199  0.852971  {1,1,0}     21    1
2    1215    31    32  0.103064  {0,2,0}     34    0
91   1222    80    81  0.224501  {0,3,0}     30    1
1    1230    31    32  0.662615  {1,2,0}     37    1
109  1234   139   140  0.585337  {1,0,0}     38    1
72   1247   252   253  0.890003  {0,1,0}     36    1
67   1249    56    57  0.899412  {0,1,0}     20    0
11   1250    24    25  0.094180  {0,3,0}     37    1
60   1259     5     6  0.839141  {1,0,0}     30    1
84   1321   184   185  0.218053  {0,2,0}     23    1
90   1322   203   204  0.227682  {0,2,0}     20    1
73   1345   186   198  0.703275  {0,1,1}     33    1
58   1347    89    90  0.862929  {1,1,0}     40    1
49   1360     8    33  0.336933  {1,0,0}     22    1
22   1365     0     1  0.464626  {0,2,0}     35    1
33   1393    55    56  0.753204  {1,0,0}     38    1
30   1420   198   199  0.314102  {0,2,0}     23    1
