map EGL-G2-C
fac 5 10 {0,153,208,34,234}
hosp 2 {0,123}
n_ALS 6 1 {1:0,1:153,1:208,3:234}
n_BLS 19 1 {2:0,3:153,2:208,6:34,6:234}
n_CLS 6 0 {1:153,4:208,1:234}
      c_m  head  tail      c_af      c_d  c_tau  c_h
103     4    32    33  0.805068  {0,1,0}     27    0
46     88    93    94  0.224501  {0,1,1}     20    1
2      92    66    93  0.340278  {1,0,0}     21    1
112   109    60    68  0.265629  {1,1,0}     36    1
25    126    96    98  0.296673  {0,3,0}     25    1
69    138   210   211  0.594760  {0,3,0}     37    0
51    147   179   184  0.922414  {0,1,0}     37    0
34    150   196   198  0.789222  {0,2,0}     40    1
88    154   208   209  0.499278  {1,0,0}     21    1
27    211    76    78  0.262480  {0,1,0}     24    1
15    219    16    18  0.347320  {0,1,0}     29    1
19    238     3    15  0.569041  {0,1,0}     24    1
4     246   141   150  0.348066  {0,2,0}     40    0
87    304     8     9  0.735138  {0,2,0}     34    1
29    367    15    17  0.676577  {0,2,0}     25    0
17    377   156   157  0.456491  {0,3,0}     33    0
55    380   168   176  0.500719  {0,0,1}     28    1
57    387   245   246  0.737228  {0,0,1}     32    0
126   394     0    21  0.085792  {1,1,0}     32    1
89    397   239   240  0.801643  {0,1,1}     40    1
49    399   107   109  0.573662  {1,1,0}     20    1
11    421     2    14  0.006779  {1,0,0}     29    1
24    427   165   166  0.139854  {0,1,0}     21    1
44    464    31    32  0.290557  {0,3,0}     36    0
80    465    43    45  0.755308  {0,1,0}     32    1
100   476   186   188  0.064204  {0,3,0}     29    0
116   491   156   162  0.202231  {0,2,0}     20    0
35    513   107   109  0.070143  {1,1,0}     39    1
22    516   235   236  0.281198  {1,0,0}     29    1
85    566    12    16  0.082636  {0,2,0}     36    1
122   583   239   240  0.503941  {0,2,0}     21    1
33    590    79    80  0.175563  {0,1,0}     39    0
118   600   101   102  0.544960  {1,1,0}     29    1
32    643   174   182  0.020270  {1,0,0}     32    1
50    650    45    64  0.013804  {0,3,0}     36    0
6     656    24    26  0.196854  {0,1,0}     35    0
66    663   179   180  0.526264  {0,1,1}     36    1
68    673   190   191  0.043484  {0,1,0}     20    1
0     674    85   101  0.150270  {0,1,0}     22    1
97    675   118   119  0.579236  {1,0,0}     25    1
98    679   133   134  0.998975  {0,2,0}     40    0
16    683   242   243  0.611896  {0,2,0}     39    1
123   691   129   138  0.421970  {1,0,0}     37    1
81    703     8     9  0.700889  {0,1,0}     38    1
62    711     3     4  0.214183  {0,1,0}     40    1
63    713    65    66  0.358781  {0,2,0}     35    0
101   719   222   223  0.806439  {1,1,0}     38    1
1     724   184   188  0.849276  {1,0,0}     21    1
77    728   237   238  0.071293  {0,2,0}     34    1
72    732    49    56  0.604743  {0,1,0}     40    1
5     735   127   128  0.090221  {0,2,0}     34    1
61    745    29    30  0.446075  {1,1,0}     28    1
31    771    23    87  0.359842  {1,1,0}     36    1
45    792    24    25  0.973836  {1,1,0}     34    1
120   802   231   232  0.649813  {0,2,0}     25    1
94    828   213   214  0.178679  {0,1,0}     40    0
121   829    41    51  0.712061  {0,2,0}     25    1
70    831    73    74  0.472108  {0,1,0}     40    1
114   831    39    52  0.637150  {0,2,0}     28    1
48    833    18    19  0.447318  {1,2,0}     28    1
13    837   102   103  0.288104  {0,2,0}     40    1
21    845    35    36  0.012738  {0,1,0}     40    0
65    862   218   250  0.813895  {0,2,0}     27    1
26    865    84    85  0.591958  {0,1,0}     24    0
95    865   225   228  0.699627  {0,1,0}     25    1
82    867    66    67  0.302961  {0,3,0}     37    1
9     868   132   133  0.846866  {0,2,0}     26    1
113   872   121   155  0.564052  {0,1,0}     25    1
75    872    21    35  0.297182  {1,0,0}     30    1
56    876    99   132  0.787760  {0,1,0}     34    0
127   877   236   237  0.745787  {0,0,1}     31    1
78    882   123   124  0.228533  {0,2,0}     35    1
86    886   117   119  0.558583  {0,1,0}     31    1
111   896   234   239  0.135045  {0,2,0}     34    1
104   905    70    79  0.118976  {0,1,0}     39    0
108   918    67    68  0.298387  {1,0,0}     40    1
39    920    69    70  0.566054  {1,1,0}     28    1
23    923    29    30  0.423319  {0,2,0}     33    1
79    936     4     5  0.895188  {1,0,0}     23    1
76    942   123   124  0.769920  {0,2,0}     22    1
10    949   162   163  0.251001  {0,1,0}     27    1
91    949   198   199  0.638777  {1,1,0}     23    1
83    955   106   108  0.482707  {0,3,0}     36    0
37    956   172   173  0.070025  {0,2,0}     21    1
74    957    26    28  0.460796  {0,2,0}     26    1
67    962   197   200  0.417987  {0,2,0}     37    1
53    989   213   215  0.292750  {0,3,0}     35    0
99    990   170   171  0.309867  {1,1,0}     39    1
96   1010   109   110  0.726622  {0,1,0}     39    1
64   1011   227   229  0.129831  {0,1,1}     40    0
84   1015   233   234  0.036522  {0,3,0}     24    0
58   1025   136   146  0.957100  {0,3,0}     32    1
71   1026   119   120  0.334049  {0,1,0}     33    1
