map EGL-G2-D
fac 5 10 {0,192,3,215,25}
hosp 1 {0}
n_ALS 10 1 {1:0,4:192,4:3,1:25}
n_BLS 19 1 {3:0,5:192,3:3,5:215,3:25}
n_CLS 7 0 {1:192,3:3,3:25}
      c_m  head  tail      c_af      c_d  c_tau  c_h
42      0   240   242  0.469524  {1,3,0}     24    1
123    13    99   100  0.625034  {0,3,0}     27    0
78     39   174   182  0.929952  {1,0,0}     21    1
72     40   228   230  0.398100  {0,3,0}     27    1
18     47    73    74  0.059271  {0,3,0}     26    0
35     73    18    19  0.282958  {0,3,0}     28    0
81     89   227   233  0.097901  {1,1,0}     30    1
2     139   161   164  0.294846  {0,0,1}     40    0
118   161   159   160  0.127615  {0,1,0}     35    1
32    214   198   199  0.220265  {1,0,0}     27    1
71    219   158   160  0.835696  {0,3,0}     37    1
41    242   234   239  0.935138  {1,1,0}     22    1
77    242   131   132  0.115072  {0,3,0}     33    1
82    275   161   164  0.935134  {1,0,0}     40    1
107   307    19    20  0.517426  {0,1,0}     36    0
51    314    35    36  0.535378  {0,2,0}     35    0
19    321   131   132  0.689919  {1,1,0}     38    1
90    381   102   111  0.244990  {1,2,0}     34    1
38    391   152   153  0.890809  {1,1,0}     23    1
15    403   156   157  0.165791  {0,0,1}     25    1
70    410   154   157  0.018284  {1,0,0}     24    1
74    428    97   115  0.495957  {1,0,0}     34    1
83    435    99   100  0.703088  {0,3,0}     27    0
115   435   109   110  0.193102  {0,1,1}     36    1
29    461    18    20  0.763199  {0,0,1}     40    0
17    465   177   181  0.645049  {0,1,0}     31    0
89    474   186   188  0.422006  {0,0,1}     28    1
102   489   159   161  0.768320  {0,3,0}     37    0
95    496    32    34  0.621184  {0,2,0}     31    0
21    538   184   188  0.369555  {0,2,0}     21    1
46    538    23   237  0.035669  {0,1,0}     24    0
49    567    89    90  0.490160  {0,2,0}     21    1
75    572   127   128  0.263640  {0,3,0}     38    1
76    588   186   198  0.560992  {0,1,1}     38    1
103   604   176   177  0.613120  {0,1,0}     30    0
85    604    24    25  0.604523  {0,3,0}     22    0
114   613   157   161  0.259539  {0,1,0}     28    1
119   625    32    34  0.742483  {1,1,0}     34    1
4     634     4    22  0.565487  {0,2,0}     36    1
113   650   102   103  0.432877  {0,3,0}     39    0
122   651   158   160  0.832478  {0,2,0}     34    1
28    672   174   183  0.823123  {0,2,0}     25    1
101   673    23   237  0.885187  {0,1,0}     26    1
86    674    62    63  0.943095  {1,1,0}     23    1
7     677   225   228  0.852778  {1,0,0}     36    0
45    681    81    82  0.608890  {0,1,0}     20    1
25    715    36    37  0.534320  {0,1,0}     20    1
61    718     2    14  0.700014  {1,0,0}     20    1
6     720     3    23  0.080143  {0,2,0}     28    1
0     727   113   115  0.881140  {0,2,0}     32    0
111   728   128   129  0.809097  {1,1,0}     24    1
87    729   240   241  0.605121  {0,3,0}     37    1
36    732   240   241  0.437736  {1,1,0}     26    1
94    733    67    69  0.764023  {0,3,0}     27    0
44    742    36    38  0.760091  {0,1,0}     27    1
98    772   133   135  0.656553  {1,1,0}     36    1
80    774   154   157  0.848420  {0,2,0}     34    1
117   784    18    20  0.317634  {0,3,0}     29    0
126   792   250   251  0.959589  {1,0,0}     20    1
109   793   155   156  0.352196  {1,1,0}     31    1
23    814   252   253  0.511225  {1,0,0}     25    0
30    817   205   207  0.309527  {0,2,0}     26    1
106   831   126   150  0.646764  {0,3,0}     33    1
121   849   226   227  0.309691  {0,1,0}     21    0
10    864   233   234  0.351168  {0,2,0}     27    1
73    877    30    33  0.207506  {0,1,0}     20    1
67    883   138   139  0.697738  {1,0,0}     22    1
116   886   253   254  0.613807  {0,2,0}     26    1
34    887    47    64  0.743356  {0,1,0}     26    0
33    891     1    12  0.242104  {1,0,0}     22    1
27    894    91    96  0.974381  {0,1,0}     31    1
48    907   201   202  0.329020  {0,1,0}     23    1
3     910   113   115  0.802483  {0,3,0}     40    0
124   919   174   189  0.191486  {0,1,0}     24    1
64    922    89    97  0.179105  {1,1,0}     23    1
91    924    60    68  0.899154  {0,3,0}     32    0
31    926   175   177  0.253127  {0,1,0}     21    1
97    930   118   119  0.975693  {0,1,0}     34    1
14    940   140   141  0.099799  {0,0,1}     39    1
22    942     5    26  0.130620  {0,3,0}     33    1
12    947   203   204  0.626068  {0,1,0}     30    1
79    956   194   242  0.717829  {1,1,0}     21    1
120   973    72    73  0.161453  {0,1,0}     33    1
16    973    84    85  0.072312  {0,1,0}     33    1
57    978   137   138  0.350809  {0,2,0}     26    1
125  1013    25    26  0.918947  {1,1,0}     24    1
66   1039   184   185  0.334306  {0,0,1}     27    0
40   1062   156   157  0.508712  {0,2,0}     39    0
37   1065   156   162  0.208178  {1,1,0}     21    1
8    1067   122   124  0.816736  {0,2,0}     37    1
65   1083   136   146  0.629652  {0,3,0}     31    1
26   1084   244   245  0.095346  {0,3,0}     25    1
99   1087   251   252  0.660666  {0,3,0}     37    0
47   1089    23   150  0.462112  {0,1,0}     38    1
68   1095   158   160  0.211437  {0,3,0}     24    0
43   1102   122   123  0.844663  {1,3,0}     25    1
63   1136   204   205  0.545184  {1,1,0}     31    1
11   1138    41    51  0.970793  {0,1,0}     27    1
62   1139   172   173  0.352286  {0,2,0}     23    1
96   1140    31    38  0.885255  {0,1,0}     32    1
39   1148    99   131  0.961834  {0,2,0}     26    0
92   1153   178   185  0.354819  {1,0,0}     23    1
112  1169    96    98  0.740321  {0,0,1}     23    0
24   1186   197   200  0.482145  {1,1,0}     23    1
104  1192   206   207  0.715017  {0,3,0}     31    1
54   1194   202   209  0.581562  {0,3,0}     26    0
55   1196   247   248  0.337054  {0,3,0}     30    0
20   1196    72    73  0.337557  {0,2,0}     33    1
5    1202   136   146  0.293050  {1,1,0}     29    1
52   1203   174   189  0.545422  {1,1,0}     35    1
88   1238   204   205  0.357364  {1,3,0}     23    1
69   1245   125   150  0.063020  {0,2,0}     27    0
53   1250   190   191  0.257655  {0,2,0}     40    1
58   1252    11    42  0.398679  {0,1,0}     24    0
59   1255   197   200  0.194554  {1,1,0}     20    1
127  1266   228   229  0.078887  {0,1,0}     37    0
93   1269    49    56  0.248800  {0,2,0}     37    1
13   1286    25    26  0.365191  {1,0,0}     37    1
110  1297   233   235  0.245606  {0,1,0}     22    1
56   1302   107   109  0.265317  {0,0,1}     31    1
108  1332   250   251  0.846625  {0,1,0}     25    0
60   1334   152   153  0.267166  {0,2,0}     25    1
1    1337   234   239  0.744308  {0,2,0}     36    0
84   1342    79    80  0.673921  {0,3,0}     20    1
50   1345   179   180  0.870765  {1,1,0}     29    1
9    1351   204   205  0.256350  {1,0,0}     26    1
