map EGL-G1-E
fac 5 10 {0,126,85,6,156}
hosp 1 {0}
n_ALS 8 1 {1:126,5:6,2:156}
n_BLS 16 1 {5:0,2:126,1:85,5:6,3:156}
n_CLS 5 0 {3:0,1:85,1:156}
      c_m  head  tail      c_af      c_d  c_tau  c_h
89     19   245   246  0.974806  {0,1,0}     28    0
67     66    48    49  0.419456  {0,1,0}     38    0
48     72   164   165  0.218222  {1,0,0}     20    1
77     98    45    64  0.309565  {0,0,1}     36    1
1     151    70    72  0.980411  {0,1,0}     28    1
68    164    66    67  0.067522  {0,2,0}     34    0
35    196   207   208  0.918523  {0,1,0}     37    1
112   283   244   249  0.011629  {1,1,0}     39    1
125   286   196   203  0.346019  {0,1,0}     33    1
88    334   212   218  0.049839  {1,0,0}     22    1
22    347    11    42  0.796050  {1,0,0}     21    1
73    361    43    46  0.704197  {0,2,0}     33    1
24    376   102   110  0.282609  {0,1,1}     27    1
98    378    29    30  0.356848  {1,1,0}     31    1
16    390    94    95  0.207929  {0,3,0}     27    0
33    395   128   137  0.602367  {0,2,0}     37    1
12    477   163   168  0.493037  {0,3,0}     23    1
53    478    23   149  0.710453  {0,1,0}     30    0
110   482   104   105  0.442854  {0,2,0}     35    0
40    482    68    79  0.979280  {1,0,0}     20    1
44    485   240   241  0.009697  {0,2,0}     40    1
75    492   232   234  0.243052  {1,0,0}     20    1
3     498    43    46  0.275485  {0,2,0}     30    0
92    499   119   161  0.515461  {0,2,0}     21    1
124   500   142   143  0.643750  {0,2,0}     36    0
65    501    68    79  0.027209  {1,0,0}     40    1
106   513   129   130  0.732297  {1,1,0}     22    1
94    532    39    40  0.504478  {0,0,1}     20    1
61    548   126   127  0.770219  {1,1,0}     34    1
95    554    92    93  0.452596  {0,2,0}     27    1
0     565    94    95  0.275828  {1,0,0}     26    1
70    581   178   179  0.936683  {1,1,0}     20    1
86    589    70    72  0.067131  {1,0,0}     26    1
115   592   160   163  0.710272  {0,1,1}     37    0
34    593    90    95  0.916124  {0,3,0}     32    1
71    614   189   241  0.657275  {1,0,0}     30    1
120   629   102   103  0.303565  {0,3,0}     27    1
102   643   102   110  0.837080  {1,0,0}     22    1
107   646   211   213  0.089999  {1,0,0}     30    1
20    652   204   209  0.093109  {0,1,1}     27    1
18    678   244   245  0.239056  {0,1,0}     28    1
27    679   120   154  0.439326  {1,0,0}     26    1
116   683     9    10  0.132399  {0,2,0}     31    1
118   690   191   193  0.907400  {1,0,0}     32    1
111   699     2    14  0.811051  {1,3,0}     22    1
9     710   229   230  0.717111  {1,1,0}     32    1
19    717   115   122  0.342345  {0,1,0}     37    0
91    734   223   224  0.684198  {1,1,0}     27    1
60    734   243   244  0.084502  {0,1,0}     34    1
14    735   176   180  0.840076  {1,0,0}     23    1
31    740   149   150  0.966101  {0,2,0}     37    1
113   749    55    56  0.999536  {0,1,0}     39    1
74    752   153   157  0.505923  {1,1,0}     27    1
4     756    54    58  0.958797  {0,1,0}     26    1
69    759    71    72  0.399075  {0,3,0}     21    0
25    765   116   118  0.245885  {0,3,0}     20    1
37    775   111   112  0.624489  {0,2,0}     25    1
127   781    69    70  0.532015  {0,2,0}     40    1
11    782    31    38  0.655723  {0,0,1}     25    1
36    802    97   126  0.995229  {0,1,0}     33    1
126   804   118   119  0.064317  {0,3,0}     39    1
93    810   119   169  0.079165  {0,0,1}     28    0
63    813    65    92  0.149701  {1,0,0}     38    1
23    829   191   194  0.334248  {1,0,0}     20    1
7     843   178   183  0.956649  {1,1,0}     21    1
64    844    47    64  0.866791  {0,1,1}     37    0
39    848   162   167  0.967770  {0,3,0}     39    1
101   854   244   245  0.712905  {0,1,0}     40    0
78    856    12    13  0.159657  {1,1,0}     33    1
38    864    91    92  0.939124  {1,0,0}     20    1
50    868   184   185  0.317009  {1,0,0}     40    1
122   869   166   167  0.853781  {1,1,0}     23    1
15    874    45    46  0.068191  {1,1,0}     40    1
28    881   244   249  0.809965  {1,0,0}     25    0
81    887    77    78  0.573510  {0,1,1}     26    0
8     891     4     5  0.707245  {0,3,0}     37    0
87    897    16    18  0.639668  {0,2,0}     31    1
42    909   189   241  0.198718  {1,1,0}     31    1
52    917     0     1  0.405800  {1,0,0}     35    1
59    955   156   160  0.874194  {0,1,1}     32    1
32    972   111   112  0.051288  {1,1,0}     34    1
76    982     1    12  0.636183  {0,3,0}     23    1
108   984     3     4  0.514581  {0,1,1}     28    1
46    989   158   160  0.545022  {0,1,0}     22    0
49    997   199   202  0.544644  {0,2,0}     20    1
103  1000    37    74  0.040633  {0,3,0}     39    1
84   1003   116   117  0.503611  {0,2,0}     22    1
97   1010    65    66  0.943233  {1,1,0}     35    1
10   1016   124   125  0.814796  {1,1,0}     40    0
96   1020   124   149  0.555828  {0,2,0}     24    1
29   1057   137   138  0.634235  {0,3,0}     28    0
66   1062   163   164  0.459583  {1,0,0}     33    1
43   1062   144   147  0.819751  {1,1,0}     38    1
58   1065    66    67  0.438349  {0,3,0}     31    0
57   1081   222   225  0.235227  {0,2,0}     28    1
117  1085   207   209  0.630878  {0,1,1}     38    1
6    1105   157   158  0.577130  {0,3,0}     35    1
41   1114    89    90  0.962349  {0,1,0}     26    1
17   1119   199   201  0.799400  {0,1,0}     36    0
56   1122   150   152  0.408357  {0,2,0}     29    1
55   1127   105   117  0.189308  {0,1,0}     28    0
82   1133   245   246  0.767758  {0,2,0}     29    0
47   1138   219   221  0.364208  {0,2,0}     40    0
80   1146   191   193  0.490340  {0,3,0}     25    1
99   1150    71    72  0.048907  {0,1,0}     39    1
83   1174     3    15  0.266629  {1,1,0}     24    1
79   1181   231   232  0.320758  {1,2,0}     30    1
21   1189   157   159  0.296302  {1,2,0}     24    1
30   1195   202   203  0.833004  {0,3,0}     35    0
54   1216    11    42  0.451296  {1,1,0}     28    1
119  1223    79    80  0.672916  {1,1,0}     39    1
104  1228    58    59  0.717407  {0,1,0}     28    1
100  1228    81    82  0.976319  {0,2,0}     23    0
2    1236   175   176  0.562325  {0,2,0}     31    1
62   1239   245   246  0.163992  {0,1,0}     22    0
72   1246    65    91  0.705287  {0,3,0}     32    0
105  1260   128   129  0.106318  {1,0,0}     33    1
13   1264   124   151  0.818614  {0,2,0}     24    0
26   1274   132   134  0.247478  {0,0,1}     21    1
123  1279    12    13  0.588336  {0,1,0}     28    0
51   1311   147   148  0.538188  {0,2,0}     20    1
90   1323    91    92  0.744446  {1,1,0}     20    1
85   1329   105   117  0.446975  {1,0,0}     36    1
121  1354     4    22  0.460868  {0,3,0}     35    1
114  1410    62    63  0.753805  {0,2,0}     27    1
45   1417    19    20  0.315296  {0,3,0}     37    0
109  1427    12    16  0.580482  {0,2,0}     31    1
5    1437     7    30  0.348062  {1,1,0}     22    1
