map EGL-G1-C
fac 5 10 {0,171,52,146,148}
hosp 2 {0,106}
n_ALS 5 1 {1:0,2:52,2:146}
n_BLS 25 1 {6:0,3:171,6:52,5:146,5:148}
n_CLS 8 0 {2:0,2:171,2:52,2:148}
      c_m  head  tail      c_af      c_d  c_tau  c_h
8       1    94    98  0.490860  {1,1,0}     36    1
85      5   228   230  0.538197  {0,1,0}     36    0
125     8   244   248  0.345488  {1,0,0}     30    1
119    16   146   147  0.246286  {0,1,0}     40    1
23     38    90    95  0.142111  {0,3,0}     34    0
16     52     6    27  0.259609  {1,2,0}     33    1
42     60   127   128  0.249217  {0,2,0}     39    1
63    102   128   129  0.524908  {0,1,0}     32    1
121   160   162   166  0.973033  {1,0,0}     27    1
81    197   116   120  0.118378  {0,1,0}     33    1
107   254   212   218  0.741957  {1,0,0}     23    1
53    268    95    97  0.545187  {0,2,0}     39    1
126   274   128   137  0.408284  {0,2,0}     26    0
103   288   212   243  0.672372  {0,3,0}     32    1
111   325    70    72  0.458123  {0,2,0}     39    1
68    350   166   167  0.399688  {0,3,0}     33    0
96    365   220   222  0.271325  {0,2,0}     39    0
38    407    23    86  0.369659  {1,2,0}     40    1
101   417    89    91  0.288992  {1,1,0}     32    1
70    421    27    30  0.839406  {1,1,0}     39    1
97    425    91    92  0.992302  {0,2,0}     25    1
87    430   108   109  0.187280  {1,1,0}     23    1
67    436    24    26  0.802057  {1,1,0}     28    0
2     440    55    56  0.304384  {1,0,0}     34    1
55    464   132   133  0.264969  {1,2,0}     35    1
50    469    89    91  0.602848  {1,1,0}     28    1
9     477    18    20  0.445204  {0,2,0}     24    0
54    483    58    59  0.553845  {1,1,0}     34    1
60    499   150   151  0.207590  {0,3,0}     36    1
3     515   170   171  0.129738  {0,1,1}     36    1
71    515    19    20  0.165652  {0,2,0}     31    1
4     519   178   179  0.859051  {0,1,0}     27    1
5     534   211   213  0.796629  {0,2,0}     26    0
13    541     9    34  0.572978  {0,1,1}     33    0
84    554   146   147  0.619054  {1,0,0}     25    1
73    556     4     5  0.199377  {0,1,0}     33    1
26    557   129   136  0.841233  {0,2,0}     30    1
88    562   142   144  0.980251  {0,1,1}     22    1
93    572   176   179  0.990943  {1,1,0}     38    1
6     594   189   190  0.362590  {0,1,0}     27    1
18    606     1     2  0.110097  {0,2,0}     29    0
118   621     8    33  0.048239  {0,3,0}     40    1
114   625   204   205  0.267940  {0,2,0}     35    0
49    640    90    95  0.312519  {0,1,0}     28    1
43    643    62    63  0.340120  {0,0,1}     23    0
123   656    91    92  0.239304  {1,3,0}     35    1
95    667   228   230  0.619094  {1,0,0}     32    1
24    669   232   233  0.303307  {0,0,1}     31    1
122   672   153   157  0.919088  {1,0,0}     38    1
57    678    79    80  0.467612  {1,0,0}     25    1
37    687   212   243  0.762667  {0,0,1}     26    1
44    687    29    30  0.891377  {0,0,1}     35    0
46    714    23   170  0.969192  {0,3,0}     31    0
41    715    55    56  0.010700  {1,0,0}     26    1
30    721    46    47  0.559045  {1,0,0}     35    1
69    728   140   141  0.286131  {0,3,0}     30    0
74    743    18    20  0.650952  {1,0,0}     40    1
47    764    89    91  0.300996  {0,2,0}     34    0
94    789   115   116  0.181396  {0,1,0}     22    1
91    797    27    28  0.039211  {1,0,0}     23    1
86    819   163   164  0.184294  {0,2,0}     30    0
