map EGL-G1-C
fac 5 10 {0,100,234,4,96}
hosp 1 {0}
n_ALS 10 1 {1:0,1:100,1:234,2:4,5:96}
n_BLS 18 1 {2:0,4:100,3:234,7:4,2:96}
n_CLS 9 0 {4:0,2:100,3:96}
      c_m  head  tail      c_af      c_d  c_tau  c_h
62      6   198   199  0.607511  {0,2,0}     40    1
116    27    11    42  0.538824  {0,0,1}     38    1
50     34   175   176  0.995603  {0,3,0}     35    1
32     46   185   192  0.490860  {0,2,0}     32    0
59     58   244   249  0.721559  {0,1,0}     37    0
70     96   115   122  0.510096  {1,1,0}     38    0
67    164    91    92  0.161512  {1,2,0}     35    1
111   220   111   112  0.727153  {0,1,0}     25    1
29    238     6    27  0.967109  {0,3,0}     34    0
52    239    39    72  0.857198  {0,0,1}     21    1
104   246    96   111  0.451279  {0,2,0}     37    1
96    249   150   152  0.416802  {0,3,0}     23    1
46    269   158   159  0.049868  {0,2,0}     34    1
13    271   244   249  0.714307  {1,1,0}     35    1
127   302   225   226  0.362450  {0,0,1}     30    1
94    308    47    64  0.056860  {0,1,1}     26    1
11    335   142   143  0.872822  {1,0,0}     26    1
27    335    53    55  0.343598  {0,2,0}     37    0
33    372   139   140  0.685856  {0,2,0}     26    1
85    389   169   170  0.889973  {0,1,0}     29    1
77    422   149   150  0.973881  {0,2,0}     21    1
18    423    42    43  0.237575  {1,0,0}     35    1
6     427   156   162  0.883225  {1,1,0}     27    1
105   433   120   121  0.620051  {0,1,0}     36    0
98    441   114   115  0.152640  {0,1,0}     36    0
84    442   134   135  0.741107  {0,1,0}     24    0
38    454   119   169  0.436257  {1,0,0}     28    1
53    461    23    86  0.048468  {0,1,1}     34    1
56    467   207   208  0.207169  {0,3,0}     21    1
89    476     8    33  0.953255  {1,0,0}     37    1
91    485   238   239  0.285916  {0,1,0}     35    1
72    518    94    98  0.756000  {0,1,0}     25    1
81    530   116   118  0.808617  {0,1,0}     31    0
121   532   228   229  0.649018  {0,3,0}     34    0
14    558   101   102  0.463925  {1,0,0}     29    1
90    572   136   137  0.963139  {0,3,0}     38    0
42    573   171   172  0.312714  {0,2,0}     38    1
