map EGL-G1-B
fac 5 10 {0,216,237,95,180}
hosp 2 {0,103}
n_ALS 5 1 {1:0,1:216,3:180}
n_BLS 20 1 {1:0,2:216,6:237,5:95,6:180}
n_CLS 9 0 {3:0,3:216,2:95,1:180}
      c_m  head  tail      c_af      c_d  c_tau  c_h
56     25   225   227  0.211157  {0,1,1}     33    0
119    31   153   157  0.872086  {1,1,0}     39    1
39     31   162   166  0.329501  {0,1,0}     35    1
42     35   223   224  0.554102  {0,1,1}     25    1
9      43     8    33  0.689455  {0,3,0}     24    0
58     50   229   230  0.620250  {0,1,0}     31    0
117    51    84   100  0.751121  {0,1,0}     31    1
25     53   164   165  0.409703  {0,2,0}     39    0
68     80   162   167  0.879623  {0,1,0}     22    1
125    87   226   231  0.080988  {0,1,0}     21    1
18    113    98    99  0.639122  {1,0,0}     34    1
67    172    89    90  0.499349  {1,1,0}     32    1
43    179   140   149  0.077904  {0,3,0}     24    1
28    299    55    56  0.669901  {1,0,0}     22    1
31    374   116   117  0.550813  {0,0,1}     27    0
90    387   202   203  0.267357  {1,0,0}     30    1
81    395   241   242  0.164008  {0,3,0}     24    0
70    395   108   109  0.108810  {0,1,0}     20    0
101   425   213   214  0.299308  {0,2,0}     23    0
114   446    65    92  0.251979  {1,0,0}     31    1
115   451    65    66  0.438241  {0,2,0}     20    1
17    469   222   225  0.786227  {0,1,0}     24    1
71    471    89    91  0.065738  {1,0,0}     32    1
30    477    59    71  0.082157  {0,2,0}     29    1
75    479   242   243  0.572403  {0,0,1}     24    0
74    486    42    43  0.733791  {0,2,0}     32    1
4     515     9    34  0.727622  {1,0,0}     37    1
78    520   210   211  0.675136  {0,1,0}     31    0
91    528   199   202  0.566856  {0,3,0}     26    1
14    529     9    34  0.450217  {0,2,0}     30    0
59    537    86    87  0.183993  {0,1,0}     24    1
65    537   212   243  0.860965  {1,0,0}     37    1
118   545     8     9  0.881549  {0,2,0}     31    1
108   555    19    25  0.819836  {0,2,0}     27    0
100   576     3    15  0.312727  {1,0,0}     34    1
122   581   185   192  0.368053  {1,1,0}     34    1
