map EGL-G1-A
fac 5 10 {0,110,58,164,227}
hosp 1 {0}
n_ALS 9 1 {3:0,1:110,5:227}
n_BLS 21 1 {4:0,5:110,4:58,3:164,5:227}
n_CLS 9 0 {3:0,4:110,2:164}
      c_m  head  tail      c_af      c_d  c_tau  c_h
98     93    73    74  0.734535  {1,0,0}     35    1
35     96   196   197  0.600726  {0,1,0}     26    1
81    161   156   162  0.422830  {0,2,0}     23    0
23    170    50    52  0.398638  {0,2,0}     31    0
14    194     5    26  0.867436  {0,0,1}     32    1
89    197    27    30  0.848763  {1,0,0}     29    1
74    199    47    64  0.030740  {0,2,0}     32    0
45    214   144   147  0.252807  {0,3,0}     31    1
17    303   157   159  0.803331  {1,0,0}     25    1
43    317   102   110  0.065302  {1,3,0}     21    1
108   324   104   105  0.541025  {0,2,0}     23    0
113   364   116   120  0.364055  {0,1,0}     34    1
117   372   211   212  0.957924  {0,1,0}     35    1
59    376    90    95  0.445991  {0,0,1}     26    1
101   421   161   162  0.590748  {0,2,0}     25    1
22    430   112   113  0.456174  {0,1,1}     40    1
36    452    94    98  0.191428  {0,1,0}     21    1
13    463   152   153  0.371815  {0,1,0}     35    0
57    495    73    75  0.809237  {0,0,1}     23    0
103   500    61    62  0.238381  {0,1,0}     24    1
27    508   160   163  0.963955  {1,0,0}     40    1
31    512   210   212  0.762501  {1,1,0}     31    1
94    527    43    45  0.702416  {0,1,0}     24    0
41    531    39    52  0.921865  {0,2,0}     36    1
104   533   219   220  0.974177  {1,0,0}     24    1
62    533   162   167  0.920567  {0,2,0}     40    1
114   543    36    37  0.479975  {0,1,0}     32    0
97    580    78    79  0.071607  {0,3,0}     22    1
49    587    65    91  0.466879  {0,1,0}     23    1
15    589   213   216  0.108997  {0,2,0}     32    0
25    611   155   156  0.426308  {0,2,0}     28    1
68    619    16    18  0.800109  {0,0,1}     24    0
100   631    70    72  0.760288  {1,3,0}     33    1
88    636    78    79  0.117620  {0,3,0}     36    1
29    639   140   141  0.971162  {0,1,1}     21    1
66    640   213   214  0.766912  {0,1,0}     37    0
73    649    16    18  0.955893  {1,1,0}     22    1
124   653   173   181  0.440688  {0,1,0}     37    0
96    659    17    22  0.893477  {0,0,1}     38    1
71    667   246   247  0.140479  {1,1,0}     24    1
51    668   178   179  0.353913  {0,1,0}     30    0
118   673    25    26  0.793778  {1,1,0}     20    1
28    689    20    21  0.787239  {1,0,0}     22    1
69    702   106   107  0.878197  {1,1,0}     33    1
56    717   167   175  0.987251  {1,0,0}     29    1
48    739    63    64  0.905299  {0,1,0}     20    1
18    742   244   245  0.073425  {1,0,0}     29    1
127   742     6    27  0.330650  {0,2,0}     33    1
67    754    72    73  0.208265  {0,0,1}     39    1
82    758    68    79  0.001936  {0,3,0}     21    1
125   765    89    90  0.793180  {0,2,0}     22    1
8     774    49    50  0.505592  {1,3,0}     37    1
76    775   189   241  0.494568  {1,0,0}     32    1
32    792   104   105  0.590648  {1,0,0}     33    1
33    796    65    66  0.169950  {0,1,1}     29    1
61    812     8    33  0.561336  {0,1,0}     32    1
126   814   232   233  0.729666  {1,1,0}     26    1
105   822   171   172  0.203085  {1,1,0}     37    1
3     829    29    31  0.485418  {1,1,0}     25    1
119   833    86    87  0.744906  {1,2,0}     40    1
64    838   216   217  0.177562  {0,2,0}     35    0
24    854     1     2  0.669372  {0,2,0}     34    1
106   857    60    67  0.532332  {1,0,0}     31    1
11    878   118   119  0.609801  {0,1,0}     28    0
38    895   116   120  0.130177  {0,2,0}     35    1
91    900    11    42  0.805326  {0,2,0}     29    0
26    919    29    31  0.229235  {0,3,0}     40    0
92    923   246   247  0.149700  {0,3,0}     25    1
5     924    77    81  0.754898  {0,3,0}     21    1
107   941    16    17  0.139781  {0,2,0}     26    0
0     950    79    80  0.568201  {0,3,0}     36    0
60    956   232   233  0.650984  {1,0,0}     39    1
4     960   202   203  0.245434  {1,0,0}     22    1
44    966    97   126  0.082585  {1,1,0}     36    1
46    966   211   213  0.227895  {0,2,0}     33    1
9     973    31    38  0.540948  {0,3,0}     40    1
42    975   154   155  0.727709  {0,1,1}     29    0
39    976    39    40  0.971332  {1,3,0}     33    1
37    990    96    97  0.090663  {1,0,0}     23    1
20    996    39    40  0.052559  {0,2,0}     22    0
95    999   169   173  0.336834  {0,2,0}     20    0
123  1007   152   153  0.643099  {0,2,0}     26    1
84   1007   120   154  0.100319  {1,1,0}     37    1
111  1008   246   248  0.295790  {0,0,1}     34    1
30   1018     8     9  0.944553  {0,1,0}     27    1
120  1058    39    52  0.644309  {1,1,0}     28    1
121  1066   101   102  0.417557  {0,3,0}     30    0
19   1066   211   212  0.998657  {0,0,1}     30    0
115  1070   146   147  0.392568  {0,0,1}     28    1
79   1077    68    79  0.043762  {0,1,0}     35    0
50   1101    71    72  0.690340  {1,1,0}     20    1
10   1105    41    51  0.758325  {1,2,0}     28    1
2    1124   244   249  0.602923  {1,2,0}     36    0
109  1134    66    67  0.685998  {0,3,0}     40    0
47   1142    36    38  0.078796  {0,3,0}     24    1
52   1144   103   104  0.251759  {1,1,0}     34    1
6    1154   162   166  0.517147  {0,2,0}     32    0
102  1157   125   149  0.386607  {0,3,0}     24    0
34   1171    48    49  0.471264  {0,2,0}     38    1
72   1179   213   216  0.039264  {0,2,0}     29    0
58   1190     7     8  0.965719  {0,3,0}     31    1
21   1196    41    51  0.091605  {1,0,0}     24    1
110  1201    39    72  0.258414  {0,2,0}     24    1
16   1202   228   229  0.806277  {1,1,0}     20    1
1    1215   234   236  0.697140  {0,2,0}     22    0
90   1218   176   179  0.663141  {0,2,0}     30    0
65   1223    24    26  0.036923  {0,3,0}     21    0
70   1224   238   240  0.703988  {0,1,1}     22    1
40   1245     8    33  0.181223  {0,2,0}     34    0
63   1246    53    55  0.120917  {1,0,0}     37    1
86   1248    27    28  0.619907  {1,1,0}     30    1
12   1256   129   136  0.632357  {1,0,0}     22    1
7    1257    14    15  0.934972  {0,2,0}     28    1
77   1293   137   138  0.205041  {1,3,0}     38    0
75   1294   228   230  0.540175  {1,0,0}     31    1
93   1300    32    33  0.384029  {0,1,0}     40    0
122  1302    68    69  0.534647  {1,1,0}     34    1
116  1312    72    73  0.267032  {0,1,1}     30    1
99   1317   101   110  0.338757  {1,0,0}     27    0
85   1319   242   245  0.362020  {0,2,0}     24    0
112  1365    42    43  0.219987  {0,3,0}     20    1
53   1371   195   197  0.883963  {0,1,1}     38    1
54   1380   116   120  0.082634  {0,2,0}     37    1
83   1382   202   203  0.500947  {0,1,1}     38    0
80   1415   207   208  0.315090  {1,1,0}     31    1
55   1422   234   235  0.002941  {0,3,0}     38    1
78   1425   237   240  0.713801  {1,0,0}     33    1
87   1430   189   241  0.440738  {1,0,0}     30    1
