map EGL-G1-C
fac 5 10 {0,59,198,41,244}
hosp 2 {0,199}
n_ALS 5 1 {3:0,1:59,1:41}
n_BLS 18 1 {2:0,7:59,5:198,1:41,3:244}
n_CLS 10 0 {3:0,3:198,3:41,1:244}
      c_m  head  tail      c_af      c_d  c_tau  c_h
121     0   101   110  0.720399  {0,3,0}     32    0
91      2   129   136  0.256587  {0,2,0}     22    1
86     42   176   179  0.875415  {0,1,1}     28    0
82     46   243   244  0.050268  {0,3,0}     40    1
114    48    77    78  0.229499  {0,2,0}     36    1
96     98    39    52  0.918910  {1,1,0}     30    1
79    164   169   173  0.671264  {0,3,0}     22    1
118   165   128   129  0.016186  {0,1,0}     27    1
11    272   244   248  0.863768  {0,2,0}     24    1
21    282    73    75  0.273622  {0,1,1}     34    1
43    287    18    20  0.290391  {0,1,0}     39    0
93    338    34    41  0.530026  {1,0,0}     23    1
1     365   169   173  0.632231  {0,1,0}     34    1
59    382   188   189  0.481920  {0,1,0}     27    0
78    404   189   241  0.895013  {0,2,0}     27    1
6     435    10    11  0.829491  {0,0,1}     38    1
124   443    23    86  0.557934  {0,1,0}     24    1
20    454   114   115  0.739297  {0,3,0}     20    0
33    458    45    64  0.018630  {0,3,0}     30    1
107   466    35    36  0.022177  {0,2,0}     38    1
70    471   198   200  0.153773  {0,3,0}     38    0
56    472   142   144  0.992542  {0,2,0}     29    1
41    479   127   128  0.377669  {1,0,0}     34    1
25    494   105   107  0.453789  {0,1,0}     34    0
8     494   178   182  0.475965  {0,1,0}     31    1
119   517   155   161  0.088850  {1,1,0}     21    1
95    518   243   244  0.976734  {0,1,0}     24    1
65    530    80    81  0.772918  {1,1,0}     40    1
68    537    36    38  0.480473  {0,1,0}     30    0
97    539   128   129  0.153163  {1,0,0}     34    1
80    546     4     5  0.436877  {0,1,0}     36    1
69    553   154   155  0.219925  {1,0,0}     36    1
105   557   120   154  0.090539  {0,3,0}     22    1
100   558    27    30  0.850729  {0,2,0}     21    0
7     563   142   143  0.772109  {0,1,0}     31    0
27    607   191   193  0.561646  {1,0,0}     36    1
120   614   140   141  0.673983  {1,0,0}     21    1
30    630    20    21  0.525523  {0,2,0}     35    1
37    630   150   152  0.833863  {0,1,0}     25    0
74    635   193   194  0.262278  {1,1,0}     28    1
72    635    66    67  0.054659  {0,2,0}     32    0
49    652   196   203  0.090233  {0,1,0}     20    0
24    656   184   185  0.005770  {0,2,0}     36    1
94    673   140   149  0.517106  {0,1,0}     20    0
64    681   234   235  0.584331  {0,2,0}     22    1
14    695    69    78  0.726302  {1,0,0}     40    1
66    700   174   175  0.957242  {0,1,0}     28    0
39    703    28    29  0.193562  {1,1,0}     40    1
51    704   199   201  0.981054  {1,1,0}     28    1
106   706   231   232  0.607326  {0,1,1}     29    1
52    710     6     7  0.703631  {0,3,0}     30    0
71    721    11    42  0.828583  {0,3,0}     38    1
67    728    82    83  0.621604  {1,0,0}     20    0
110   729    50    52  0.141849  {1,0,0}     24    1
81    729   120   154  0.124067  {0,1,0}     39    1
104   740    17    22  0.274686  {0,1,0}     21    1
4     740    10    41  0.201647  {0,2,0}     29    1
125   748    70    71  0.168492  {1,1,0}     27    1
75    750    86    87  0.110478  {0,1,1}     29    1
42    755    34    41  0.612762  {1,1,0}     35    1
99    762   134   135  0.089665  {0,1,0}     25    0
54    776     1    12  0.568390  {0,2,0}     33    1
53    776    55    56  0.115436  {0,3,0}     38    0
36    793    23    86  0.172949  {0,3,0}     40    0
28    801   193   194  0.684383  {0,0,1}     29    0
2     805    23   170  0.012448  {0,1,0}     39    0
57    821    49    50  0.613122  {0,1,0}     20    0
