map EGL-G2-D
fac 5 10 {0,107,32,226,94}
hosp 1 {0}
n_ALS 5 1 {1:0,1:107,1:32,2:226}
n_BLS 16 1 {5:0,3:32,5:226,3:94}
n_CLS 6 0 {1:107,1:226,4:94}
      c_m  head  tail      c_af      c_d  c_tau  c_h
51     20    84    85  0.232037  {1,1,0}     20    1
127    74   163   167  0.013628  {0,2,0}     20    0
11     98   218   250  0.620945  {1,1,0}     30    1
4      99    30    33  0.594495  {1,1,0}     36    1
111   192    50    53  0.401961  {1,1,0}     20    1
95    235   154   158  0.777798  {0,3,0}     35    0
121   236   164   169  0.716605  {0,0,1}     20    1
30    252    63    64  0.650918  {0,1,1}     38    1
108   268   202   203  0.291225  {0,1,0}     25    1
1     308   227   229  0.218881  {0,1,0}     36    0
120   336   234   239  0.819273  {0,1,0}     28    1
59    343   111   114  0.556674  {1,1,0}     32    1
42    367    99   131  0.569069  {1,0,0}     37    1
123   405    66    67  0.012536  {0,2,0}     35    0
83    434   166   175  0.672526  {0,3,0}     38    1
78    442   109   110  0.837513  {1,0,0}     37    1
13    457   128   139  0.105611  {0,3,0}     24    0
40    467    22    24  0.015250  {1,0,0}     39    1
87    498    95    99  0.067048  {1,1,0}     40    1
20    508    31    32  0.900962  {0,1,1}     29    1
19    532   249   252  0.210468  {0,1,0}     20    1
96    543   236   237  0.961996  {0,0,1}     37    1
65    550    85   101  0.031201  {0,0,1}     23    0
103   563    39    73  0.904991  {0,1,0}     21    1
25    569    18    20  0.682713  {0,1,0}     34    0
97    581    71    73  0.068098  {1,0,0}     26    1
8     597   250   251  0.425625  {1,0,0}     33    1
122   602    32    33  0.220951  {0,2,0}     28    1
56    604   108   109  0.252712  {0,2,0}     21    1
75    606   245   246  0.623655  {0,3,0}     22    1
80    610    13    14  0.499041  {0,3,0}     29    0
16    624   245   247  0.512923  {0,3,0}     24    1
47    624   193   246  0.508263  {0,3,0}     32    0
84    630    66    67  0.525497  {0,2,0}     39    1
107   632   228   229  0.524889  {0,2,0}     35    1
109   647   115   116  0.252925  {1,1,0}     31    1
102   650   225   226  0.837442  {0,2,0}     23    0
117   676    48    49  0.617267  {1,0,0}     40    1
88    678     6     7  0.386233  {0,2,0}     39    0
72    692    66    92  0.489576  {0,1,0}     28    1
28    694   223   224  0.905698  {0,1,0}     21    1
104   700    71    72  0.805132  {0,1,1}     26    1
79    701   228   230  0.615656  {0,1,1}     27    0
5     705    40    41  0.086381  {0,0,1}     32    1
52    708   141   142  0.452403  {0,2,0}     21    1
85    714   166   167  0.412341  {0,1,0}     37    1
2     716    97   115  0.927035  {1,0,0}     26    1
43    716   109   110  0.417175  {1,0,0}     34    1
24    733   136   137  0.175758  {0,0,1}     28    1
10    735   178   185  0.135651  {0,1,0}     34    1
115   753   203   204  0.436095  {0,2,0}     30    0
39    769   245   247  0.824800  {0,2,0}     36    1
86    775   155   156  0.698405  {0,2,0}     32    1
36    776   250   251  0.461216  {0,1,0}     39    0
23    778   159   160  0.703053  {0,1,0}     40    1
41    784    79    80  0.980106  {0,0,1}     35    0
98    799   103   104  0.045673  {0,3,0}     20    1
3     804   102   103  0.895399  {0,2,0}     37    0
105   815    37    75  0.259956  {0,3,0}     34    1
31    820   216   218  0.569958  {1,1,0}     28    1
21    826   157   163  0.310563  {0,2,0}     31    1
63    834   236   237  0.079361  {1,1,0}     35    1
67    839    16    17  0.763852  {0,1,0}     29    0
22    842   213   214  0.404700  {1,0,0}     21    1
91    846   245   247  0.346893  {0,1,1}     28    1
82    848   185   186  0.837396  {0,1,0}     30    1
126   852   108   109  0.206758  {0,1,0}     26    0
118   863   219   223  0.580434  {0,2,0}     24    0
81    878   205   208  0.765074  {0,2,0}     24    1
18    885   121   122  0.539300  {0,0,1}     24    0
0     896    57    61  0.524943  {0,3,0}     39    1
64    904    61    65  0.852472  {0,2,0}     36    0
93    905   228   229  0.843127  {0,1,0}     37    1
46    908   245   246  0.581271  {0,3,0}     37    1
29    926    89    97  0.795330  {0,1,0}     22    0
90    934    59    60  0.849390  {0,2,0}     33    0
110   952    39    73  0.184469  {0,2,0}     37    1
89    953    45    64  0.684131  {0,2,0}     20    0
71    970   216   218  0.487265  {0,1,0}     22    0
74    972   164   169  0.431230  {1,1,0}     25    1
26    972   215   221  0.058001  {1,0,0}     20    1
33    979    80    81  0.923298  {0,2,0}     24    1
55    987   213   215  0.370827  {1,0,0}     24    1
76    997   247   249  0.723683  {1,1,0}     30    1
38   1003    53    55  0.515275  {0,1,1}     21    1
92   1006    91    92  0.739187  {1,1,0}     25    1
62   1019    71    72  0.834660  {0,1,0}     20    0
66   1023   141   150  0.278549  {1,1,0}     32    1
73   1029    46    47  0.299215  {0,1,0}     22    1
12   1049    66    92  0.888011  {0,0,1}     35    1
14   1057   122   123  0.217740  {1,1,0}     22    1
53   1075   205   208  0.736385  {1,1,0}     39    1
60   1077    10    11  0.247907  {1,0,0}     30    1
77   1083   240   241  0.203345  {0,1,0}     36    1
6    1086    67    68  0.942070  {0,1,0}     33    0
101  1091   191   195  0.626347  {0,1,0}     38    1
113  1097   199   200  0.562818  {1,0,0}     33    1
45   1102    29    30  0.574719  {1,1,0}     27    1
48   1107   166   167  0.732259  {0,3,0}     37    1
99   1109   209   216  0.400373  {0,1,1}     33    1
61   1121   120   162  0.548420  {0,1,0}     34    0
44   1136   119   120  0.493700  {0,1,0}     39    1
57   1152   125   152  0.187605  {1,1,0}     33    1
7    1164   191   195  0.281197  {1,1,0}     24    1
32   1173   126   127  0.805862  {0,0,1}     38    1
70   1185   227   229  0.753079  {0,2,0}     26    0
49   1187     1    12  0.603030  {0,1,0}     30    1
37   1205   161   165  0.227540  {0,1,0}     22    1
116  1220    59    72  0.501486  {0,1,0}     22    0
58   1240    23   150  0.099099  {1,0,0}     24    0
100  1241   190   192  0.635054  {0,3,0}     40    0
125  1250   247   249  0.230235  {0,2,0}     25    1
9    1290   166   175  0.555766  {0,2,0}     32    1
124  1296   104   105  0.378543  {1,1,0}     30    1
54   1302    16    18  0.977976  {1,0,0}     37    1
94   1302   128   129  0.238643  {0,2,0}     28    0
68   1302   193   194  0.989342  {0,2,0}     25    1
112  1311   133   135  0.375604  {0,1,0}     20    0
15   1320   226   227  0.475842  {0,0,1}     29    0
34   1365   175   177  0.310485  {0,2,0}     34    1
17   1382    94    95  0.476684  {0,2,0}     21    1
114  1383   133   134  0.429385  {0,2,0}     29    1
106  1390    27    28  0.305303  {1,0,0}     22    1
50   1405   121   155  0.295697  {0,2,0}     33    1
119  1412   161   164  0.179043  {0,0,1}     39    1
27   1421    22    24  0.244022  {1,0,0}     29    1
69   1430   143   144  0.284569  {0,1,0}     32    1
35   1435    90    91  0.848267  {0,2,0}     39    1
