map EGL-G2-D
fac 5 10 {0,183,42,142,50}
hosp 2 {0,39}
n_ALS 10 1 {2:0,3:183,1:42,1:142,3:50}
n_BLS 19 1 {8:0,4:183,3:42,3:142,1:50}
n_CLS 5 0 {1:42,2:142,2:50}
      c_m  head  tail      c_af      c_d  c_tau  c_h
80      3   135   136  0.507615  {0,0,1}     20    0
27     12    99   100  0.078745  {0,2,0}     26    1
125    13   236   237  0.938292  {0,2,0}     21    1
90     29   209   216  0.170845  {0,2,0}     39    0
3      66    12    16  0.060142  {0,2,0}     34    1
16    106   184   185  0.692530  {0,2,0}     32    1
31    117    47    64  0.649035  {0,1,0}     25    1
113   123   128   139  0.188566  {0,3,0}     26    1
53    131   120   170  0.148730  {0,2,0}     22    0
43    141   184   188  0.968099  {0,1,0}     37    1
51    149   158   160  0.800669  {0,2,0}     37    0
47    151   240   241  0.145218  {0,2,0}     28    0
77    231   123   124  0.720442  {1,0,0}     39    1
44    248   111   114  0.888111  {1,0,0}     23    1
123   269     6    27  0.130432  {0,1,0}     38    0
87    300   138   139  0.217527  {0,1,0}     24    1
111   321   126   150  0.175296  {1,0,0}     36    1
57    337    67    69  0.096446  {0,3,0}     27    0
100   354   185   187  0.275315  {1,0,0}     28    1
75    434    42    43  0.479472  {0,1,0}     20    0
17    439   189   190  0.996237  {0,2,0}     35    0
55    442   111   114  0.869337  {0,1,0}     29    0
14    460   210   215  0.981321  {1,0,0}     30    1
65    481     4    22  0.557612  {0,1,1}     22    1
1     494   105   107  0.129471  {0,1,0}     30    0
37    529    97   112  0.536057  {0,2,0}     20    1
8     534   231   232  0.844364  {1,0,0}     39    1
66    551     8    33  0.588405  {0,1,0}     33    1
94    585   113   114  0.270252  {0,2,0}     22    1
49    588     2    14  0.717118  {0,2,0}     23    1
83    594    58    59  0.276747  {0,1,0}     35    1
126   598    38    40  0.329191  {0,2,0}     38    0
101   603   152   155  0.108397  {0,1,1}     20    1
97    604    49    56  0.615494  {1,1,0}     39    1
99    606   190   192  0.278623  {1,0,0}     20    1
60    617   219   220  0.900505  {0,1,0}     26    0
95    619    40    41  0.314745  {1,0,0}     35    1
42    622   249   252  0.763009  {1,1,0}     22    1
23    639   117   118  0.088046  {1,1,0}     28    1
63    640    39    52  0.777857  {1,1,0}     32    1
104   647   228   230  0.537157  {0,1,0}     21    1
102   661    94    95  0.346564  {1,1,0}     39    1
59    669    27    28  0.983220  {0,2,0}     20    1
103   672   244   245  0.536169  {0,0,1}     30    1
67    682   145   146  0.530694  {0,2,0}     28    1
10    685    92    93  0.309164  {1,0,0}     23    1
54    686   143   144  0.340259  {0,2,0}     38    0
58    702   209   216  0.412386  {1,1,0}     32    1
30    704   166   175  0.343154  {0,2,0}     39    1
82    719    99   131  0.921566  {1,1,0}     21    1
105   721   244   245  0.473847  {0,3,0}     30    1
61    725   135   147  0.953670  {0,1,0}     22    1
36    728   124   125  0.877479  {1,1,0}     35    1
73    730   236   237  0.406526  {0,1,0}     39    0
0     738    45    64  0.535606  {0,2,0}     33    0
20    749   200   201  0.201668  {0,2,0}     26    0
86    768   233   254  0.823631  {0,2,0}     26    1
116   779    47    64  0.785666  {0,2,0}     35    0
40    779   161   165  0.866379  {0,2,0}     32    1
46    782   219   220  0.494239  {0,3,0}     26    1
19    788   153   154  0.285595  {1,0,0}     21    1
12    789    32    33  0.780906  {1,0,0}     24    1
50    797    67    69  0.211442  {1,0,0}     36    1
88    808    22    24  0.750182  {0,2,0}     27    1
38    810    30    33  0.904603  {1,0,0}     29    1
85    831     0     1  0.079438  {0,2,0}     31    1
122   833   104   105  0.852494  {0,0,1}     32    1
34    841   131   132  0.569223  {0,3,0}     35    0
115   846     9    10  0.368111  {0,3,0}     36    1
25    860   222   223  0.189244  {1,1,0}     35    1
6     864   217   219  0.078066  {0,3,0}     24    0
119   873   142   143  0.360593  {0,3,0}     25    1
7     880    23    87  0.935988  {1,1,0}     21    1
5     908    24    25  0.218922  {1,1,0}     24    1
21    916   198   199  0.178652  {1,0,0}     30    1
69    922   239   244  0.450392  {1,0,0}     38    1
9     935    15    17  0.831605  {0,2,0}     22    0
93    947   236   238  0.657434  {0,3,0}     38    1
28    954   152   153  0.103717  {1,1,0}     28    1
127   964   210   215  0.610563  {0,3,0}     32    0
72    972   161   164  0.757850  {0,1,0}     37    0
108   977    12    16  0.639105  {0,0,1}     38    1
52    984     1    12  0.507356  {1,1,0}     34    1
107   996   185   187  0.672038  {0,2,0}     25    0
22    997   235   236  0.293591  {1,1,0}     22    1
26   1023   137   138  0.321370  {0,0,1}     28    0
24   1050   111   114  0.137447  {0,3,0}     34    0
120  1060    43    45  0.694075  {0,2,0}     21    1
91   1074   174   189  0.199641  {0,2,0}     25    1
92   1077    81    89  0.893603  {0,3,0}     26    1
118  1087   196   197  0.153423  {0,2,0}     30    1
71   1089     3    23  0.540727  {0,1,1}     34    1
15   1099   217   218  0.300801  {0,2,0}     21    1
117  1107    61    65  0.884748  {0,2,0}     34    1
81   1110    46    47  0.293723  {1,0,0}     36    1
39   1112    13    14  0.350652  {0,1,0}     23    1
89   1114   213   215  0.744630  {0,1,0}     24    1
48   1122   175   177  0.147068  {0,3,0}     26    0
4    1122   175   177  0.512441  {1,1,0}     27    1
78   1128    14    15  0.160201  {0,3,0}     20    0
110  1130   158   160  0.989972  {0,3,0}     36    1
96   1148   124   125  0.864501  {1,0,0}     40    1
109  1150   132   133  0.481549  {0,1,0}     26    0
45   1157   136   137  0.552250  {1,0,0}     22    1
68   1161    74    75  0.536363  {0,1,0}     40    0
64   1174   233   254  0.118540  {0,2,0}     40    0
74   1192    45    64  0.264364  {0,2,0}     36    0
106  1192    70    71  0.372659  {0,2,0}     33    0
84   1201    42    43  0.633604  {0,1,1}     29    1
62   1204    97   115  0.135020  {1,0,0}     31    1
35   1204   125   152  0.544794  {0,2,0}     24    1
76   1204   152   155  0.015942  {1,1,0}     32    1
32   1207   184   185  0.743223  {1,0,0}     26    1
70   1210   113   115  0.502922  {0,3,0}     34    1
121  1215   237   238  0.339482  {1,1,0}     33    1
114  1236    30    33  0.221023  {1,0,0}     25    1
18   1248    63    64  0.158786  {1,1,0}     40    1
124  1274     4     5  0.382402  {0,1,0}     39    0
29   1293   195   196  0.895907  {0,2,0}     39    1
2    1301    48    49  0.164681  {0,1,1}     27    0
11   1302   176   177  0.273366  {0,2,0}     39    0
98   1333    76    78  0.446969  {1,1,0}     23    0
79   1365   205   207  0.959171  {0,2,0}     35    1
13   1404   252   253  0.929233  {0,3,0}     33    1
33   1409    78    82  0.292706  {0,2,0}     33    1
56   1417   125   126  0.213258  {0,2,0}     38    1
41   1425   179   180  0.104375  {0,2,0}     24    1
112  1429   244   245  0.829612  {0,2,0}     22    1
