map EGL-G2-C
fac 5 10 {0,226,123,174,125}
hosp 3 {0,115,145}
n_ALS 6 1 {3:0,1:226,1:123,1:174}
n_BLS 23 1 {6:0,3:226,6:123,5:174,3:125}
n_CLS 8 0 {1:0,3:226,2:123,1:174,1:125}
      c_m  head  tail      c_af      c_d  c_tau  c_h
13     21    76    77  0.287698  {1,1,0}     40    1
62     85    99   131  0.720134  {0,1,0}     23    0
74     90    16    17  0.966376  {1,0,0}     27    1
65    153   128   129  0.876894  {1,0,0}     26    1
54    181   235   236  0.374403  {0,1,1}     26    1
26    234   193   246  0.763245  {0,3,0}     21    0
114   253   213   215  0.776134  {1,0,0}     26    0
112   284    25    26  0.913513  {0,3,0}     34    1
1     311   242   243  0.791720  {0,1,0}     35    1
43    324   105   106  0.465459  {1,0,0}     37    1
0     337   122   123  0.742974  {0,1,0}     30    0
83    344   233   254  0.311942  {0,2,0}     39    1
18    356   125   152  0.302428  {0,2,0}     22    1
51    394   162   163  0.067576  {0,3,0}     22    1
61    397   222   223  0.371582  {0,2,0}     39    1
7     409    87    88  0.135864  {0,0,1}     31    1
82    414   103   104  0.723756  {0,1,0}     25    1
116   431    91    92  0.845101  {1,0,0}     28    1
58    475    59    72  0.247224  {0,2,0}     32    0
115   489   136   146  0.328715  {0,1,0}     36    1
42    496   119   120  0.230831  {1,1,0}     35    1
64    504    70    79  0.448014  {0,2,0}     33    1
10    510    87    88  0.369374  {1,0,0}     25    1
127   520    99   131  0.840699  {0,2,0}     33    0
41    521    27    30  0.078815  {0,2,0}     39    1
124   533     5     6  0.731093  {0,0,1}     21    0
60    536   208   209  0.563519  {0,1,0}     35    0
15    538   250   251  0.865994  {0,1,0}     28    1
45    540   249   252  0.688518  {0,2,0}     28    0
11    541    10    41  0.541168  {0,1,0}     28    1
90    548   174   189  0.414913  {0,0,1}     33    1
24    553    63    64  0.280510  {1,0,0}     37    1
106   561   116   123  0.194628  {0,1,0}     26    1
27    576    98   127  0.241627  {0,3,0}     21    1
22    580   228   230  0.878401  {0,1,0}     36    1
89    587   219   220  0.421339  {1,1,0}     22    1
92    595   250   251  0.570930  {0,0,1}     32    1
117   596    74    75  0.411668  {0,1,0}     29    1
3     601    90    91  0.062896  {0,1,1}     25    1
121   604    60    68  0.182380  {1,1,0}     31    0
50    640    24    25  0.700736  {0,2,0}     33    1
94    641    51    52  0.862718  {0,2,0}     28    1
103   655    28    29  0.933154  {0,1,1}     34    0
120   670   200   201  0.312315  {0,2,0}     26    1
101   677   193   246  0.773332  {0,3,0}     22    1
8     686   253   254  0.811303  {0,2,0}     26    1
56    690    59    72  0.384804  {1,1,0}     32    0
25    696   113   114  0.923949  {0,3,0}     37    0
111   702   166   175  0.667526  {0,2,0}     40    0
81    705    50    53  0.454004  {1,0,0}     26    1
70    706   239   240  0.267988  {0,2,0}     38    1
31    706    27    30  0.277691  {0,3,0}     30    0
125   733   193   194  0.631314  {0,2,0}     36    0
79    734   161   165  0.467124  {0,3,0}     27    1
