map EGL-G2-D
fac 5 10 {0,76,83,91,11}
hosp 2 {0,112}
n_ALS 6 1 {3:76,2:83,1:91}
n_BLS 17 1 {2:0,3:76,7:83,3:91,2:11}
n_CLS 10 0 {3:0,1:76,5:91,1:11}
      c_m  head  tail      c_af      c_d  c_tau  c_h
11      9   204   206  0.046540  {0,2,0}     20    0
17     17   190   192  0.560529  {0,3,0}     22    1
108    72     3     4  0.612570  {1,0,0}     23    1
63     88    89    90  0.732333  {0,2,0}     23    1
127   127   239   243  0.661715  {1,1,0}     24    1
18    133     8    33  0.066015  {0,3,0}     39    0
82    211   179   184  0.681503  {1,0,0}     36    1
79    225    22    24  0.842192  {0,2,0}     40    1
68    231   222   223  0.108821  {0,0,1}     34    0
122   252   116   117  0.903326  {0,2,0}     40    0
89    288    54    58  0.603666  {0,3,0}     33    1
47    295   208   210  0.432445  {1,1,0}     39    1
4     321   226   227  0.326501  {1,0,0}     27    1
5     324     0    21  0.645841  {1,1,0}     27    1
24    402   227   233  0.683790  {0,1,1}     28    1
88    408   104   114  0.868254  {0,2,0}     21    1
27    411    19    20  0.676728  {0,3,0}     35    0
64    411   210   215  0.457478  {0,2,0}     21    1
126   439   239   240  0.009452  {1,0,0}     22    1
3     444    59    72  0.305741  {0,2,0}     22    0
70    453   128   139  0.042179  {0,2,0}     26    1
90    462    59    72  0.071276  {0,2,0}     23    1
115   470    46    47  0.440801  {0,2,0}     25    1
92    476   225   228  0.105162  {0,3,0}     35    0
62    485   102   111  0.530437  {0,1,0}     23    0
51    493     0     1  0.552444  {0,1,1}     30    1
22    495   103   104  0.969446  {1,0,0}     30    1
54    523   218   250  0.774717  {1,0,0}     36    1
104   528   233   235  0.317670  {0,0,1}     24    0
111   532   136   146  0.185245  {0,1,0}     28    1
20    532     1     2  0.412388  {0,0,1}     38    1
49    567    45    46  0.685273  {1,0,0}     23    1
39    569    50    53  0.930610  {0,2,0}     26    1
0     582    24    25  0.911194  {0,2,0}     32    1
2     590   102   111  0.893164  {1,1,0}     21    1
42    619    87    88  0.692527  {0,2,0}     37    1
86    625   105   107  0.701019  {0,1,0}     24    1
120   637   201   203  0.191314  {1,0,0}     40    1
19    641   101   112  0.156488  {0,1,1}     20    0
14    659   243   245  0.380513  {0,2,0}     32    1
93    660   226   227  0.102200  {0,3,0}     29    1
36    663    31    32  0.552021  {0,0,1}     21    1
106   669     7     8  0.840432  {0,0,1}     27    1
66    673   125   152  0.086072  {0,2,0}     37    1
44    673    35    36  0.711876  {0,3,0}     20    1
114   703   245   247  0.790259  {0,1,1}     39    1
28    712    53    54  0.224941  {1,0,0}     28    1
6     728   184   185  0.604814  {1,1,0}     29    1
58    730    29    30  0.734254  {0,2,0}     33    1
80    730   236   238  0.928416  {0,1,0}     38    1
125   770   136   137  0.647998  {0,1,0}     22    1
71    770   251   252  0.878714  {0,3,0}     34    1
60    779   247   248  0.194176  {0,2,0}     28    1
94    781    18    20  0.272952  {0,2,0}     31    1
113   798    69    70  0.507117  {1,0,0}     40    1
21    812   226   229  0.351154  {0,0,1}     31    1
12    814    59    72  0.580462  {1,0,0}     37    1
29    821    22    24  0.463349  {0,2,0}     39    1
26    826   175   177  0.072195  {0,3,0}     36    0
46    852   179   184  0.748524  {0,1,0}     21    0
123   853     6    27  0.129567  {0,2,0}     30    1
8     854    19    20  0.910302  {1,0,0}     27    1
69    860     8     9  0.865878  {0,1,0}     26    0
87    875   185   187  0.294006  {1,0,0}     23    0
52    875    73    74  0.079146  {0,1,0}     38    1
23    879    97   115  0.011273  {1,0,0}     28    1
112   884     5    23  0.787328  {0,0,1}     40    1
7     893   136   137  0.924561  {1,1,0}     29    1
31    901   104   105  0.932055  {1,0,0}     25    0
109   907   174   189  0.398754  {0,1,0}     37    1
124   910    30    33  0.254450  {0,1,0}     24    1
53    914     7     8  0.781034  {0,1,0}     37    1
77    938   244   245  0.838819  {0,2,0}     28    1
13    943    54    58  0.414452  {0,1,0}     39    1
72    947   192   194  0.220600  {0,1,1}     31    1
95    954    89    90  0.924304  {1,0,0}     29    1
45    963   142   143  0.033854  {0,3,0}     26    1
57    963    40    41  0.888152  {0,1,0}     35    0
33    976    90    92  0.390426  {1,2,0}     32    1
99    979    99   131  0.475894  {0,3,0}     28    1
9     982   249   252  0.828905  {0,1,0}     23    0
56    987   120   170  0.578468  {0,2,0}     36    0
59    996   130   131  0.252940  {0,3,0}     24    1
78   1012   181   182  0.005836  {1,0,0}     38    1
34   1014     0    21  0.782485  {0,1,0}     27    1
75   1022   118   119  0.399654  {1,1,0}     24    1
43   1028   206   207  0.592808  {0,2,0}     27    1
32   1031   205   207  0.537274  {1,0,0}     40    1
101  1038    78    79  0.139855  {1,1,0}     20    1
73   1048    32    34  0.910469  {1,1,0}     29    1
41   1051   208   210  0.632990  {0,2,0}     26    1
107  1068   245   246  0.898584  {0,0,1}     31    1
98   1071    22    24  0.606347  {1,0,0}     25    1
10   1097    18    19  0.103127  {0,2,0}     38    1
37   1102    49    56  0.794360  {0,2,0}     22    0
121  1124    57    61  0.615623  {1,1,0}     30    1
38   1126    23   150  0.376624  {1,0,0}     27    1
48   1129    55    56  0.061388  {0,2,0}     21    0
61   1130    66    67  0.129768  {0,1,0}     29    1
119  1130    16    17  0.412266  {1,0,0}     25    1
74   1135   130   131  0.744849  {0,2,0}     26    1
55   1137   116   123  0.398993  {1,0,0}     28    1
35   1138   201   202  0.384854  {0,2,0}     27    1
50   1143   157   161  0.214819  {0,1,1}     34    0
15   1146    99   131  0.591928  {0,1,0}     24    1
30   1155    99   100  0.566262  {1,0,0}     24    1
97   1157   172   173  0.387146  {0,3,0}     25    1
100  1162   210   215  0.355794  {0,1,0}     32    1
118  1174   130   137  0.286286  {0,0,1}     40    0
76   1184    31    32  0.597035  {0,1,0}     25    0
85   1186   152   155  0.970994  {0,3,0}     34    1
25   1187   242   243  0.343964  {1,1,0}     20    1
67   1189   205   208  0.789970  {0,2,0}     38    1
96   1197    48    49  0.786054  {0,2,0}     29    0
83   1203   251   252  0.471146  {0,2,0}     29    0
91   1209     0     1  0.564702  {0,1,0}     21    1
65   1240   196   197  0.479433  {0,1,1}     26    0
105  1243   208   209  0.761481  {0,3,0}     27    0
81   1244    97    98  0.921581  {0,0,1}     37    1
1    1247   220   221  0.585880  {0,2,0}     36    0
84   1253   217   219  0.818879  {0,0,1}     24    1
16   1307   197   199  0.238375  {1,0,0}     32    1
116  1311   218   225  0.585850  {1,1,0}     27    1
102  1325    36    38  0.090430  {0,2,0}     20    0
117  1344   161   164  0.717791  {0,2,0}     20    1
110  1348    71    73  0.092020  {0,1,0}     23    1
103  1371    39    73  0.232656  {1,1,0}     26    1
40   1380   213   214  0.298808  {0,1,0}     22    1
