map EGL-G2-C
fac 5 10 {0,248,206,155,9}
hosp 2 {0,2}
n_ALS 5 1 {1:0,1:248,1:155,2:9}
n_BLS 23 1 {5:0,7:248,8:206,3:155}
n_CLS 5 0 {2:206,1:155,2:9}
      c_m  head  tail      c_af      c_d  c_tau  c_h
25     10   251   252  0.372637  {1,1,0}     28    0
101    51   161   165  0.974770  {0,1,0}     36    1
105   104   239   244  0.440651  {0,2,0}     39    1
7     125    43    45  0.953799  {1,1,0}     37    1
6     162     3    23  0.576059  {0,3,0}     30    1
68    190    54    55  0.147339  {0,2,0}     25    1
91    195   219   220  0.083228  {0,3,0}     21    1
43    207    43    44  0.928998  {0,0,1}     30    0
26    278    71    72  0.819235  {0,3,0}     25    1
50    301   104   105  0.906510  {0,1,0}     22    1
100   321    32    33  0.562009  {0,1,0}     38    1
2     366   115   116  0.362025  {1,0,0}     27    1
80    389    99   131  0.139114  {1,1,0}     34    1
89    406   159   160  0.143010  {0,2,0}     22    1
104   414   250   251  0.329168  {0,3,0}     25    0
1     453    42    43  0.433386  {0,1,0}     31    0
112   469    47    48  0.400832  {1,0,0}     21    1
78    491    71    72  0.417278  {1,0,0}     23    1
20    507    72    73  0.512154  {0,2,0}     29    0
55    528   246   247  0.246670  {0,1,1}     28    0
79    530    73    74  0.662854  {0,1,1}     33    1
53    535    51    52  0.307433  {0,1,1}     31    1
18    557   246   247  0.434208  {0,1,1}     33    0
96    561     4     5  0.757235  {0,1,0}     32    1
65    568   208   210  0.003661  {0,1,0}     33    1
124   568    13    14  0.399071  {0,2,0}     29    1
3     568    67    69  0.779388  {0,1,0}     25    0
70    585    31    32  0.029328  {0,1,1}     25    0
114   608   240   242  0.399080  {0,2,0}     37    0
109   614    99   131  0.764604  {1,0,0}     36    1
86    616    54    55  0.534405  {0,2,0}     40    0
92    621   216   218  0.774264  {1,1,0}     25    1
44    631   176   177  0.828916  {0,2,0}     22    1
32    634    63    65  0.419838  {0,1,1}     24    1
57    635    19    25  0.405332  {0,1,0}     37    1
42    655   122   124  0.869334  {1,1,0}     25    1
62    684   201   202  0.110900  {0,0,1}     26    1
93    687    81    89  0.846542  {1,1,0}     25    1
38    701    55    56  0.366342  {1,2,0}     40    1
14    706   205   208  0.060613  {0,3,0}     28    1
63    706    63    65  0.098304  {1,0,0}     32    1
12    708    35    36  0.135355  {0,3,0}     38    0
94    713   138   139  0.650386  {1,0,0}     21    1
127   713   193   194  0.087636  {0,3,0}     38    1
27    715    70    71  0.225459  {0,1,0}     32    1
9     722   145   148  0.832791  {0,2,0}     31    1
99    731    21    35  0.692489  {0,1,0}     24    1
52    736   123   124  0.500651  {0,3,0}     21    0
58    737    40    41  0.244469  {0,1,1}     35    1
22    737    57    61  0.156317  {1,1,0}     30    1
5     740   194   242  0.460627  {1,1,0}     20    1
115   740   125   126  0.563206  {1,0,0}     34    1
85    740   135   147  0.146722  {0,1,0}     38    0
95    744    91    92  0.475569  {0,3,0}     29    1
120   755   163   167  0.652872  {0,3,0}     29    0
64    756   240   241  0.557848  {0,3,0}     35    1
75    760   196   198  0.559278  {0,1,0}     33    0
61    768    67    68  0.027255  {0,3,0}     30    0
41    769   202   203  0.035361  {0,2,0}     29    0
106   774    95    96  0.571168  {0,1,1}     25    1
4     776   196   198  0.701616  {0,1,0}     31    1
51    784   206   207  0.015349  {1,1,0}     28    0
107   790   159   161  0.600798  {0,3,0}     28    0
111   794    63    64  0.677733  {1,0,0}     32    1
56    802   205   208  0.727983  {0,1,0}     31    0
67    803    81    89  0.682863  {0,1,0}     38    1
48    816   135   136  0.588430  {0,1,0}     21    1
