map EGL-G1-C
fac 5 10 {0,204,229,38,135}
hosp 2 {0,116}
n_ALS 7 1 {1:0,4:204,2:135}
n_BLS 21 1 {4:0,5:204,4:229,2:38,6:135}
n_CLS 10 0 {4:0,1:204,1:229,3:38,1:135}
      c_m  head  tail      c_af      c_d  c_tau  c_h
3      20    81    82  0.118616  {0,2,0}     40    1
30     38    85    86  0.196504  {0,1,0}     35    0
40     48    37    74  0.496933  {0,2,0}     24    0
32     62   106   108  0.402010  {0,1,0}     32    0
29     63     3     4  0.812231  {0,2,0}     34    1
81    115    83    84  0.293185  {0,1,0}     34    1
107   147    79    80  0.312835  {0,1,0}     22    0
123   194    89    91  0.519643  {0,3,0}     23    1
54    280   116   118  0.410474  {0,1,0}     36    1
22    332   101   110  0.510202  {0,3,0}     33    0
96    387   139   140  0.740350  {0,1,0}     20    1
24    404    43    44  0.215251  {0,3,0}     25    1
21    418    86    87  0.293958  {0,1,0}     21    0
87    428    57    61  0.645620  {0,1,1}     35    0
60    434    53    54  0.905273  {0,1,0}     22    0
58    436    10    41  0.598080  {0,1,0}     28    1
77    439   204   205  0.548358  {0,1,0}     27    0
1     442   134   146  0.004629  {1,0,0}     31    1
36    468   204   209  0.435393  {0,3,0}     33    1
93    468   225   226  0.512413  {0,0,1}     24    0
99    469   154   155  0.735570  {0,1,1}     40    1
120   494   227   228  0.948157  {0,0,1}     27    1
115   535    50    51  0.208674  {0,2,0}     29    1
102   551   242   243  0.243471  {0,3,0}     39    0
89    565    70    72  0.558911  {0,0,1}     24    0
34    582     1    12  0.952566  {0,2,0}     25    1
85    595   216   217  0.688397  {1,1,0}     23    1
97    608    17    19  0.557302  {1,0,0}     25    1
37    614   149   150  0.442046  {1,1,0}     27    1
114   623   207   208  0.161501  {0,1,0}     37    0
5     629    45    46  0.590039  {0,2,0}     24    1
88    632    98   131  0.435965  {1,1,0}     34    0
35    632   100   101  0.193112  {1,1,0}     34    1
118   633   195   196  0.266117  {1,3,0}     24    1
92    633     5    23  0.157326  {1,2,0}     35    1
27    634    50    51  0.057121  {0,2,0}     22    0
70    642   240   241  0.145632  {0,3,0}     31    0
106   647   160   163  0.682483  {1,2,0}     27    1
126   657     0     1  0.859205  {0,1,0}     26    1
62    680   165   174  0.638802  {0,1,1}     27    1
64    688   153   157  0.651867  {0,3,0}     40    0
42    689     8    33  0.328590  {0,1,0}     37    0
17    692   104   106  0.936918  {0,2,0}     24    1
68    708     6    27  0.150460  {0,2,0}     39    1
28    709   176   179  0.232901  {0,2,0}     30    1
103   729   178   182  0.591162  {0,1,0}     31    1
122   742   134   135  0.744286  {0,1,0}     29    0
15    750   115   116  0.985813  {0,2,0}     23    1
79    763   241   242  0.954075  {0,1,0}     27    0
31    764    35    36  0.250620  {0,2,0}     24    1
94    769    23   170  0.307479  {0,1,0}     24    1
83    777   136   137  0.335708  {1,0,0}     29    1
117   784    37    74  0.379033  {0,3,0}     22    1
10    798    12    13  0.160267  {0,2,0}     26    1
113   805     7    30  0.402311  {0,2,0}     26    1
20    805    51    52  0.007077  {0,1,0}     32    1
119   808   198   199  0.136299  {0,1,1}     29    1
43    820    81    84  0.571313  {1,0,0}     24    1
52    825   112   113  0.175716  {1,1,0}     30    1
69    831   163   168  0.319738  {0,2,0}     31    1
6     834     4     5  0.219393  {0,1,1}     22    0
65    840    13    14  0.089140  {0,2,0}     21    1
105   845    57    61  0.176398  {1,1,0}     34    1
125   851    48    49  0.702479  {1,1,0}     22    1
95    856   157   159  0.016360  {0,3,0}     34    1
