map EGL-G2-E
fac 5 10 {0,191,214,208,156}
hosp 1 {0}
n_ALS 9 1 {2:0,2:191,2:214,2:208,1:156}
n_BLS 18 1 {3:0,5:191,4:214,4:208,2:156}
n_CLS 6 0 {4:0,1:214,1:208}
      c_m  head  tail      c_af      c_d  c_tau  c_h
23      2   130   131  0.958501  {1,0,0}     39    0
21      9   193   246  0.631559  {0,3,0}     39    1
56     31    68    69  0.503144  {1,1,0}     26    1
59     53    98   127  0.128806  {0,1,1}     33    0
57     55    32    34  0.785571  {0,2,0}     29    1
102    58    23    87  0.619089  {1,3,0}     21    1
88     75    27    28  0.526547  {0,2,0}     32    1
107   114   104   105  0.717816  {0,1,1}     23    0
50    132   142   143  0.451741  {0,0,1}     36    1
109   139   105   107  0.840424  {0,0,1}     38    1
116   145   251   252  0.252936  {0,2,0}     31    0
103   157   196   198  0.311643  {0,3,0}     30    1
40    173   226   251  0.899451  {0,2,0}     36    1
122   201    53    55  0.493147  {0,1,0}     34    1
68    208    24    25  0.005828  {0,0,1}     21    1
77    239   148   149  0.749081  {0,1,0}     37    1
31    247    55    56  0.147111  {1,1,0}     21    1
18    259   139   140  0.300523  {0,2,0}     30    1
114   266   129   130  0.253583  {1,0,0}     24    1
35    275    18    19  0.273416  {0,2,0}     31    0
4     278    96    98  0.758121  {0,0,1}     22    1
33    283   142   143  0.985139  {1,0,0}     34    1
75    300    36    37  0.681355  {1,2,0}     26    1
117   314   157   163  0.012647  {0,1,0}     28    1
45    329   248   249  0.917868  {0,3,0}     39    0
62    338   181   182  0.980538  {0,0,1}     31    0
76    381   141   150  0.798864  {0,1,0}     37    0
72    381   235   236  0.196060  {0,0,1}     36    0
17    398     4    22  0.689102  {1,1,0}     26    1
15    410    66    67  0.880363  {1,1,0}     38    1
12    438    10    41  0.975369  {0,2,0}     22    1
38    446   139   140  0.831065  {1,0,0}     34    1
54    475    65    66  0.745627  {1,0,0}     40    1
32    482    31    32  0.276112  {1,1,0}     40    1
5     487    36    39  0.320011  {0,3,0}     25    0
0     499    70    71  0.952647  {0,2,0}     21    1
74    502   175   177  0.367738  {0,1,0}     20    1
100   526   239   243  0.585909  {0,0,1}     20    1
127   552    82    85  0.867806  {0,1,1}     31    0
84    574     1     2  0.677318  {1,1,0}     29    1
55    578    37    75  0.457217  {0,1,0}     29    1
6     607    73    74  0.216989  {0,2,0}     24    0
63    608   251   254  0.126375  {0,1,0}     25    0
36    608   188   189  0.357694  {1,1,0}     24    1
119   627    36    39  0.963250  {0,3,0}     33    0
113   639   152   153  0.526741  {0,1,1}     37    0
79    640    14    15  0.890899  {0,3,0}     39    0
44    640    85   101  0.847564  {0,3,0}     31    0
58    660   176   177  0.282379  {0,1,0}     33    1
78    660    92    93  0.682250  {0,1,1}     25    0
46    663   175   177  0.664237  {0,2,0}     30    0
60    673   122   124  0.601657  {0,3,0}     22    1
111   697    45    46  0.749708  {0,1,0}     35    0
47    704   157   163  0.599613  {0,1,0}     39    1
26    705   162   163  0.499704  {1,0,0}     31    1
104   712   201   202  0.900113  {0,1,0}     34    0
105   720   202   203  0.049380  {0,1,1}     32    1
120   729    59    72  0.948966  {0,2,0}     37    1
25    729    23   150  0.129868  {0,1,0}     35    1
123   730    90    91  0.839341  {0,2,0}     21    1
112   741    17    22  0.949915  {0,1,0}     24    1
1     745    50    53  0.463873  {0,1,0}     26    0
10    750    16    18  0.603527  {0,1,0}     33    1
82    760   213   214  0.810628  {1,0,0}     29    1
93    780    29    31  0.566841  {0,1,0}     22    1
91    787    95    96  0.318689  {1,1,0}     20    1
20    791   236   238  0.062702  {0,2,0}     37    0
80    801    12    16  0.428025  {0,1,0}     23    1
125   808   106   108  0.414882  {1,0,0}     26    1
94    816   179   184  0.881123  {0,2,0}     24    0
13    833   218   225  0.884522  {0,1,0}     31    1
73    834   209   216  0.305941  {0,3,0}     33    1
124   838    25    26  0.257067  {0,3,0}     34    1
30    839   206   207  0.271709  {0,2,0}     23    1
96    840    29    30  0.089339  {1,0,0}     37    1
70    840   141   150  0.908093  {0,2,0}     29    1
83    841   249   250  0.841911  {0,1,0}     23    0
53    847     1     2  0.769745  {1,1,0}     28    1
89    848   219   220  0.971661  {0,2,0}     40    1
19    849    19    25  0.013837  {0,1,0}     36    1
90    857   208   209  0.851592  {0,3,0}     35    1
