map EGL-G1-C
fac 5 10 {0,226,50,88,69}
hosp 1 {0}
n_ALS 6 1 {3:0,1:226,2:88}
n_BLS 16 1 {4:0,5:226,2:50,3:88,2:69}
n_CLS 6 0 {2:0,1:226,3:50}
      c_m  head  tail      c_af      c_d  c_tau  c_h
0      39   231   232  0.966044  {1,0,0}     35    1
22     43    15    17  0.969889  {1,0,0}     24    1
67     69   195   197  0.851098  {0,1,0}     28    1
107    85    88    96  0.179197  {0,1,0}     40    0
64    106   184   185  0.217478  {1,1,0}     30    1
50    114   188   189  0.476489  {0,1,0}     33    0
62    127    85    86  0.095872  {0,2,0}     37    1
42    138   125   126  0.780895  {1,1,0}     22    1
16    157   215   216  0.893957  {0,1,1}     20    0
69    196    77    78  0.435710  {1,1,0}     28    1
73    201   146   147  0.188422  {0,2,0}     25    0
10    206    11    42  0.679419  {0,2,0}     28    0
86    214    27    28  0.555468  {0,3,0}     24    0
17    225    19    25  0.671300  {0,3,0}     25    0
111   288   124   151  0.277691  {1,0,0}     24    1
84    329   120   154  0.645986  {0,1,0}     28    0
77    358    30    33  0.846061  {0,1,0}     24    1
37    365   231   236  0.433560  {1,2,0}     20    1
78    371     2    14  0.138471  {0,3,0}     33    1
15    382   225   248  0.999215  {0,2,0}     21    1
13    391    70    72  0.519359  {1,0,0}     20    1
114   421   160   163  0.192102  {0,3,0}     21    1
125   487   156   162  0.993334  {0,1,0}     21    0
76    493   162   167  0.225967  {1,0,0}     33    1
99    496   210   211  0.077456  {1,1,0}     40    1
55    500    92    93  0.546706  {0,2,0}     32    1
56    541   196   197  0.171681  {1,1,0}     36    1
32    545   202   203  0.040539  {0,3,0}     38    0
14    548   155   161  0.891914  {0,0,1}     21    0
110   566    18    19  0.122289  {1,2,0}     34    1
116   568   146   147  0.814617  {0,1,0}     26    1
96    580    32    33  0.337721  {0,2,0}     28    0
98    581   165   174  0.811528  {0,2,0}     31    1
3     590    35    36  0.502030  {1,0,0}     29    1
91    596    94    95  0.997026  {1,1,0}     22    1
25    601   234   235  0.438789  {0,1,1}     23    1
108   602    94    95  0.854682  {0,3,0}     24    0
65    622    79    80  0.553746  {1,0,0}     35    1
41    624    17    19  0.841355  {0,2,0}     32    1
123   641    27    28  0.748783  {0,1,0}     38    1
79    649    50    52  0.972307  {0,1,0}     31    0
21    654   177   178  0.413163  {1,3,0}     38    1
66    675   140   149  0.941393  {0,3,0}     22    0
23    675    54    55  0.436136  {0,3,0}     36    0
101   679    49    56  0.794189  {0,1,0}     36    1
47    685   195   197  0.816010  {0,2,0}     21    0
43    693   102   110  0.166099  {1,1,0}     38    1
18    693   122   123  0.597975  {0,1,0}     25    0
27    694   130   131  0.257820  {0,1,0}     26    1
2     699   105   107  0.733281  {0,3,0}     25    1
9     723   163   168  0.712993  {0,1,0}     33    0
30    730   242   243  0.764127  {0,2,0}     22    1
82    760   123   124  0.021983  {1,1,0}     31    1
122   760    23   149  0.700237  {0,2,0}     35    1
124   761   207   208  0.995884  {0,1,1}     40    1
104   766     2     3  0.030741  {0,1,0}     34    1
103   767    23   229  0.747603  {1,1,0}     33    1
115   770     2    14  0.393300  {1,0,0}     33    1
120   774   115   116  0.028209  {0,2,0}     31    1
70    783    15    17  0.062203  {0,0,1}     32    1
35    794   207   208  0.640932  {0,1,0}     28    1
53    802    46    47  0.828187  {0,1,1}     25    0
5     817   242   243  0.473749  {0,3,0}     32    0
19    818   243   244  0.298722  {0,3,0}     36    1
33    824    95    97  0.920193  {0,1,0}     29    1
4     832    31    32  0.707133  {0,3,0}     24    0
74    838   204   209  0.860035  {0,2,0}     29    0
87    840   102   110  0.060013  {0,3,0}     34    1
80    846   139   141  0.098426  {0,1,1}     39    1
97    847   223   224  0.139107  {1,1,0}     28    1
119   849   189   190  0.283533  {0,1,0}     30    1
36    853   163   168  0.464296  {0,1,0}     24    1
60    857   196   203  0.941361  {0,1,0}     20    1
6     886   116   120  0.267926  {0,1,0}     27    0
127   890   246   248  0.736169  {0,3,0}     28    0
31    898   111   112  0.048311  {0,3,0}     26    1
121   900   213   214  0.930679  {1,0,0}     27    1
105   904   127   138  0.773179  {0,3,0}     30    1
26    917   124   149  0.031835  {0,1,0}     37    0
109   921   156   160  0.410246  {0,2,0}     37    1
75    929    31    38  0.575339  {0,2,0}     22    1
89    930    37    74  0.642186  {1,1,0}     38    1
46    937   240   242  0.232377  {1,0,0}     31    1
20    945    46    47  0.039330  {0,3,0}     38    1
118   964   223   224  0.983870  {0,1,0}     38    0
59    976   152   153  0.424551  {1,0,0}     37    1
94    977    17    19  0.224141  {0,2,0}     28    0
7     979   137   138  0.134956  {1,0,0}     33    1
44    986   210   212  0.750362  {0,1,0}     33    1
54    997    41    51  0.526034  {1,1,0}     37    1
61   1006    72    73  0.275540  {0,1,0}     28    0
72   1010   129   136  0.674857  {1,1,0}     23    1
83   1017   193   194  0.277303  {1,1,0}     21    1
34   1026    49    56  0.113141  {0,1,0}     30    0
57   1081   100   101  0.205315  {0,3,0}     27    1
112  1082    29    30  0.092698  {0,2,0}     31    1
11   1091   111   112  0.282144  {1,0,0}     28    1
113  1091   240   242  0.781891  {0,1,0}     32    0
38   1107   119   161  0.583931  {0,3,0}     28    1
45   1111   211   213  0.067747  {0,3,0}     32    0
40   1115    69    78  0.863095  {0,3,0}     21    1
29   1125    49    56  0.890979  {0,1,0}     35    0
71   1133    30    33  0.302804  {0,3,0}     31    0
81   1140   155   156  0.797901  {0,1,0}     38    1
117  1146   240   242  0.824568  {0,0,1}     22    1
52   1161   117   118  0.275300  {0,2,0}     38    0
12   1164    37    74  0.408338  {0,1,0}     35    1
126  1167    36    39  0.326938  {1,0,0}     24    0
92   1168   199   201  0.660205  {0,0,1}     33    1
24   1169   107   108  0.536415  {0,1,0}     26    0
63   1170    63    64  0.629075  {1,1,0}     34    1
1    1180   127   138  0.913628  {0,1,1}     22    1
90   1227   212   218  0.402822  {0,1,1}     24    0
51   1262   231   236  0.347131  {0,1,0}     33    1
58   1262    96   114  0.310439  {0,1,0}     35    1
68   1269    46    47  0.565322  {0,2,0}     36    1
102  1279   129   130  0.952085  {0,0,1}     22    1
95   1280    98    99  0.030826  {0,1,0}     20    1
85   1281   241   242  0.923853  {0,2,0}     34    0
49   1281   152   153  0.360938  {0,1,0}     22    1
88   1283    18    19  0.217719  {1,0,0}     31    1
39   1290    98   131  0.281877  {0,0,1}     21    0
93   1293    37    74  0.837544  {1,3,0}     31    1
8    1296    96   114  0.449123  {1,0,0}     23    1
28   1301   199   201  0.501977  {1,0,0}     40    1
106  1370    54    58  0.562947  {0,3,0}     25    1
48   1402   178   182  0.017035  {0,3,0}     24    0
100  1407    65    91  0.569424  {0,0,1}     39    0
