map EGL-G1-D
fac 5 10 {0,140,66,148,41}
hosp 1 {0}
n_ALS 6 1 {2:0,3:148,1:41}
n_BLS 20 1 {1:0,9:140,4:66,2:148,4:41}
n_CLS 6 0 {1:0,3:66,1:148,1:41}
      c_m  head  tail      c_af      c_d  c_tau  c_h
78      2   162   167  0.029850  {1,1,0}     22    1
82      2   213   214  0.983200  {0,3,0}     25    0
69      6   174   176  0.929073  {1,0,0}     25    1
74     14   211   213  0.476294  {0,2,0}     28    0
42     34   103   113  0.616135  {0,3,0}     40    1
6      47   117   118  0.461619  {0,1,0}     27    1
58     78   116   118  0.983884  {0,1,1}     21    1
60    103   131   132  0.423748  {0,0,1}     24    0
97    127   142   143  0.241869  {0,1,0}     27    0
2     147   238   240  0.829308  {0,2,0}     36    1
62    205     8     9  0.594453  {1,1,0}     33    1
17    221    47    48  0.690435  {0,2,0}     21    1
94    238   156   162  0.748724  {1,0,0}     34    1
51    244   146   147  0.874225  {0,2,0}     37    1
23    251   194   195  0.294003  {0,2,0}     36    1
125   321   204   209  0.666659  {0,1,0}     24    1
54    327   139   140  0.834180  {0,1,0}     35    1
109   328   116   117  0.884505  {0,3,0}     35    1
98    406   124   151  0.849382  {0,3,0}     28    0
84    427    90    95  0.226307  {0,1,0}     28    1
99    444    83    84  0.692574  {0,1,1}     22    1
30    450   120   154  0.244612  {1,1,0}     38    1
102   472   227   228  0.401397  {0,1,0}     35    0
43    507    75    77  0.110001  {0,3,0}     20    1
16    514   162   167  0.918566  {0,2,0}     36    1
93    517    68    69  0.870063  {0,2,0}     36    1
19    547   140   141  0.965238  {0,1,0}     39    0
38    551   122   123  0.191498  {1,1,0}     31    1
71    566   211   212  0.993908  {0,3,0}     32    1
10    566     5    26  0.300744  {1,0,0}     29    0
39    588    14    15  0.222502  {0,1,0}     38    0
126   593    59    60  0.835766  {0,2,0}     32    1
55    594   244   245  0.755712  {1,3,0}     30    1
117   604    37    74  0.417986  {1,1,0}     36    1
20    608   150   152  0.011355  {0,3,0}     36    1
100   623     8     9  0.949569  {0,3,0}     22    1
77    625   124   151  0.016429  {0,1,1}     29    1
