map EGL-G2-D
fac 5 10 {0,74,197,218,73}
hosp 3 {0,147,207}
n_ALS 5 1 {1:0,1:74,2:218,1:73}
n_BLS 16 1 {5:0,5:74,2:197,1:218,3:73}
n_CLS 8 0 {2:0,2:74,1:197,1:218,2:73}
      c_m  head  tail      c_af      c_d  c_tau  c_h
59     11    56    57  0.485314  {0,3,0}     38    1
25     23    50    53  0.102199  {1,1,0}     40    1
12     23    45    46  0.826758  {0,0,1}     25    0
19     33    70    71  0.106951  {0,3,0}     33    1
95     90   233   235  0.961039  {0,2,0}     21    0
72     99   205   207  0.687764  {0,1,1}     33    1
0     108   204   206  0.413054  {0,2,0}     28    1
42    110     6     7  0.570181  {0,3,0}     25    0
51    137     4    22  0.604764  {1,1,0}     23    1
112   171    90    91  0.650491  {0,0,1}     38    0
126   189   170   174  0.833890  {1,1,0}     32    1
28    207    78    82  0.606411  {0,1,0}     24    1
45    208    26    28  0.515465  {0,3,0}     34    0
41    215   206   207  0.200859  {0,2,0}     38    1
1     216    63    65  0.883175  {0,2,0}     39    1
77    259    50    51  0.588038  {0,1,1}     26    1
66    283   130   131  0.950737  {0,1,0}     27    0
47    328   199   200  0.528185  {0,3,0}     38    1
36    353   247   248  0.176257  {0,2,0}     27    0
56    369    48    57  0.495258  {0,2,0}     32    1
9     373   102   103  0.842270  {0,1,0}     31    0
16    376   174   182  0.503054  {0,3,0}     31    1
13    377    23   171  0.740106  {1,1,0}     37    1
119   398   140   141  0.153452  {0,3,0}     28    1
17    418    76    77  0.673016  {0,3,0}     25    1
23    460   175   177  0.180202  {0,1,0}     31    1
96    465    65    66  0.006232  {1,0,0}     40    1
48    478   220   221  0.247982  {0,3,0}     35    1
127   513   163   168  0.766831  {1,0,0}     24    1
43    517   127   128  0.805965  {0,3,0}     37    1
110   541   102   111  0.114697  {0,1,0}     25    0
99    543    70    79  0.659531  {0,2,0}     38    1
98    596    31    32  0.943699  {1,0,0}     26    1
89    606    70    71  0.327352  {0,1,0}     24    0
20    617    91    96  0.646325  {0,1,0}     38    1
78    627    95    96  0.133600  {0,1,0}     27    0
121   662   174   182  0.067436  {0,2,0}     22    1
88    662    97    98  0.586192  {1,1,0}     36    1
114   672   101   112  0.230966  {0,1,0}     40    1
52    672   196   197  0.158179  {1,0,0}     28    1
75    675   195   248  0.188474  {0,1,1}     22    1
30    679   123   124  0.678427  {1,0,0}     20    1
90    681   201   202  0.559918  {0,1,0}     37    1
91    688   152   153  0.215878  {1,0,0}     37    1
123   700    80    81  0.586349  {0,2,0}     32    1
6     723   121   155  0.228220  {1,0,0}     22    1
58    740   177   181  0.291796  {0,3,0}     33    1
38    748   213   214  0.886250  {0,2,0}     26    0
101   753   210   211  0.997677  {0,2,0}     34    0
57    754    83    84  0.808699  {0,1,0}     20    1
33    766    94    95  0.206464  {0,1,0}     30    1
68    766   129   130  0.298631  {1,1,0}     21    1
65    767   128   139  0.310175  {0,3,0}     39    1
18    768   122   123  0.846326  {0,3,0}     33    0
124   769     1    12  0.499612  {0,1,0}     30    0
81    774   140   141  0.209974  {1,0,0}     28    1
54    780    32    34  0.803793  {0,0,1}     31    1
70    796   122   124  0.515787  {1,0,0}     35    1
53    798   109   110  0.445507  {0,1,1}     31    1
5     801    48    57  0.207774  {1,0,0}     31    1
69    805   218   250  0.545061  {0,2,0}     21    1
49    809    71    72  0.225491  {1,1,0}     26    1
63    811   130   137  0.597675  {0,1,1}     26    0
39    820   225   228  0.649666  {0,3,0}     27    1
55    828    19    25  0.896439  {0,1,1}     36    1
62    836   125   150  0.793333  {0,2,0}     28    0
106   837   227   231  0.361704  {0,0,1}     36    0
107   847     3    15  0.633289  {0,2,0}     20    1
4     847   250   251  0.231124  {0,2,0}     38    1
103   860   234   239  0.066892  {1,0,0}     32    1
104   872    80    81  0.655208  {0,3,0}     35    0
26    874   136   137  0.956475  {0,0,1}     22    1
100   881   146   147  0.323414  {1,1,0}     28    1
46    883    99   132  0.184848  {1,1,0}     23    1
8     894    16    18  0.143005  {0,2,0}     32    1
50    905   162   163  0.851448  {0,1,0}     28    0
40    905   133   135  0.514673  {0,2,0}     34    1
14    918   166   167  0.288088  {1,0,0}     39    1
15    920   154   157  0.424492  {0,3,0}     34    1
105   921    91    96  0.329102  {0,3,0}     28    1
