map EGL-G1-B
fac 5 10 {0,154,13,66,11}
hosp 3 {0,149,115}
n_ALS 7 1 {3:0,2:154,1:13,1:66}
n_BLS 20 1 {5:0,1:154,7:13,5:66,2:11}
n_CLS 9 0 {1:0,3:154,2:13,2:66,1:11}
      c_m  head  tail      c_af      c_d  c_tau  c_h
85     75    89    90  0.764223  {0,2,0}     31    1
114    91   238   240  0.844142  {1,0,0}     26    1
117   130   231   236  0.140953  {1,1,0}     22    1
113   131   196   197  0.732802  {1,0,0}     35    1
127   144    32    34  0.463795  {1,1,0}     40    1
111   154   138   139  0.390706  {0,3,0}     23    0
64    155    94    95  0.680833  {0,2,0}     32    1
112   155   198   200  0.626130  {0,1,1}     30    0
97    164   110   113  0.966720  {1,1,0}     33    1
8     217   100   101  0.399477  {1,1,0}     40    0
15    222    66    67  0.223482  {0,2,0}     36    1
21    251   128   137  0.928056  {1,1,0}     26    1
55    305   101   102  0.116406  {0,2,0}     33    0
122   316    66    68  0.531588  {1,0,0}     37    1
99    355    41    51  0.526531  {1,0,0}     23    1
31    367   185   192  0.038307  {1,1,0}     28    1
106   383    13    14  0.626019  {0,3,0}     31    0
96    390    80    81  0.629359  {0,1,0}     38    1
9     416    24    26  0.427910  {0,1,1}     21    0
68    438    18    19  0.150861  {0,2,0}     27    1
6     465   228   230  0.999457  {1,0,0}     22    1
18    469   195   196  0.273379  {0,3,0}     31    1
16    501    43    46  0.182470  {1,0,0}     30    1
124   518   157   158  0.027433  {0,1,0}     37    0
12    527    66    67  0.959133  {1,1,0}     36    0
63    537    82    83  0.925131  {0,1,0}     38    0
105   553   225   227  0.739605  {0,2,0}     21    1
104   562   145   146  0.474982  {0,2,0}     24    1
24    566     8     9  0.579499  {0,0,1}     26    1
38    569   121   123  0.186205  {0,2,0}     22    0
115   571   124   151  0.385934  {0,1,0}     34    0
0     576     4    22  0.013891  {0,1,0}     31    1
120   600   134   135  0.992322  {1,1,0}     28    1
37    602   193   194  0.671667  {0,1,1}     26    0
83    612   203   210  0.934227  {1,0,0}     28    1
35    615   192   193  0.407424  {1,0,0}     35    1
34    619   157   159  0.151328  {1,1,0}     32    1
4     622   196   203  0.649205  {0,1,1}     31    1
121   627    43    46  0.812180  {0,1,0}     32    1
100   632   165   166  0.730639  {1,2,0}     39    1
22    636    75    77  0.876518  {0,2,0}     29    1
48    642    17    22  0.427534  {0,1,0}     40    0
28    643    25    26  0.076775  {0,3,0}     27    1
60    659   199   202  0.057737  {1,1,0}     27    1
91    669    23   229  0.613017  {0,3,0}     34    1
87    674   195   197  0.451281  {0,1,1}     31    0
5     675   191   194  0.009839  {0,2,0}     32    1
66    678    69    70  0.157569  {0,3,0}     27    0
74    683   225   226  0.217173  {0,1,0}     28    1
25    685   194   195  0.286281  {0,3,0}     21    1
59    690     9    34  0.597516  {0,1,0}     26    0
39    700    36    39  0.810957  {1,0,0}     36    0
77    707   154   155  0.566177  {1,1,0}     33    1
110   714    15    17  0.112614  {0,2,0}     28    1
82    734   124   151  0.083592  {1,0,0}     37    1
7     739    59    71  0.751842  {0,1,0}     24    1
90    739     0     1  0.319620  {1,1,0}     39    1
69    742    97   126  0.577348  {0,1,0}     32    0
32    744   139   140  0.442045  {1,3,0}     32    1
29    771   121   123  0.744703  {0,1,0}     26    1
71    775   243   244  0.728490  {1,0,0}     25    1
23    777   189   241  0.117197  {1,2,0}     23    1
79    785    12    16  0.347099  {0,2,0}     37    1
108   787    92    93  0.132201  {0,2,0}     40    1
53    788   185   192  0.118059  {1,0,0}     38    1
56    797   240   241  0.961711  {0,1,1}     33    1
33    829   158   159  0.331580  {0,1,0}     38    1
52    842    53    54  0.974491  {1,0,0}     26    1
119   851     0     1  0.411249  {0,1,0}     39    0
44    857    81    84  0.735321  {0,2,0}     21    1
93    880   161   162  0.518519  {0,3,0}     28    0
17    881    85    86  0.055478  {0,3,0}     25    0
98    885    34    41  0.266144  {0,2,0}     40    0
30    887   222   223  0.670301  {1,1,0}     38    1
118   896   175   176  0.782429  {1,0,0}     34    1
81    897   110   113  0.608082  {0,1,0}     26    1
70    897   211   213  0.969878  {0,0,1}     22    1
50    918   151   152  0.572441  {0,2,0}     20    1
20    922   123   124  0.078944  {1,0,0}     20    1
62    928    84   100  0.457415  {0,2,0}     37    1
61    929    81    84  0.903263  {1,1,0}     34    1
14    931   237   238  0.853928  {1,1,0}     24    1
36    938   179   180  0.525345  {0,1,1}     33    0
80    947     8     9  0.198004  {0,3,0}     32    1
3     954    78    79  0.461953  {0,3,0}     20    0
73    955    95    97  0.341511  {1,0,0}     29    1
126   969   207   208  0.516224  {0,3,0}     27    1
94    970    13    14  0.608048  {0,2,0}     39    0
102   991   173   181  0.037975  {0,3,0}     24    1
84    999    34    41  0.832232  {1,2,0}     30    1
88    999    77    78  0.336049  {0,2,0}     20    1
109  1001    88    96  0.327315  {0,3,0}     31    1
72   1004    27    30  0.412803  {1,1,0}     21    1
10   1011   138   139  0.902929  {0,1,0}     20    0
58   1022   127   128  0.743775  {0,2,0}     25    1
95   1031   151   152  0.768665  {1,1,0}     31    1
86   1032   127   138  0.281987  {1,0,0}     32    1
49   1045   144   147  0.037226  {1,0,0}     25    1
42   1046   185   186  0.769582  {0,0,1}     21    1
123  1048   213   216  0.692700  {0,2,0}     33    0
101  1048   229   230  0.751841  {0,2,0}     32    1
107  1060   102   103  0.526206  {0,1,0}     39    1
51   1081   120   121  0.634025  {0,3,0}     40    1
43   1102    81    84  0.561514  {0,2,0}     29    1
125  1115   100   111  0.452486  {0,1,1}     39    0
54   1116     3    15  0.220561  {1,0,0}     27    1
41   1119    11    42  0.452484  {0,1,0}     25    1
67   1135   196   197  0.732644  {0,2,0}     20    1
13   1147   104   106  0.355081  {0,1,1}     26    0
11   1148   116   118  0.528469  {0,3,0}     29    1
2    1163    61    62  0.517323  {0,2,0}     23    0
92   1170    53    55  0.165503  {1,1,0}     30    1
57   1181    83    84  0.980885  {0,1,0}     32    1
1    1184    31    38  0.346283  {0,2,0}     30    0
75   1187   232   234  0.800249  {0,2,0}     25    1
89   1188   150   152  0.664078  {0,3,0}     25    1
26   1195   134   146  0.554353  {0,1,0}     37    1
76   1196   147   148  0.551848  {0,3,0}     37    0
40   1215     4     5  0.726341  {0,1,0}     29    1
47   1246   150   151  0.730007  {1,1,0}     31    1
19   1258    24    26  0.837585  {0,1,0}     21    0
116  1274    31    38  0.836282  {1,0,0}     32    1
27   1292   165   174  0.879227  {1,0,0}     23    1
45   1310    65    66  0.279453  {0,2,0}     29    0
78   1312    23   170  0.248195  {0,3,0}     31    1
65   1329   121   122  0.423742  {1,1,0}     37    1
46   1372   195   196  0.083344  {0,1,1}     24    1
103  1383   151   154  0.189175  {1,0,0}     32    1
