map EGL-G1-B
fac 5 10 {0,241,204,247,43}
hosp 3 {0,127,22}
n_ALS 10 1 {5:0,1:241,2:204,2:247}
n_BLS 20 1 {5:0,5:241,5:204,3:247,2:43}
n_CLS 9 0 {3:241,2:204,2:247,2:43}
      c_m  head  tail      c_af      c_d  c_tau  c_h
120    20    65    66  0.815264  {0,3,0}     21    1
40     55     5    26  0.744285  {0,1,0}     21    1
84    142    16    17  0.699271  {0,3,0}     26    1
59    163   243   244  0.268954  {0,1,0}     23    0
13    193   127   128  0.697781  {0,2,0}     24    1
72    205    79    80  0.241297  {0,2,0}     20    0
74    218     3     4  0.129609  {0,2,0}     24    1
127   243   116   120  0.380184  {0,1,0}     37    1
95    261   124   151  0.285966  {0,3,0}     37    0
113   268    23   149  0.749625  {1,1,0}     33    1
91    324   240   241  0.355710  {1,0,0}     29    1
107   330    46    47  0.322910  {1,2,0}     29    1
39    333   150   151  0.677336  {0,2,0}     28    1
7     352   124   151  0.708447  {0,1,0}     26    1
20    364   165   177  0.100109  {0,3,0}     30    0
69    389   121   122  0.620614  {0,2,0}     29    1
96    389    27    28  0.436685  {0,2,0}     24    1
83    400    39    72  0.306571  {1,0,0}     39    1
16    406    23    86  0.669104  {0,1,0}     30    1
87    426    93    94  0.406342  {0,2,0}     24    1
76    457   167   175  0.831585  {1,0,0}     38    1
8     460   225   248  0.033156  {0,1,1}     40    0
48    472   190   192  0.404011  {0,2,0}     37    1
104   473   146   147  0.486520  {0,3,0}     24    1
23    480   178   182  0.005458  {0,0,1}     28    0
109   482    23   170  0.987563  {1,0,0}     38    1
112   487   199   201  0.657719  {1,0,0}     28    1
2     500     2     3  0.535799  {1,0,0}     24    1
43    515   157   158  0.479642  {0,3,0}     27    1
50    525   237   240  0.198040  {0,0,1}     26    1
52    553   156   160  0.850999  {0,2,0}     36    1
26    563   153   156  0.805717  {0,1,0}     40    0
101   590   198   199  0.845926  {0,3,0}     34    0
6     601   216   217  0.928356  {1,1,0}     23    1
57    607    18    20  0.700797  {0,2,0}     24    1
62    620   246   247  0.807344  {0,1,0}     21    0
53    621   234   235  0.739520  {0,3,0}     25    0
102   623     1    12  0.052163  {0,3,0}     23    1
47    637   242   245  0.031877  {1,0,0}     32    1
105   654    45    46  0.303755  {0,1,0}     26    0
11    657   245   246  0.396368  {1,0,0}     20    1
117   661    54    55  0.386094  {1,1,0}     39    1
88    663   111   112  0.827003  {0,1,0}     28    0
122   667    90    91  0.458093  {0,3,0}     33    1
111   676   170   171  0.666575  {0,1,0}     24    1
86    677    36    37  0.051070  {1,0,0}     39    1
9     680   184   185  0.520396  {0,1,0}     26    1
36    684   241   242  0.817852  {1,0,0}     31    1
