map EGL-G1-B
fac 5 10 {0,61,156,50,19}
hosp 1 {0}
n_ALS 5 1 {1:61,3:50,1:19}
n_BLS 16 1 {2:0,4:61,4:156,4:50,2:19}
n_CLS 5 0 {2:61,1:156,2:50}
      c_m  head  tail      c_af      c_d  c_tau  c_h
88     11    19    20  0.707915  {0,1,0}     23    0
72     28   157   159  0.952843  {0,2,0}     39    1
91     43     2    14  0.032955  {0,2,0}     28    0
71     49    56    57  0.729710  {1,1,0}     37    1
18     49   116   117  0.376485  {0,1,0}     40    1
46     63     3    23  0.922973  {1,1,0}     22    1
82    100   119   161  0.882026  {0,1,0}     21    1
74    102   167   175  0.187506  {0,2,0}     29    0
24    108   240   242  0.678947  {0,1,0}     40    0
75    117    58    59  0.729602  {0,2,0}     33    1
12    130   225   248  0.239016  {0,2,0}     29    0
37    220    98   130  0.520236  {0,1,0}     26    0
38    224    50    51  0.673139  {0,1,0}     30    1
40    225   240   242  0.212227  {0,1,0}     35    1
99    269    88    89  0.857880  {1,0,0}     28    1
29    276    32    34  0.493962  {0,2,0}     36    1
2     278     7     8  0.126172  {1,0,0}     35    0
57    312    94    95  0.150841  {1,1,0}     33    1
103   343   242   243  0.860835  {1,0,0}     26    1
30    348    88    96  0.578892  {1,0,0}     20    1
58    349    88    89  0.431228  {1,0,0}     25    1
66    420    37    74  0.587689  {0,2,0}     25    1
65    423    88    96  0.102052  {0,2,0}     36    0
9     472    43    46  0.907698  {0,2,0}     25    1
120   482    25    26  0.783755  {0,1,0}     25    1
117   489   137   138  0.006816  {0,2,0}     25    0
77    503   144   145  0.594077  {0,0,1}     29    0
81    507   108   109  0.682510  {0,1,0}     22    1
114   523    88    96  0.570372  {0,2,0}     29    1
59    536    73    75  0.744959  {1,0,0}     39    1
121   540    77    78  0.698410  {0,3,0}     28    0
96    565   149   150  0.800498  {0,1,0}     21    1
49    570    70    72  0.290882  {0,1,0}     28    1
86    587    73    74  0.141453  {0,2,0}     31    0
6     591   195   196  0.281215  {0,2,0}     32    1
69    593   169   170  0.557236  {0,1,0}     35    1
95    606    66    68  0.941808  {0,3,0}     37    0
22    612    92    93  0.733235  {0,2,0}     25    1
85    621    20    21  0.484646  {0,0,1}     34    1
70    634    89    91  0.669921  {1,2,0}     37    1
8     639    47    48  0.014914  {1,0,0}     30    1
76    641    34    41  0.525657  {1,1,0}     31    1
1     647   157   159  0.086176  {0,3,0}     25    0
97    657   229   230  0.134676  {1,0,0}     27    1
3     659    83    85  0.985425  {0,2,0}     23    0
23    674   246   248  0.478317  {0,1,0}     25    0
34    676    97   126  0.383710  {0,1,0}     28    0
100   694   108   109  0.298187  {0,3,0}     26    0
105   703   225   226  0.467024  {0,0,1}     38    1
102   730    55    56  0.229486  {0,3,0}     32    0
47    732    67    68  0.494820  {0,1,0}     28    1
90    758    24    25  0.143004  {1,3,0}     26    1
19    759    51    52  0.060711  {1,1,0}     30    1
52    787    83    84  0.341733  {1,1,0}     40    1
110   789   242   245  0.688846  {1,1,0}     27    1
33    798    48    57  0.700805  {1,1,0}     27    1
107   800   104   106  0.445918  {0,2,0}     35    0
50    806   180   181  0.892955  {0,2,0}     38    1
43    814   189   190  0.501799  {0,3,0}     34    0
41    817   136   137  0.293428  {0,3,0}     40    1
61    832   124   149  0.400738  {0,1,0}     27    0
39    839   227   228  0.885004  {0,2,0}     20    1
80    839    15    17  0.307942  {0,3,0}     28    1
64    845   101   102  0.921999  {0,1,0}     35    0
56    847   112   114  0.651763  {0,1,0}     22    1
44    849     1     2  0.797868  {0,1,1}     33    0
104   855    96    97  0.073099  {0,2,0}     22    1
115   856    58    59  0.382560  {1,0,0}     35    1
11    875   196   197  0.816500  {1,0,0}     35    1
123   877    45    46  0.473664  {0,1,0}     29    0
62    880    30    33  0.056718  {0,2,0}     31    0
4     893   165   166  0.600621  {1,2,0}     35    1
53    901    19    20  0.116343  {0,2,0}     25    1
54    903    98    99  0.750399  {0,1,0}     36    1
26    913   215   216  0.541585  {1,0,0}     21    1
32    921   101   102  0.717420  {0,3,0}     27    0
25    923    73    75  0.308697  {0,2,0}     38    1
20    925   202   203  0.325428  {0,2,0}     39    1
109   935    90    95  0.162603  {0,1,0}     36    0
68    940   193   194  0.692187  {0,2,0}     23    1
127   956    59    71  0.334736  {0,0,1}     32    0
83    961   115   122  0.022680  {0,2,0}     22    1
14    969    94    95  0.925305  {0,1,0}     24    1
17    973    16    17  0.456713  {0,2,0}     21    0
125   975    48    57  0.829015  {0,1,1}     21    1
55    983   112   114  0.618718  {0,1,1}     20    0
15    990    63    64  0.522014  {0,0,1}     37    1
31    999   166   167  0.593866  {0,1,0}     36    0
111  1016    53    54  0.832056  {0,3,0}     24    0
63   1016    50    51  0.816457  {0,3,0}     21    0
45   1020   232   234  0.372666  {0,2,0}     32    1
89   1022   112   114  0.977543  {0,1,0}     39    0
35   1022   203   210  0.539799  {0,2,0}     27    1
101  1026   178   183  0.318274  {1,0,0}     40    1
60   1029   150   151  0.854911  {1,1,0}     26    1
118  1033   212   243  0.136937  {0,2,0}     29    0
94   1034   173   181  0.945685  {1,0,0}     33    1
126  1046    65    91  0.754158  {0,2,0}     26    1
113  1048   211   212  0.972233  {1,0,0}     28    1
48   1055   119   161  0.220036  {0,2,0}     29    0
78   1072    19    20  0.137009  {0,1,0}     23    0
28   1082    68    69  0.328363  {0,2,0}     21    1
84   1083   149   150  0.170286  {0,3,0}     31    1
16   1098    66    68  0.843744  {1,0,0}     38    1
67   1134   136   137  0.044563  {0,2,0}     24    0
92   1137    29    31  0.490656  {0,2,0}     35    1
116  1138    89    90  0.742511  {0,1,1}     27    1
0    1163    31    38  0.531181  {1,1,0}     37    1
42   1168   151   154  0.179987  {1,0,0}     22    1
108  1170    34    41  0.508417  {0,0,1}     36    0
122  1173   137   138  0.024860  {0,3,0}     36    1
79   1176    45    64  0.000735  {0,1,0}     36    0
36   1178    70    72  0.867610  {1,2,0}     40    1
98   1210   203   210  0.222505  {0,1,0}     25    1
7    1233    94    98  0.319496  {0,3,0}     38    0
21   1243   134   135  0.465298  {1,3,0}     24    1
93   1259    96   111  0.634295  {1,0,0}     40    1
112  1283   103   113  0.957922  {0,2,0}     34    1
124  1284   195   197  0.547017  {0,2,0}     33    0
119  1323     4    22  0.747366  {0,3,0}     33    1
106  1339   156   162  0.199193  {0,2,0}     34    0
51   1350    61    62  0.444809  {0,0,1}     35    1
10   1352    16    18  0.041108  {0,2,0}     32    1
13   1385   150   152  0.729035  {0,1,1}     31    1
73   1387   190   192  0.052808  {0,1,0}     38    0
87   1400    54    55  0.381987  {0,1,1}     35    1
5    1410    59    60  0.101771  {0,1,0}     22    1
27   1439     2    14  0.371663  {1,0,0}     20    1
