map EGL-G1-A
fac 5 10 {0,139,146,96,98}
hosp 1 {0}
n_ALS 10 1 {1:0,4:139,3:146,1:96,1:98}
n_BLS 15 1 {3:0,3:146,6:96,3:98}
n_CLS 8 0 {3:0,3:139,2:96}
      c_m  head  tail      c_af      c_d  c_tau  c_h
61     22   126   127  0.413595  {0,2,0}     24    0
67     58   196   203  0.312513  {0,2,0}     29    1
14     64   210   211  0.073030  {0,1,0}     36    1
0      75    19    25  0.445314  {0,2,0}     39    0
6     117   150   151  0.106947  {0,2,0}     33    1
93    118   191   194  0.191840  {0,1,0}     20    1
29    184   173   181  0.248476  {0,2,0}     35    0
40    195    90    91  0.901807  {1,0,0}     28    1
83    213   244   248  0.458305  {0,1,0}     37    0
80    262   225   248  0.878381  {0,2,0}     38    1
2     295   220   222  0.508684  {1,1,0}     40    1
45    317    48    49  0.954633  {0,1,0}     28    0
119   343   139   140  0.651565  {0,3,0}     32    1
63    346     3     4  0.756896  {0,2,0}     35    0
4     414    68    69  0.238806  {0,2,0}     40    1
79    418    27    30  0.566108  {0,2,0}     29    1
118   428    36    38  0.150848  {0,3,0}     26    0
11    429   115   116  0.767409  {0,2,0}     37    0
72    439    17    19  0.591787  {1,3,0}     23    1
87    460    18    19  0.935626  {1,0,0}     40    1
81    464    23   149  0.416247  {1,0,0}     28    0
96    474    27    28  0.071803  {1,1,0}     25    1
74    475    91    92  0.556075  {0,1,0}     31    0
18    476     2    14  0.820288  {0,3,0}     39    0
30    482   127   128  0.854143  {1,0,0}     36    1
60    504    72    73  0.213194  {0,2,0}     26    1
48    542    55    56  0.874189  {1,0,0}     25    1
47    546    91    92  0.654510  {0,0,1}     35    1
73    570    32    34  0.686694  {0,3,0}     31    1
76    579    69    70  0.305161  {0,2,0}     37    1
125   592   116   118  0.193477  {0,0,1}     32    0
127   604     4    22  0.395251  {0,1,0}     39    0
58    607   106   107  0.130049  {1,0,0}     38    1
100   634   169   173  0.896643  {1,0,0}     35    1
35    639   155   156  0.653028  {0,1,1}     35    1
53    656   225   248  0.490052  {0,2,0}     35    0
23    666     3    15  0.651105  {0,2,0}     36    0
98    671     6    27  0.500677  {1,0,0}     33    1
92    674   125   126  0.299187  {0,1,0}     20    0
69    691    59    60  0.933489  {1,1,0}     40    1
1     693   126   127  0.901803  {1,0,0}     40    1
104   702    65    92  0.611761  {0,3,0}     37    1
33    712   234   235  0.660437  {1,1,0}     38    1
27    721   112   114  0.209078  {0,2,0}     38    1
26    738   174   175  0.262155  {0,2,0}     35    1
114   740    65    66  0.582452  {1,1,0}     31    1
55    741   103   113  0.092528  {0,1,1}     22    1
41    742   160   164  0.764898  {0,1,0}     38    1
102   745    96    97  0.776154  {1,0,0}     30    1
65    756   122   123  0.611661  {1,0,0}     39    1
112   767    48    57  0.985746  {1,1,0}     38    1
62    775    25    26  0.050795  {0,1,0}     33    1
57    776    32    34  0.062368  {0,3,0}     23    1
77    791   213   214  0.171439  {0,0,1}     20    1
12    792   186   187  0.441212  {1,1,0}     23    1
124   794   120   121  0.117593  {1,1,0}     29    1
16    814    73    74  0.232554  {0,1,0}     27    0
17    818    18    20  0.329411  {1,1,0}     40    1
43    819   103   104  0.127973  {0,3,0}     32    0
91    833   156   160  0.669939  {1,1,0}     22    1
123   843   127   128  0.916314  {1,0,0}     30    1
108   851   157   158  0.080538  {0,3,0}     26    1
51    860   157   158  0.692304  {1,0,0}     25    1
59    868   158   160  0.414605  {0,3,0}     28    1
24    870   185   192  0.490807  {0,2,0}     35    1
120   872    53    54  0.542207  {0,1,0}     30    0
36    873    18    20  0.545567  {0,2,0}     30    0
103   875   107   108  0.185041  {0,1,0}     40    1
37    893    19    25  0.428485  {0,2,0}     28    1
7     898     9    34  0.318445  {0,1,0}     39    0
39    899   238   239  0.826780  {0,3,0}     38    1
97    904   185   186  0.939510  {1,1,0}     39    1
90    923    96    97  0.372814  {1,0,0}     29    1
49    929   134   146  0.747052  {1,1,0}     22    1
25    943   125   149  0.692892  {0,1,0}     28    0
38    961    83    84  0.279544  {1,0,0}     28    1
111   974    98   131  0.913726  {0,1,1}     31    1
116   976   128   137  0.391840  {1,1,0}     26    1
54    981   147   148  0.860521  {1,1,0}     26    0
20    988     7     8  0.413259  {0,2,0}     30    0
88    990   154   155  0.223434  {1,2,0}     37    1
8     999   229   230  0.318330  {0,1,1}     28    0
13   1004   112   113  0.759400  {0,1,0}     23    0
105  1007    39    52  0.836701  {0,1,0}     38    0
22   1014    43    44  0.034940  {0,1,0}     38    0
28   1018     7     8  0.653491  {1,0,0}     40    1
50   1022     5     6  0.981265  {0,2,0}     40    1
10   1041   157   159  0.321311  {0,1,1}     22    1
71   1042   121   122  0.017122  {1,1,0}     37    1
3    1044   166   167  0.673846  {0,2,0}     33    1
89   1046     8     9  0.688569  {0,1,0}     38    1
44   1069   116   120  0.610060  {1,1,0}     37    0
68   1080   246   248  0.271370  {0,1,1}     21    1
99   1105   123   124  0.968341  {0,2,0}     32    0
82   1107    20    21  0.995814  {0,1,0}     23    1
86   1128    47    48  0.742190  {0,2,0}     32    1
117  1131   116   118  0.242637  {0,0,1}     39    0
78   1133    83    85  0.566745  {1,0,0}     39    1
84   1135   244   248  0.308416  {0,1,0}     34    1
66   1137   169   173  0.970114  {0,3,0}     20    0
42   1137   139   140  0.824809  {1,0,0}     36    1
9    1141   186   187  0.484685  {0,2,0}     36    1
94   1149   178   182  0.840915  {0,1,0}     34    0
32   1152    49    50  0.456410  {0,2,0}     25    1
95   1156    48    49  0.428331  {0,2,0}     24    1
19   1182   191   194  0.201428  {0,1,0}     32    1
75   1192   152   153  0.149413  {0,1,0}     20    0
115  1200    17    19  0.458004  {0,2,0}     22    0
70   1211   165   177  0.570288  {0,2,0}     28    0
126  1229   202   204  0.567283  {1,0,0}     23    1
5    1231    10    41  0.740571  {0,2,0}     35    0
56   1245     2    14  0.347909  {0,3,0}     37    0
31   1248    47    48  0.310144  {1,1,0}     28    1
46   1251   118   119  0.692237  {0,3,0}     35    0
109  1253    19    25  0.344810  {1,0,0}     33    1
106  1257    39    72  0.789607  {1,0,0}     22    1
52   1263   225   226  0.747754  {0,2,0}     33    1
113  1284   139   141  0.459706  {0,0,1}     29    1
