map EGL-G1-B
fac 5 10 {0,42,212,163,124}
hosp 2 {0,126}
n_ALS 5 1 {1:0,1:212,3:163}
n_BLS 21 1 {3:0,4:42,4:212,4:163,6:124}
n_CLS 8 0 {2:42,3:163,3:124}
      c_m  head  tail      c_af      c_d  c_tau  c_h
62     10    88    89  0.220236  {0,1,0}     38    1
72    107   244   249  0.284804  {0,0,1}     38    1
52    162    31    38  0.970839  {0,2,0}     33    1
49    184   136   137  0.114303  {1,1,0}     25    1
47    233   129   136  0.570221  {0,1,0}     32    1
73    257    96   114  0.629263  {0,1,0}     24    0
10    264   190   192  0.485212  {1,1,0}     33    1
82    267   128   129  0.738115  {1,0,0}     31    1
93    279    42    43  0.185772  {0,3,0}     37    0
120   301   149   150  0.090658  {0,2,0}     32    0
7     338    45    64  0.845829  {0,2,0}     22    1
13    362    14    15  0.024936  {0,0,1}     30    1
68    389   128   137  0.888542  {0,2,0}     31    1
6     395   204   205  0.980128  {0,2,0}     25    1
94    415   104   105  0.381805  {0,3,0}     23    0
26    423   116   120  0.237176  {1,1,0}     34    1
21    427    84   100  0.230126  {0,1,1}     24    0
90    459   207   209  0.535105  {0,2,0}     24    1
95    482    69    70  0.822826  {0,1,0}     21    1
33    490   243   244  0.388820  {0,3,0}     24    1
106   499   189   190  0.972664  {0,0,1}     31    1
5     514   152   153  0.880602  {1,0,0}     38    0
15    517    42    43  0.779951  {0,1,0}     23    1
19    523    23   149  0.952539  {0,1,0}     30    0
117   542    45    64  0.139004  {0,2,0}     40    1
8     544   244   248  0.969252  {0,1,0}     26    0
66    558    42    43  0.673904  {0,1,0}     21    1
9     565   219   221  0.435768  {0,1,0}     30    0
97    566    24    26  0.858472  {1,1,0}     20    1
103   581   215   216  0.034699  {0,3,0}     25    1
48    589   129   136  0.920459  {1,1,0}     34    1
25    611   178   183  0.468193  {0,1,1}     33    0
4     627   130   131  0.033511  {0,2,0}     27    0
40    646    88    96  0.139328  {0,1,0}     21    1
98    648   237   238  0.584434  {0,0,1}     40    1
99    656    31    32  0.545627  {0,1,0}     35    1
11    657    17    19  0.868711  {0,0,1}     32    1
79    661   136   137  0.170679  {0,1,0}     20    1
96    668   101   110  0.506409  {0,3,0}     24    1
20    679   164   165  0.065443  {1,0,0}     34    1
12    680   225   227  0.597915  {0,2,0}     36    0
29    680    23   149  0.787660  {0,1,0}     23    1
83    687    18    20  0.258633  {0,3,0}     24    1
69    689   240   242  0.956482  {1,1,0}     23    0
124   693    23   149  0.017440  {0,2,0}     33    1
121   701    43    44  0.425339  {0,1,0}     40    0
114   701    17    19  0.430711  {0,2,0}     22    1
77    740    31    32  0.765702  {0,1,0}     38    1
56    746     3    23  0.094322  {1,0,0}     29    0
81    753   178   179  0.379915  {1,1,0}     33    1
16    754   116   120  0.262774  {1,1,0}     37    1
61    760    34    41  0.893358  {0,2,0}     22    1
89    764    81    84  0.829398  {0,2,0}     30    0
119   770   125   149  0.025065  {0,2,0}     38    1
109   780    82    83  0.530752  {0,1,1}     24    1
34    784   130   131  0.530181  {0,2,0}     38    0
108   786    17    19  0.406228  {1,0,0}     34    1
41    787    26    28  0.068024  {0,1,0}     39    1
101   790    20    21  0.025464  {0,1,0}     27    1
53    806    43    44  0.713050  {0,3,0}     27    1
36    824   191   194  0.099145  {0,2,0}     32    0
3     847    53    55  0.839976  {0,3,0}     30    1
22    850    59    71  0.009115  {0,3,0}     22    1
24    852     7     8  0.173733  {0,3,0}     35    0
60    855    58    59  0.452938  {1,0,0}     21    0
38    862   105   107  0.991984  {0,3,0}     25    1
28    863   225   227  0.757052  {0,3,0}     23    1
1     871   227   228  0.434790  {1,1,0}     36    1
27    886    68    79  0.189229  {0,1,0}     28    0
76    889   225   248  0.870476  {1,3,0}     37    1
45    890    94    98  0.997190  {1,0,0}     39    1
18    892    86    87  0.648656  {0,1,0}     28    1
59    903    14    15  0.231455  {0,3,0}     35    0
113   943   195   197  0.011326  {0,1,0}     32    1
122   947    59    71  0.287709  {0,2,0}     23    1
71    951   108   109  0.519312  {0,3,0}     26    1
65    955   243   244  0.011844  {1,1,0}     40    0
104   961   150   152  0.938156  {0,3,0}     20    0
64    966   166   167  0.684343  {0,1,0}     27    0
32    975   219   221  0.606772  {0,1,0}     20    0
102   978    78    79  0.495039  {0,1,0}     20    1
86    983   216   217  0.245456  {0,1,1}     30    0
92    989    10    41  0.926690  {0,3,0}     29    1
2    1011   198   199  0.371960  {1,1,0}     35    1
63   1011    43    45  0.480595  {1,0,0}     35    1
39   1020    43    45  0.281810  {0,1,0}     35    0
100  1025   135   145  0.797036  {0,2,0}     25    1
43   1032     3     4  0.039121  {0,1,0}     33    0
87   1037    28    29  0.623593  {0,2,0}     24    0
42   1039    41    51  0.872231  {0,3,0}     35    1
105  1040   176   180  0.877177  {0,1,1}     35    0
127  1052   234   236  0.504144  {0,3,0}     30    1
58   1060     7    30  0.041357  {0,3,0}     21    0
17   1075   206   207  0.292769  {0,2,0}     21    1
85   1083   104   106  0.584976  {0,3,0}     22    0
110  1104   115   122  0.931288  {1,2,0}     21    1
0    1104   157   158  0.421641  {1,1,0}     33    1
115  1110   116   117  0.387874  {0,1,0}     28    0
67   1112    43    45  0.445857  {0,1,0}     39    1
75   1114   171   172  0.840269  {1,0,0}     39    1
118  1129   226   227  0.662921  {0,2,0}     30    1
125  1144   150   152  0.389233  {0,3,0}     20    0
37   1145    71    72  0.278950  {0,1,0}     22    0
57   1146     5     6  0.081270  {0,1,0}     35    0
54   1150   144   145  0.115223  {1,1,0}     25    1
107  1152    25    26  0.444327  {0,3,0}     35    0
111  1171    96   111  0.064619  {0,0,1}     34    0
112  1171   177   184  0.980748  {0,3,0}     39    1
80   1176   219   220  0.832888  {1,0,0}     25    1
51   1210    83    85  0.545127  {1,3,0}     27    1
50   1213    56    57  0.781439  {1,0,0}     23    1
44   1216   166   167  0.318442  {1,1,0}     35    1
91   1233    29    31  0.306398  {0,2,0}     36    1
46   1236   191   194  0.087957  {1,1,0}     28    1
78   1239    30    33  0.992545  {0,0,1}     36    0
74   1309     0     1  0.083219  {0,2,0}     26    0
14   1310    59    71  0.285624  {0,2,0}     30    1
35   1332   128   129  0.312090  {0,1,0}     34    0
126  1340   191   194  0.352022  {1,0,0}     25    1
116  1340   114   115  0.238037  {1,1,0}     38    1
123  1340   238   239  0.646179  {0,3,0}     37    1
55   1342   210   211  0.724027  {1,0,0}     31    1
23   1344   185   186  0.949347  {1,0,0}     37    1
70   1351     7    30  0.370887  {1,1,0}     30    1
84   1396    70    72  0.708915  {0,1,1}     21    1
31   1419   207   209  0.683165  {0,3,0}     40    1
88   1419   101   102  0.972508  {0,1,1}     33    1
30   1426   170   171  0.111916  {0,1,0}     20    0
