map EGL-G2-D
fac 5 10 {0,119,227,104,87}
hosp 1 {0}
n_ALS 5 1 {1:119,1:104,3:87}
n_BLS 16 1 {4:0,3:119,4:227,2:104,3:87}
n_CLS 6 0 {2:0,1:119,2:227,1:104}
      c_m  head  tail      c_af      c_d  c_tau  c_h
13     24    95    96  0.701206  {1,1,0}     21    1
30     35   208   209  0.644112  {0,0,1}     21    1
79     41   164   165  0.730061  {0,1,0}     30    0
27     49   156   157  0.489555  {0,1,1}     26    0
107    56    67    68  0.576334  {0,1,1}     36    1
87     57   210   215  0.104537  {1,0,0}     33    1
12     69   152   153  0.939652  {0,3,0}     22    0
96     69   118   119  0.722104  {0,2,0}     27    1
18     84   153   154  0.102001  {0,0,1}     30    1
123    94   146   147  0.284403  {0,1,0}     24    1
2     104   112   113  0.116802  {1,3,0}     39    1
44    163   196   198  0.051345  {0,1,0}     22    1
95    198   127   128  0.507911  {0,2,0}     29    1
93    224    32    34  0.575746  {0,0,1}     34    1
43    230   124   125  0.816933  {1,1,0}     40    1
74    231   209   216  0.612182  {0,1,0}     35    1
110   263    19    25  0.010811  {0,1,0}     20    0
72    264   118   119  0.561263  {1,1,0}     30    1
73    265   150   151  0.074636  {0,3,0}     30    1
120   289     7     8  0.345204  {1,0,0}     31    1
66    330   210   215  0.083912  {0,1,0}     32    1
75    360   179   183  0.643761  {0,3,0}     31    1
23    364    66    93  0.215316  {1,1,0}     30    1
108   386   157   163  0.361772  {0,1,0}     23    1
118   432   156   162  0.626578  {1,1,0}     34    1
34    446    20    21  0.373857  {0,2,0}     39    1
50    452   203   204  0.306534  {0,1,0}     35    0
81    456    10    11  0.776129  {0,1,1}     30    0
48    468   218   225  0.256898  {0,2,0}     28    0
41    472    90    92  0.650860  {0,2,0}     30    1
51    492    36    39  0.289538  {0,2,0}     31    1
29    496    98   127  0.653466  {1,0,0}     39    1
32    501   105   107  0.167274  {0,2,0}     33    1
24    503    34    41  0.930298  {1,0,0}     35    1
94    504   204   205  0.653487  {0,1,1}     33    0
67    513    95    96  0.810491  {0,1,0}     24    1
37    518   178   179  0.645801  {0,2,0}     26    1
78    525   227   233  0.185592  {1,1,0}     40    1
9     544    34    41  0.694269  {0,3,0}     28    0
62    547    69    70  0.822844  {0,1,0}     36    1
127   548    37    75  0.962330  {1,1,0}     39    1
42    555    34    41  0.332579  {1,0,0}     26    1
86    560    48    57  0.196020  {0,2,0}     38    1
122   560    24    26  0.306364  {0,1,0}     29    1
53    591   253   254  0.743849  {0,1,1}     25    1
5     596   155   156  0.506095  {0,3,0}     26    0
99    599   101   112  0.122571  {0,2,0}     30    1
40    617   154   157  0.459286  {0,1,0}     29    1
88    634   205   207  0.280955  {1,0,0}     34    1
77    635   137   138  0.609936  {1,2,0}     23    1
57    660    82    83  0.920171  {0,2,0}     27    1
8     661   179   180  0.354307  {1,0,0}     33    1
97    666   218   225  0.344162  {0,3,0}     38    0
114   684   113   114  0.921951  {1,0,0}     37    1
101   695   122   123  0.837330  {1,2,0}     29    1
60    696   208   209  0.121445  {1,0,0}     27    1
46    710    37    75  0.991191  {0,1,0}     37    0
103   718   193   194  0.936062  {0,3,0}     20    1
1     724    66    93  0.208126  {1,0,0}     40    1
89    728   163   168  0.795930  {0,2,0}     35    1
102   730   125   150  0.673280  {0,3,0}     21    1
63    731    13    14  0.042779  {0,1,0}     37    1
82    732   101   102  0.681230  {0,1,0}     32    1
