map EGL-G2-B
fac 5 10 {0,141,181,140,130}
hosp 2 {0,138}
n_ALS 5 1 {3:141,1:140,1:130}
n_BLS 24 1 {6:0,3:141,7:181,2:140,6:130}
n_CLS 9 0 {3:0,2:141,3:181,1:130}
      c_m  head  tail      c_af      c_d  c_tau  c_h
68     19    78    79  0.355227  {0,3,0}     38    1
31     24   210   215  0.068546  {0,2,0}     25    0
83     52   178   179  0.865304  {0,1,0}     37    1
36    120     7     8  0.161958  {1,1,0}     29    1
121   176   211   212  0.815994  {0,1,1}     39    1
89    186    54    55  0.004808  {1,1,0}     38    1
112   228   184   185  0.182787  {1,1,0}     24    1
1     239    70    71  0.115493  {0,2,0}     36    1
51    240    67    69  0.309506  {0,0,1}     40    1
107   271   147   148  0.426841  {0,1,1}     22    1
127   298   200   201  0.734328  {1,1,0}     32    1
39    322   196   198  0.971927  {0,2,0}     35    1
106   336   247   249  0.674770  {1,1,0}     32    1
56    339   164   165  0.952106  {1,0,0}     29    1
118   348    23    87  0.840042  {0,2,0}     39    0
62    366    21    35  0.864692  {0,2,0}     23    0
28    388   107   109  0.174867  {0,1,0}     30    1
54    389    47    48  0.880330  {1,0,0}     39    1
24    396   102   111  0.419031  {1,0,0}     38    1
21    422   240   241  0.461598  {1,1,0}     34    1
46    445     8    33  0.323980  {0,2,0}     36    1
115   449    31    32  0.524100  {0,2,0}     40    1
30    452     8     9  0.943424  {1,1,0}     33    1
49    489    78    79  0.727690  {0,1,0}     29    1
77    497   225   226  0.821700  {1,0,0}     20    1
101   513   128   129  0.337989  {0,1,0}     20    1
38    517   193   246  0.395597  {0,2,0}     30    0
95    527   245   246  0.598263  {0,3,0}     24    1
5     566   151   153  0.856722  {1,0,0}     29    1
67    583   181   182  0.691990  {0,3,0}     39    0
52    588   170   174  0.836013  {0,1,0}     39    0
105   591    97   112  0.590571  {1,1,0}     35    1
42    598   239   244  0.430897  {1,1,0}     29    1
110   602   140   142  0.850580  {0,2,0}     39    1
76    612   227   231  0.649298  {0,1,0}     37    1
45    623   213   215  0.674983  {1,2,0}     36    1
78    632    11    42  0.864987  {1,1,0}     34    1
98    642   205   208  0.297028  {0,3,0}     35    0
44    644    10    41  0.692026  {0,2,0}     35    1
79    650    12    13  0.845267  {1,1,0}     21    1
122   654   233   234  0.619719  {0,2,0}     27    0
53    664    51    52  0.407196  {1,1,0}     29    1
125   667   236   238  0.532793  {1,0,0}     27    1
93    668   135   136  0.124276  {1,0,0}     22    1
85    677    96    98  0.120337  {0,3,0}     25    1
11    685   202   209  0.662407  {0,0,1}     23    0
8     690   145   146  0.801550  {0,2,0}     32    1
23    695   142   143  0.391067  {0,2,0}     39    1
63    700    46    47  0.891816  {0,1,0}     26    1
116   702   252   253  0.004375  {1,0,0}     24    1
73    729   196   197  0.739739  {1,1,0}     33    0
20    735    23   237  0.182951  {1,1,0}     27    1
124   761    43    44  0.522454  {0,1,0}     30    1
74    773   122   124  0.548132  {0,2,0}     39    0
41    777    66    92  0.183165  {0,2,0}     24    1
2     781    71    72  0.606561  {0,2,0}     28    1
81    788    69    80  0.326588  {0,1,0}     28    1
75    788   170   174  0.858623  {1,1,0}     28    1
117   791    99   131  0.784726  {0,1,0}     33    1
90    817   135   136  0.075508  {1,0,0}     35    1
70    823   126   127  0.704501  {0,1,0}     21    0
96    828   219   220  0.288823  {0,0,1}     21    0
61    836   138   139  0.688375  {0,1,0}     23    0
7     840   104   114  0.689366  {0,3,0}     40    1
88    855   102   103  0.261803  {0,0,1}     21    0
47    859   145   146  0.231515  {0,3,0}     23    1
34    860   154   158  0.883816  {0,2,0}     24    1
91    869   117   119  0.993068  {1,0,0}     24    1
22    890    31    38  0.312507  {0,3,0}     25    0
104   902     7    30  0.189718  {0,1,0}     33    1
80    906   115   116  0.048253  {1,0,0}     30    1
15    912    16    17  0.350102  {1,1,0}     40    1
29    919   193   194  0.584424  {1,1,0}     35    1
64    920   124   125  0.920362  {0,2,0}     33    1
126   938   107   109  0.637051  {1,0,0}     39    1
99    946     9    10  0.098585  {0,3,0}     36    1
37    947   189   190  0.705723  {0,1,0}     21    1
94    955     1     2  0.301255  {0,1,0}     38    0
32    956    70    71  0.215214  {0,1,0}     32    0
3     959    43    46  0.345205  {1,0,0}     27    1
58    960   226   229  0.293942  {1,2,0}     22    1
10    963   112   113  0.254917  {0,3,0}     21    1
113   964    38    40  0.749599  {1,0,0}     21    1
0     965    23   171  0.004977  {0,2,0}     21    0
55    967    67    69  0.727042  {0,1,0}     28    1
18    967   109   110  0.701411  {0,2,0}     31    1
33    968   233   235  0.953053  {1,1,0}     20    1
50    973    91    92  0.190887  {0,0,1}     25    0
