map EGL-G2-A
fac 5 10 {0,113,59,48,120}
hosp 3 {0,236,254}
n_ALS 5 1 {3:0,1:59,1:120}
n_BLS 16 1 {3:0,1:113,4:59,4:48,4:120}
n_CLS 6 0 {2:113,1:59,1:48,2:120}
      c_m  head  tail      c_af      c_d  c_tau  c_h
98      1   234   239  0.381435  {1,0,0}     34    1
38     19    62    63  0.340155  {0,1,1}     25    1
35     22    11    42  0.057792  {0,2,0}     31    1
61     24    72    73  0.455605  {0,0,1}     22    0
26     46   157   163  0.006005  {0,3,0}     20    1
27     71   157   163  0.832599  {1,1,0}     40    1
110    74    99   100  0.235160  {0,2,0}     20    1
85    120    50    52  0.622125  {1,0,0}     33    1
36    133   109   110  0.453282  {0,1,0}     21    1
125   160    79    80  0.570469  {1,0,0}     25    1
116   180   239   244  0.954092  {0,2,0}     24    0
20    183   205   207  0.395019  {1,0,0}     32    0
105   195   158   159  0.456327  {0,1,0}     33    1
41    197   117   121  0.374406  {0,1,0}     26    1
119   207    71    73  0.766694  {0,3,0}     25    1
120   207    82    85  0.170971  {1,1,0}     36    1
13    210     5     6  0.867198  {1,0,0}     35    1
97    220   179   183  0.559931  {1,1,0}     22    1
11    238   225   228  0.118767  {0,3,0}     24    1
16    311    50    53  0.600371  {1,1,0}     26    1
2     312   102   111  0.951732  {0,1,0}     21    0
30    313   180   181  0.782018  {0,1,0}     21    1
109   315   222   223  0.594107  {0,2,0}     24    0
108   321    11    42  0.416972  {0,2,0}     31    0
113   354    39    73  0.186190  {0,2,0}     40    1
7     356   107   109  0.159988  {1,1,0}     23    1
126   366   106   108  0.593717  {0,2,0}     34    0
95    369   249   252  0.151214  {0,1,0}     29    1
47    377   240   242  0.514579  {1,2,0}     37    1
104   384    26    28  0.719224  {0,1,0}     34    1
37    384   158   159  0.616345  {0,2,0}     21    0
118   391    54    55  0.340750  {0,2,0}     31    1
62    406    42    43  0.088426  {0,3,0}     37    1
70    418    66    67  0.660982  {0,2,0}     38    0
81    424    54    55  0.244586  {0,1,1}     29    0
103   424   127   128  0.942844  {1,0,0}     32    1
106   435   181   182  0.655680  {0,1,0}     39    0
12    439    23   237  0.625117  {1,1,0}     40    1
5     442   192   194  0.248301  {0,2,0}     36    1
3     442   132   133  0.387277  {1,0,0}     21    1
111   456   227   233  0.112292  {0,3,0}     22    0
32    479   105   106  0.688374  {1,0,0}     38    1
53    484   147   148  0.630588  {1,0,0}     23    1
73    492    23    87  0.460924  {0,2,0}     20    1
23    500   101   112  0.442649  {1,1,0}     28    1
56    508    23   237  0.975423  {0,2,0}     25    1
115   510    63    65  0.514438  {1,0,0}     23    1
72    531   209   216  0.923513  {0,1,0}     25    0
42    533   240   242  0.196439  {1,0,0}     31    1
78    536   129   138  0.005083  {1,0,0}     40    1
77    543    94    95  0.187018  {0,1,0}     40    0
43    554    72    73  0.036033  {1,0,0}     40    1
54    566    74    76  0.413377  {0,1,0}     27    0
14    569     7     8  0.165548  {0,2,0}     22    1
93    575   111   114  0.228822  {0,1,0}     34    0
4     582    82    85  0.342976  {0,3,0}     23    0
84    602   152   153  0.990233  {0,0,1}     34    1
39    618   247   248  0.746093  {0,1,0}     23    1
65    621   115   116  0.021015  {0,3,0}     30    1
67    634   218   250  0.419028  {0,0,1}     21    0
83    639   245   246  0.526552  {1,0,0}     39    1
90    641   228   230  0.097695  {0,3,0}     27    1
117   643    49    56  0.986949  {0,3,0}     26    0
17    665   231   232  0.292217  {0,2,0}     30    0
94    674     0     1  0.338055  {1,1,0}     38    1
127   680   210   215  0.214165  {0,2,0}     25    1
51    680    66    93  0.065164  {1,0,0}     23    1
31    703   249   250  0.488568  {0,0,1}     27    1
82    710    48    49  0.987257  {0,3,0}     34    1
80    750    95    99  0.785139  {0,3,0}     21    1
57    783   175   177  0.725446  {0,2,0}     33    1
71    783    78    82  0.717740  {0,3,0}     35    1
33    798    66    93  0.268610  {0,2,0}     27    1
102   799    89    97  0.741934  {0,1,1}     40    0
49    799   223   224  0.065076  {0,0,1}     27    1
92    807     5    26  0.914137  {0,1,0}     22    0
76    817   205   208  0.518297  {0,2,0}     27    1
121   845   101   102  0.399434  {1,0,0}     35    1
91    853    56    57  0.994475  {0,2,0}     33    1
