map EGL-G1-E
fac 5 10 {0,92,169,72,153}
hosp 1 {0}
n_ALS 5 1 {2:92,2:169,1:153}
n_BLS 23 1 {3:0,8:92,4:169,5:72,3:153}
n_CLS 6 0 {1:169,3:72,2:153}
      c_m  head  tail      c_af      c_d  c_tau  c_h
117     9   121   123  0.905365  {0,3,0}     25    0
108    33    23   229  0.358762  {0,1,0}     40    0
31     40   213   216  0.531302  {0,1,0}     34    1
99     46   237   240  0.281381  {0,2,0}     37    1
67     50    86    87  0.582930  {0,1,0}     30    1
83     60   226   227  0.099053  {0,1,1}     27    0
16     83    50    52  0.911007  {0,0,1}     34    0
53     92   196   203  0.352127  {0,2,0}     34    1
55    119   127   138  0.017662  {1,1,0}     40    1
75    128    91    92  0.776441  {1,0,0}     33    1
61    161    89    90  0.195836  {0,1,0}     32    1
77    176    23   170  0.345936  {0,1,0}     37    0
14    186    71    72  0.481347  {0,1,0}     20    1
56    203   244   245  0.903622  {0,2,0}     38    0
109   206     7    30  0.278960  {1,1,0}     36    1
72    231    98   130  0.391985  {0,1,0}     38    1
37    237   229   230  0.916363  {1,0,0}     30    1
35    256    36    39  0.529227  {1,1,0}     21    0
100   258   173   181  0.693510  {1,1,0}     25    1
2     272    54    58  0.828490  {0,2,0}     29    0
118   326   105   107  0.468021  {1,0,0}     31    1
30    338   238   239  0.980999  {0,1,0}     28    1
111   343    35    36  0.258279  {1,1,0}     27    1
68    364   106   107  0.165513  {1,0,0}     25    1
101   382    24    26  0.936111  {0,3,0}     28    1
4     459    80    88  0.250229  {0,1,0}     32    1
84    459   118   119  0.084580  {1,1,0}     32    1
21    483   154   155  0.836466  {1,1,0}     23    1
89    491   116   117  0.800849  {0,1,0}     37    0
97    528   199   202  0.149802  {0,3,0}     39    1
69    543   158   160  0.237753  {0,2,0}     29    0
7     548   144   147  0.683140  {1,0,0}     26    1
13    551     5    23  0.646285  {0,2,0}     24    0
85    562   234   235  0.987093  {0,1,1}     21    0
123   570   227   228  0.486836  {1,0,0}     31    1
50    573   240   242  0.928313  {0,3,0}     24    1
40    578     8    33  0.234163  {0,1,0}     21    1
28    582    63    64  0.639039  {0,1,0}     22    0
63    585    49    50  0.263843  {0,2,0}     20    1
120   590   158   160  0.759871  {1,0,0}     36    1
36    597    70    71  0.660927  {0,2,0}     26    1
46    613    71    72  0.715067  {0,1,0}     39    1
64    627    15    17  0.768021  {0,1,0}     37    1
27    632    28    29  0.041530  {0,3,0}     38    1
70    636   166   167  0.590052  {0,1,0}     37    0
116   651   227   228  0.028891  {0,2,0}     39    1
6     672   140   149  0.503996  {0,0,1}     37    1
78    675   226   231  0.380144  {0,1,0}     31    1
96    694    31    32  0.611174  {1,0,0}     39    1
42    704   178   183  0.438068  {0,2,0}     34    0
127   708   120   154  0.945227  {1,0,0}     23    1
19    717     8    33  0.500994  {0,3,0}     33    0
10    720    80    88  0.144412  {1,1,0}     30    1
92    730    30    33  0.112736  {0,2,0}     32    0
