map EGL-G2-B
fac 5 10 {0,82,251,68,193}
hosp 1 {0}
n_ALS 8 1 {2:0,3:82,1:68,2:193}
n_BLS 15 1 {7:0,2:82,2:68,4:193}
n_CLS 5 0 {2:82,1:251,2:193}
      c_m  head  tail      c_af      c_d  c_tau  c_h
13     53   227   233  0.119205  {0,1,0}     37    1
87     59   240   242  0.201698  {0,2,0}     23    1
33     65    10    41  0.992475  {0,1,0}     29    1
57     83    19    20  0.767294  {0,3,0}     26    0
70    102   140   141  0.728680  {1,0,0}     33    1
73    124   102   103  0.477965  {0,2,0}     37    0
100   147    36    38  0.405012  {0,2,0}     33    1
9     148    16    17  0.058999  {0,3,0}     21    0
35    161   199   200  0.408888  {0,2,0}     36    1
29    176    13    14  0.118014  {0,3,0}     38    1
120   190     6     7  0.133179  {1,1,0}     40    1
107   200   166   175  0.672240  {0,2,0}     32    1
81    209    63    65  0.487386  {0,2,0}     22    0
78    231   125   152  0.732166  {0,2,0}     23    1
55    253     3    15  0.230535  {1,1,0}     31    1
114   264    84    86  0.788803  {1,1,0}     27    1
102   318   152   153  0.531397  {0,2,0}     37    1
91    326   201   202  0.303540  {1,1,0}     30    1
41    337   242   243  0.598467  {0,2,0}     21    0
4     394   222   223  0.075698  {0,1,1}     20    1
42    400   146   147  0.889400  {0,2,0}     36    1
8     421   227   233  0.062348  {1,1,0}     21    1
99    433   223   224  0.873667  {0,2,0}     25    1
38    518   146   147  0.863614  {1,0,0}     38    1
85    523    48    49  0.176638  {1,0,0}     20    1
23    540   192   194  0.194654  {0,1,0}     26    1
53    560    18    19  0.922211  {0,2,0}     31    1
89    564    70    71  0.669331  {0,1,0}     31    1
75    566   117   118  0.622183  {0,2,0}     31    0
127   573   193   194  0.808876  {0,2,0}     26    1
98    588   164   165  0.991304  {0,3,0}     34    1
84    589   178   179  0.099669  {0,1,0}     28    1
119   592    14    15  0.892572  {1,3,0}     38    1
48    593   189   190  0.738847  {0,2,0}     21    0
60    593   133   134  0.230039  {0,2,0}     40    1
24    605    81    89  0.522470  {0,3,0}     29    1
103   607   116   123  0.880499  {0,1,0}     27    0
94    608     8     9  0.350201  {1,3,0}     22    1
36    608    79    80  0.498498  {1,1,0}     34    1
47    616     3     4  0.553737  {0,1,0}     35    1
82    634   159   160  0.882971  {0,2,0}     28    0
123   639   252   253  0.714433  {0,2,0}     28    0
61    642    57    61  0.314082  {0,0,1}     39    1
2     655     7    30  0.594077  {1,0,0}     33    1
59    657   139   140  0.370626  {0,1,0}     24    1
118   658   197   200  0.343538  {0,1,0}     40    1
93    665    63    64  0.056408  {1,1,0}     33    0
25    674   192   194  0.147501  {0,2,0}     30    0
80    687   195   196  0.898903  {0,3,0}     36    0
12    704   127   128  0.999541  {0,2,0}     24    0
51    710    72    73  0.310205  {1,0,0}     37    1
58    714    67    68  0.394165  {0,1,0}     25    1
7     717    61    62  0.976508  {0,0,1}     25    0
116   722   125   150  0.194092  {1,0,0}     22    1
28    725   245   246  0.310155  {0,2,0}     23    1
109   726   222   223  0.487944  {0,1,0}     33    1
101   736   213   215  0.977187  {0,1,0}     31    1
63    740   215   221  0.637591  {0,1,0}     25    0
77    741    78    82  0.410166  {1,1,0}     36    1
106   741    27    28  0.079599  {0,2,0}     22    0
92    745   220   221  0.983141  {0,2,0}     38    1
62    758   178   185  0.945893  {0,2,0}     29    1
113   762   104   114  0.734456  {0,2,0}     28    1
39    765   217   218  0.771535  {0,2,0}     23    1
68    792    11    42  0.631986  {0,1,0}     34    0
105   800    57    61  0.144970  {0,3,0}     20    1
66    808    58    59  0.325980  {0,1,0}     34    0
88    819   101   102  0.065910  {0,1,0}     29    1
10    855    37    75  0.890371  {0,1,0}     31    1
1     859   188   189  0.985151  {0,2,0}     23    1
34    874   166   178  0.142249  {1,1,0}     28    1
95    875    25    26  0.324703  {0,3,0}     20    1
30    876   205   207  0.563179  {0,1,0}     30    0
108   888   101   102  0.707342  {0,2,0}     37    0
124   890    28    29  0.675268  {0,2,0}     33    1
54    897   212   213  0.920621  {0,1,0}     38    1
5     900   136   146  0.086019  {0,3,0}     20    1
22    903    29    30  0.702523  {1,1,0}     20    1
112   932     4    22  0.089689  {0,2,0}     30    1
79    971   233   235  0.465257  {0,1,0}     21    1
76    974    78    79  0.133414  {0,2,0}     31    1
126   990   180   181  0.123569  {0,3,0}     29    1
96    992   244   245  0.334649  {1,1,0}     27    1
122  1003   105   107  0.264641  {1,0,0}     20    1
117  1019    39    40  0.924601  {0,1,0}     28    0
31   1020   216   218  0.079971  {0,1,0}     25    0
43   1020   201   203  0.792304  {1,0,0}     33    1
64   1034   240   241  0.913337  {0,1,0}     33    1
16   1035   161   164  0.405746  {0,1,1}     36    1
3    1049   108   109  0.011931  {0,1,1}     32    1
90   1063     5    23  0.337455  {0,1,1}     40    0
125  1065   118   119  0.555431  {0,2,0}     34    1
11   1070   154   157  0.358701  {1,3,0}     31    1
83   1074   192   193  0.509366  {0,2,0}     20    1
27   1075   176   177  0.752983  {1,1,0}     38    1
6    1095    99   132  0.127684  {1,0,0}     23    1
17   1097    32    33  0.609667  {0,1,1}     20    1
121  1098    23   150  0.474268  {1,1,0}     37    1
19   1099    96    98  0.263788  {1,1,0}     24    1
0    1115   137   138  0.151230  {0,3,0}     23    1
65   1120     2     3  0.050595  {0,1,0}     38    1
69   1122    76    78  0.602406  {0,2,0}     37    0
111  1140    94    95  0.073342  {1,0,0}     25    1
52   1145    15    17  0.353554  {1,0,0}     38    1
18   1154    94    95  0.071529  {0,2,0}     23    1
104  1156    80    81  0.546050  {0,1,0}     29    1
44   1160    47    48  0.386603  {0,1,0}     23    1
32   1161   210   211  0.436887  {0,1,0}     36    1
46   1172   203   204  0.288459  {1,1,0}     34    1
56   1174   151   153  0.941159  {0,1,0}     32    1
71   1196    91    96  0.741476  {0,1,0}     30    0
20   1206    58    59  0.574312  {0,2,0}     30    1
49   1212    86    87  0.318892  {0,1,1}     35    1
