map EGL-G2-E
fac 5 10 {0,173,117,40,154}
hosp 1 {0}
n_ALS 8 1 {3:0,1:117,4:40}
n_BLS 21 1 {4:0,4:173,3:117,3:40,7:154}
n_CLS 7 0 {2:0,1:173,1:117,1:40,2:154}
      c_m  head  tail      c_af      c_d  c_tau  c_h
83      4     3    23  0.659038  {1,1,0}     40    1
82      8   193   194  0.655720  {0,1,0}     32    1
58     13    43    46  0.435139  {1,1,0}     26    1
89     30     3    23  0.243412  {0,1,0}     24    1
68     37   206   207  0.794154  {0,1,0}     24    0
107    97     3    15  0.664681  {0,1,1}     35    0
16    112   192   194  0.663356  {1,1,0}     38    1
71    129    23   150  0.342463  {0,2,0}     25    1
23    163     6     7  0.795435  {0,1,0}     34    1
98    188   217   219  0.283505  {0,0,1}     26    0
24    188    92    93  0.769882  {1,1,0}     39    1
50    205    49    50  0.313674  {0,3,0}     29    1
54    223   233   235  0.397442  {0,3,0}     33    0
61    234    95    99  0.225196  {1,1,0}     36    1
96    273   247   248  0.222261  {1,1,0}     37    1
86    338   220   221  0.696692  {0,1,1}     40    0
122   347    69    80  0.547795  {0,2,0}     31    0
21    418   136   146  0.822368  {0,1,0}     26    0
116   431   154   157  0.914914  {0,1,1}     38    1
70    455   161   165  0.712593  {0,3,0}     34    0
56    461     5    23  0.168081  {1,0,0}     28    1
76    475   107   109  0.092369  {1,0,0}     32    1
127   486    23   150  0.421688  {0,1,0}     28    0
118   490   127   128  0.422042  {0,3,0}     33    0
46    494   227   233  0.446045  {1,0,0}     28    1
99    535   217   219  0.750899  {0,3,0}     20    0
39    539    13    14  0.173356  {1,1,0}     33    1
52    541   118   119  0.356171  {1,1,0}     24    1
126   542     5    23  0.021343  {1,1,0}     30    1
66    551   192   193  0.456858  {1,1,0}     30    1
33    555   175   177  0.274993  {1,3,0}     36    1
87    563    12    16  0.846416  {1,0,0}     37    1
79    564   102   111  0.481216  {0,0,1}     32    1
0     566    18    20  0.847637  {0,3,0}     30    0
30    584    89    90  0.300508  {1,0,0}     31    1
115   593   141   150  0.340624  {1,1,0}     36    1
34    605    81    82  0.310223  {1,0,0}     40    1
62    609    78    82  0.954521  {0,1,0}     37    0
