map EGL-G1-A
fac 5 10 {0,231,5,31,100}
hosp 2 {0,129}
n_ALS 10 1 {1:0,1:231,4:5,2:31,2:100}
n_BLS 16 1 {4:231,4:5,4:31,4:100}
n_CLS 7 0 {2:0,3:231,2:100}
      c_m  head  tail      c_af      c_d  c_tau  c_h
36     66     8     9  0.527736  {0,2,0}     20    1
101   100    23    86  0.910492  {0,3,0}     28    1
105   102   169   170  0.593297  {1,0,0}     27    1
116   171    96    97  0.004783  {0,2,0}     24    1
14    184   186   187  0.679898  {0,2,0}     34    0
29    193   121   122  0.489153  {1,0,0}     38    1
35    220    90    95  0.989017  {1,0,0}     22    1
33    233   160   163  0.746783  {1,2,0}     24    1
90    261    23    86  0.540530  {0,2,0}     27    1
122   268   165   174  0.833584  {0,1,0}     34    1
21    335   135   145  0.110282  {1,0,0}     39    1
84    343   225   226  0.228833  {0,1,0}     39    1
115   374   103   113  0.074508  {0,2,0}     34    1
28    395    36    39  0.363159  {0,1,1}     26    1
58    401   126   127  0.316150  {1,0,0}     27    1
34    440    29    30  0.449286  {1,0,0}     26    1
25    445   198   199  0.670982  {0,1,0}     31    1
32    465   189   190  0.138815  {0,2,0}     27    0
100   473   174   175  0.622745  {1,1,0}     35    1
113   489   196   203  0.745261  {0,1,0}     22    0
7     490   142   144  0.980308  {0,2,0}     40    1
55    492   142   143  0.000442  {0,1,0}     22    0
61    496   145   146  0.162221  {0,2,0}     20    1
12    507   155   161  0.480891  {1,1,0}     35    1
97    514   186   187  0.656684  {1,1,0}     29    1
126   522   215   216  0.297651  {0,1,0}     26    0
94    525    67    68  0.495467  {0,1,0}     35    1
92    533   240   241  0.060893  {1,1,0}     35    1
110   542   193   194  0.409905  {0,1,0}     26    1
22    550   163   168  0.736379  {0,2,0}     30    0
57    551   207   208  0.100389  {0,1,0}     25    1
64    559   212   243  0.764060  {0,3,0}     27    1
70    566    69    78  0.789379  {1,1,0}     38    1
120   569   163   164  0.315764  {0,1,0}     33    1
81    570   103   113  0.118307  {0,1,0}     33    1
37    585    27    30  0.214396  {1,2,0}     26    1
68    613   165   177  0.547461  {1,0,0}     23    1
52    618    77    78  0.289279  {1,3,0}     38    1
63    623    34    41  0.788065  {0,1,0}     24    1
107   631   121   123  0.593343  {0,1,0}     32    0
40    634    39    72  0.808867  {1,3,0}     38    0
93    637   166   167  0.645662  {1,0,0}     28    1
8     644    28    29  0.225648  {0,1,1}     26    1
3     652    36    38  0.540689  {0,1,1}     35    1
20    671    90    95  0.698839  {0,1,0}     21    0
125   679    63    64  0.135099  {1,0,0}     25    1
2     687    59    71  0.354089  {0,2,0}     27    0
104   705    36    37  0.704874  {0,2,0}     20    0
17    733    85    86  0.923260  {0,1,1}     36    0
16    739   212   218  0.274704  {0,3,0}     26    0
99    740   101   110  0.911864  {0,2,0}     25    0
91    759   190   191  0.336522  {1,1,0}     39    1
15    759   175   176  0.207760  {0,3,0}     30    1
124   778    73    75  0.632726  {0,1,0}     26    1
49    781    98    99  0.637059  {1,1,0}     36    1
18    781   101   102  0.961367  {0,0,1}     35    1
88    781    41    51  0.650586  {0,1,0}     20    1
44    790    77    81  0.722841  {0,1,1}     20    0
60    793   196   203  0.265892  {1,1,0}     35    1
117   800   189   241  0.339697  {0,1,0}     31    1
0     806   223   224  0.547550  {0,2,0}     40    1
23    811   142   144  0.359926  {0,1,0}     34    0
87    812    80    88  0.897891  {1,1,0}     32    1
77    821    57    61  0.159744  {0,2,0}     20    1
78    830   136   137  0.948651  {0,1,0}     35    0
1     847   195   196  0.950174  {1,1,0}     33    1
85    849   135   136  0.789550  {1,0,0}     29    1
118   855    49    56  0.287293  {0,1,1}     39    0
24    857     9    10  0.521505  {0,1,0}     30    0
79    862    47    64  0.073490  {0,2,0}     29    1
119   869   194   195  0.337286  {0,3,0}     24    0
43    878    95    97  0.323472  {0,2,0}     34    1
53    882   142   144  0.792370  {1,0,0}     36    1
111   885   142   143  0.661341  {0,1,0}     35    1
80    892   244   248  0.896083  {1,0,0}     33    1
74    911   130   131  0.779253  {1,0,0}     31    1
103   915   165   166  0.467282  {0,1,0}     22    1
123   916   186   187  0.519276  {0,1,1}     20    0
62    919   135   136  0.298368  {1,1,0}     32    1
51    935     5    26  0.970057  {1,1,0}     25    1
6     948   116   120  0.861040  {0,0,1}     31    1
127   950   167   175  0.208923  {0,2,0}     27    1
106   965   130   131  0.314426  {1,1,0}     34    1
82    967   121   122  0.128685  {0,1,0}     28    1
47    967   189   241  0.153018  {0,3,0}     22    1
26    970   100   111  0.647347  {1,0,0}     22    1
46    970     9    34  0.644083  {0,3,0}     35    0
27    971   101   110  0.431547  {1,1,0}     33    1
59    980    39    52  0.366310  {0,2,0}     23    0
13    991   186   187  0.339868  {1,0,0}     35    1
95    991   177   178  0.364806  {0,1,0}     25    0
69   1004   134   146  0.836637  {0,1,0}     20    1
109  1013    98    99  0.356755  {0,3,0}     36    1
102  1040     0     1  0.915566  {0,3,0}     35    1
38   1051   146   147  0.300289  {0,2,0}     35    1
75   1053   225   248  0.404968  {1,1,0}     20    1
48   1066    12    13  0.708966  {1,1,0}     22    1
4    1091   192   193  0.615885  {0,1,1}     31    1
112  1100   124   149  0.244090  {0,1,0}     40    1
30   1107    59    71  0.227555  {0,1,0}     26    1
89   1117    50    52  0.380270  {0,2,0}     20    1
76   1134   162   167  0.334564  {0,2,0}     29    0
39   1146    93    94  0.626450  {1,0,0}     39    1
41   1149    16    17  0.624612  {1,0,0}     40    0
86   1159   225   226  0.831119  {1,1,0}     30    1
5    1169   199   202  0.934280  {0,0,1}     40    0
66   1183    83    84  0.953654  {1,1,0}     21    1
114  1183   184   185  0.436326  {0,0,1}     27    1
9    1188   173   181  0.553568  {0,1,0}     38    1
72   1189    45    46  0.020728  {1,1,0}     34    1
45   1205   210   211  0.067640  {0,3,0}     21    1
67   1218    66    67  0.369803  {0,2,0}     30    1
42   1218    28    29  0.105042  {1,1,0}     20    1
121  1238   213   214  0.847188  {0,2,0}     30    0
