map EGL-G1-B
fac 5 10 {0,3,170,83,2}
hosp 1 {0}
n_ALS 8 1 {2:0,4:3,2:170}
n_BLS 16 1 {4:0,4:3,2:170,3:83,3:2}
n_CLS 7 0 {2:0,1:3,1:170,3:83}
      c_m  head  tail      c_af      c_d  c_tau  c_h
85      2     1    12  0.341986  {0,2,0}     36    0
77     35    86    87  0.787428  {0,2,0}     34    0
51     52    57    61  0.620337  {1,0,0}     20    1
58     55     3    23  0.592620  {0,3,0}     30    1
117   131   220   222  0.943706  {0,1,0}     20    1
13    139   165   166  0.758842  {1,0,0}     36    1
72    154   137   138  0.629443  {0,1,1}     29    0
64    180    77    78  0.519044  {0,1,0}     21    1
76    190    88    96  0.906244  {0,0,1}     25    1
80    248    39    72  0.049757  {1,1,0}     40    1
21    271   130   131  0.559142  {0,3,0}     21    0
111   302   190   191  0.206727  {1,0,0}     25    1
31    315   149   150  0.460193  {1,1,0}     25    1
17    326   119   161  0.040042  {0,1,0}     28    1
100   339   213   216  0.983003  {0,1,0}     25    1
73    362    27    30  0.737272  {0,3,0}     39    0
68    364   232   234  0.029089  {0,1,0}     29    0
90    364   117   118  0.256059  {0,1,0}     40    0
11    373   134   135  0.535962  {1,1,0}     29    1
118   399   126   127  0.392425  {0,1,0}     33    1
45    406    42    43  0.996635  {1,3,0}     29    1
50    411    59    71  0.721384  {1,1,0}     24    1
93    416   160   163  0.854469  {0,1,0}     37    1
120   430   124   151  0.536157  {0,1,0}     27    1
16    444    94    95  0.704530  {1,0,0}     28    1
61    490   101   110  0.503532  {0,3,0}     33    0
86    493   226   231  0.693176  {1,1,0}     28    1
108   512    84   100  0.243829  {0,3,0}     36    1
95    518    48    57  0.017777  {1,1,0}     29    1
115   555   173   181  0.052401  {0,3,0}     23    1
113   583   156   160  0.542357  {1,0,0}     32    1
96    587    10    41  0.219120  {0,0,1}     35    1
1     601   244   245  0.953672  {0,0,1}     32    1
32    608     7    30  0.180135  {0,2,0}     27    0
124   618    39    40  0.050714  {0,2,0}     38    1
47    625    28    29  0.479255  {0,1,0}     33    0
55    629   100   111  0.736982  {0,3,0}     29    0
98    631    65    91  0.082073  {1,0,0}     20    1
106   631   115   122  0.588714  {0,0,1}     34    0
0     644   212   243  0.534434  {1,0,0}     28    1
97    645    50    52  0.384071  {1,1,0}     28    1
19    650    85    86  0.283349  {0,1,0}     28    1
56    676   237   238  0.384133  {1,0,0}     29    1
22    677    40    41  0.095113  {0,1,0}     30    1
121   684     1     2  0.439868  {0,2,0}     28    0
78    687    48    49  0.859579  {0,2,0}     27    0
62    688   129   136  0.670532  {0,3,0}     27    1
107   709   180   181  0.631822  {0,3,0}     39    0
69    711   213   216  0.094014  {0,1,1}     31    1
101   718     0     1  0.881997  {0,2,0}     26    0
79    724    96    97  0.375461  {0,1,0}     27    1
53    736    65    66  0.773683  {0,1,0}     20    0
10    743   178   183  0.719225  {1,0,0}     20    1
122   744    65    92  0.275792  {0,1,0}     23    0
41    744   207   209  0.020202  {0,2,0}     40    0
112   747   102   110  0.421346  {0,1,0}     36    1
37    749   123   124  0.591885  {0,3,0}     24    1
42    769    94    95  0.128356  {1,3,0}     40    1
15    775   105   117  0.281188  {1,0,0}     27    0
48    780   128   137  0.282270  {0,1,1}     34    1
71    782   179   180  0.374768  {0,1,0}     34    1
104   795   162   166  0.079260  {1,0,0}     31    1
6     797    53    55  0.227143  {1,1,0}     29    1
123   816   166   167  0.571603  {1,1,0}     34    1
9     832    80    81  0.412161  {0,1,0}     20    1
38    866   104   105  0.515564  {0,0,1}     34    0
70    870   203   210  0.496215  {0,1,0}     20    1
66    878     8     9  0.047793  {1,0,0}     27    1
14    883     3    15  0.344596  {0,2,0}     26    1
54    892   162   167  0.110427  {0,2,0}     25    0
105   902   107   108  0.812654  {0,1,0}     26    1
12    911   123   124  0.032817  {0,1,0}     31    0
65    912    68    69  0.195775  {1,1,0}     25    1
57    913   150   152  0.351110  {1,0,0}     34    1
82    914   129   136  0.945673  {0,1,0}     34    1
23    930   128   129  0.891449  {0,1,0}     33    1
83    934   155   156  0.141594  {1,1,0}     30    1
30    934   179   180  0.240544  {1,1,0}     36    1
8     938    23   170  0.239997  {0,3,0}     36    1
84    942   116   118  0.944860  {0,2,0}     26    1
26    957    53    55  0.235783  {0,3,0}     36    1
39    961   188   189  0.655544  {1,1,0}     29    1
109   961    47    64  0.790428  {0,2,0}     23    0
125   965   141   142  0.771965  {0,2,0}     21    0
46    991   157   159  0.567712  {0,1,0}     33    0
67    992     4     5  0.088128  {1,0,0}     31    1
29   1010   228   230  0.286151  {0,1,1}     31    0
44   1027   116   120  0.132140  {0,2,0}     40    1
127  1033   122   123  0.587065  {0,1,0}     31    1
52   1034   222   223  0.217678  {0,1,1}     25    1
102  1035    61    62  0.531073  {0,1,0}     21    1
94   1039   176   180  0.353413  {0,1,0}     32    0
63   1042   106   107  0.541286  {0,3,0}     32    1
34   1048   196   203  0.164573  {0,1,0}     26    1
4    1049   177   178  0.953201  {0,1,0}     22    1
81   1054   195   197  0.724305  {0,1,0}     37    1
103  1059    10    11  0.687120  {0,2,0}     24    0
5    1059   179   180  0.159610  {0,1,0}     20    0
87   1063   206   207  0.256284  {0,2,0}     27    1
3    1071   124   151  0.500307  {0,2,0}     31    1
91   1078   129   136  0.149302  {0,1,1}     37    0
75   1083    58    59  0.649007  {0,1,0}     25    1
110  1087    25    26  0.990194  {1,1,0}     37    1
7    1100   226   231  0.617744  {1,2,0}     34    1
25   1112    90    95  0.232859  {0,2,0}     39    1
74   1115   226   231  0.064144  {0,2,0}     24    1
27   1152     7    30  0.670954  {1,1,0}     34    1
28   1154   138   139  0.438009  {0,1,0}     29    1
20   1176    23   229  0.066584  {1,0,0}     36    1
99   1182    96    97  0.323900  {0,1,0}     23    1
116  1183    24    25  0.863539  {1,0,0}     35    1
126  1184   126   127  0.521495  {0,1,0}     33    0
35   1203   158   160  0.349085  {0,2,0}     21    1
40   1205   246   248  0.616616  {1,1,0}     33    1
24   1205   169   173  0.474506  {0,3,0}     31    1
60   1232   225   227  0.792693  {0,1,0}     31    1
36   1235   237   238  0.985105  {0,1,0}     24    1
49   1273   173   181  0.493360  {0,1,1}     30    1
2    1276   146   147  0.311570  {0,2,0}     34    1
119  1303     8     9  0.367560  {0,1,0}     26    0
33   1304    36    39  0.923704  {0,0,1}     26    1
18   1315   163   164  0.087235  {0,0,1}     26    0
88   1319   116   118  0.230154  {0,3,0}     20    1
89   1333   106   108  0.974709  {0,2,0}     23    0
