map EGL-G2-D
fac 5 10 {0,210,240,50,188}
hosp 1 {0}
n_ALS 7 1 {1:210,4:50,2:188}
n_BLS 22 1 {8:0,6:210,4:240,2:50,2:188}
n_CLS 8 0 {1:0,1:240,1:50,5:188}
      c_m  head  tail      c_af      c_d  c_tau  c_h
30      2   250   251  0.755575  {1,1,0}     26    1
67     12   225   228  0.662283  {0,2,0}     39    0
114    55    50    53  0.990554  {0,0,1}     39    1
74    102   236   237  0.404159  {1,0,0}     36    1
82    136   234   235  0.043606  {1,1,0}     22    1
28    148    25    26  0.272156  {0,2,0}     31    1
41    150   227   229  0.118365  {0,2,0}     21    1
44    225   145   148  0.417614  {1,1,0}     38    1
29    239   161   165  0.107308  {0,2,0}     25    0
102   251   191   195  0.470311  {0,0,1}     25    0
17    287     2     3  0.362413  {0,3,0}     21    1
86    300   116   117  0.714141  {0,1,0}     30    0
77    313   123   124  0.038391  {0,1,0}     22    1
119   313   177   181  0.185226  {1,0,0}     23    1
27    336    97   112  0.836246  {1,2,0}     35    1
92    372   136   146  0.672711  {1,1,0}     23    0
35    376   197   199  0.695438  {1,0,0}     32    1
37    391   101   102  0.897570  {0,1,0}     34    1
109   465   166   178  0.412155  {1,2,0}     21    1
68    503   180   181  0.414679  {0,0,1}     21    0
5     508   136   146  0.709086  {0,2,0}     23    0
71    508   244   245  0.494145  {0,3,0}     32    1
70    517    91    96  0.587523  {1,1,0}     37    0
78    541   126   127  0.909339  {0,1,0}     28    1
100   542   121   155  0.527070  {0,3,0}     31    1
101   551   103   104  0.213320  {0,1,0}     37    1
4     565    80    81  0.598872  {0,1,0}     22    1
112   568    43    46  0.279082  {0,2,0}     22    0
11    568    39    52  0.988429  {1,1,0}     40    1
1     570   175   177  0.283873  {1,1,0}     40    1
42    571    24    26  0.781098  {0,1,0}     25    1
79    571   157   161  0.625443  {0,1,0}     36    1
111   579   164   169  0.274517  {1,0,0}     34    1
103   583   198   199  0.521598  {1,1,0}     32    1
51    586   174   182  0.878994  {0,1,1}     27    0
43    586    58    59  0.817136  {1,0,0}     21    1
116   597     8    33  0.360336  {1,0,0}     29    1
33    598   166   175  0.376246  {1,0,0}     26    1
121   602   132   133  0.229484  {1,0,0}     20    1
118   607   172   173  0.034655  {1,3,0}     25    1
106   618   209   216  0.081816  {0,0,1}     20    0
39    626    95    96  0.801811  {1,0,0}     32    1
76    633   170   171  0.199569  {0,1,0}     33    1
56    633    27    28  0.145433  {0,3,0}     31    1
23    641    84    86  0.385317  {0,2,0}     32    0
122   649   222   223  0.480590  {0,1,0}     31    1
58    651    27    30  0.037567  {0,2,0}     29    1
2     655     7     8  0.324203  {0,1,0}     40    0
126   658   202   209  0.773719  {1,0,0}     29    1
21    690   133   135  0.182488  {0,2,0}     34    0
59    691    86    87  0.234345  {0,2,0}     20    0
65    694   251   254  0.731118  {0,2,0}     30    0
6     708    62    63  0.130829  {0,1,1}     31    1
127   710   217   218  0.617398  {0,1,0}     28    1
32    729    87    88  0.811266  {1,0,0}     33    1
3     734    12    13  0.999372  {0,2,0}     26    1
38    736    72    73  0.418491  {0,3,0}     26    0
15    762    39    40  0.283439  {0,3,0}     38    1
0     781    90    91  0.664474  {0,1,0}     36    1
22    787    51    52  0.644549  {1,1,0}     32    1
62    794   199   200  0.291145  {0,0,1}     21    1
95    796    84    85  0.381629  {0,1,1}     27    0
94    800    51    52  0.126072  {0,2,0}     38    1
14    804   147   148  0.706065  {0,1,0}     37    0
83    818   174   189  0.245262  {0,3,0}     28    0
93    833    82    83  0.088603  {0,1,1}     35    0
123   849   113   114  0.928824  {1,0,0}     37    0
72    849   194   242  0.064241  {0,2,0}     33    1
16    854    84    86  0.398862  {0,1,0}     37    0
81    855   225   228  0.222786  {0,3,0}     22    1
85    870   135   147  0.586004  {0,2,0}     38    1
89    893   221   222  0.900172  {1,1,0}     37    0
60    917   157   161  0.004034  {0,3,0}     37    1
75    921   216   217  0.185194  {1,0,0}     21    1
108   924    15    17  0.852781  {1,0,0}     28    1
13    937   125   126  0.367538  {0,3,0}     25    0
12    942   105   106  0.000732  {1,0,0}     28    1
57    950   125   150  0.244977  {1,3,0}     20    1
46    950    34    41  0.709220  {1,1,0}     23    1
9     962   231   232  0.891046  {0,1,0}     33    0
97    965    66    93  0.208610  {1,0,0}     26    1
40    975   219   220  0.333092  {0,3,0}     27    0
50    981   191   195  0.549919  {0,1,0}     20    0
8     981    45    46  0.832033  {0,1,0}     22    1
125   985    18    20  0.300601  {1,0,0}     21    1
115   991    25    26  0.761608  {1,0,0}     27    1
20   1007   201   202  0.074249  {0,1,0}     23    0
104  1021   203   204  0.739756  {1,1,0}     28    1
47   1037    54    58  0.704611  {0,3,0}     24    1
110  1040   119   120  0.478279  {0,0,1}     40    0
96   1043   227   233  0.371350  {0,2,0}     40    1
64   1054   177   180  0.211564  {1,0,0}     21    1
73   1059   112   113  0.613500  {0,1,1}     25    0
113  1059    49    56  0.939682  {0,2,0}     28    0
26   1061    81    89  0.352744  {0,3,0}     24    1
7    1080     6    27  0.334222  {0,2,0}     29    1
45   1081     8    33  0.256171  {0,2,0}     25    1
19   1105    94    95  0.493405  {1,1,0}     23    1
120  1108    51    52  0.400134  {0,1,0}     27    0
69   1127   191   195  0.983639  {1,1,0}     39    1
48   1127    63    65  0.833551  {0,2,0}     25    1
49   1131    92    93  0.255670  {0,3,0}     24    0
117  1131   117   121  0.388675  {1,0,0}     26    1
10   1136    50    51  0.108450  {0,1,0}     37    1
88   1136   194   242  0.964969  {0,2,0}     30    1
54   1143   101   112  0.330646  {1,0,0}     30    1
99   1167   248   249  0.871563  {1,1,0}     26    1
90   1174    49    56  0.146351  {0,2,0}     21    1
18   1181   216   218  0.474693  {0,2,0}     35    0
87   1182    17    19  0.076087  {1,0,0}     35    1
84   1193   201   203  0.996299  {0,1,0}     38    0
107  1194     1     2  0.297225  {0,1,0}     31    1
98   1199   211   212  0.969312  {0,1,1}     25    0
34   1203   227   233  0.471136  {0,3,0}     28    0
31   1207   233   234  0.965017  {0,2,0}     33    0
36   1219    94    95  0.156480  {1,1,0}     33    0
53   1239     9    10  0.076773  {0,3,0}     23    1
55   1266   204   205  0.283142  {0,1,1}     30    0
25   1297   245   246  0.799990  {1,1,0}     37    1
66   1301   129   130  0.976278  {1,0,0}     23    1
63   1308    67    69  0.122884  {0,3,0}     32    0
61   1329    42    43  0.590896  {0,0,1}     25    1
24   1331    36    37  0.319735  {0,1,1}     35    1
105  1342   131   132  0.017711  {0,1,0}     38    1
124  1345   152   153  0.992277  {0,2,0}     35    1
80   1349   195   248  0.063529  {0,2,0}     22    0
52   1385   141   150  0.969590  {0,3,0}     38    0
91   1427    16    18  0.428780  {0,2,0}     31    0
