map EGL-G2-E
fac 5 10 {0,197,3,28,49}
hosp 1 {0}
n_ALS 6 1 {1:197,1:3,4:49}
n_BLS 25 1 {6:0,5:197,5:3,6:28,3:49}
n_CLS 10 0 {2:0,3:197,1:3,3:28,1:49}
      c_m  head  tail      c_af      c_d  c_tau  c_h
122    23    76    78  0.150276  {0,2,0}     36    0
26     26    15    17  0.593706  {0,3,0}     36    0
99     70    29    31  0.150612  {0,1,0}     34    0
105   107   113   114  0.175362  {0,1,0}     28    1
36    111   156   162  0.285475  {0,2,0}     22    0
13    116    23    87  0.675578  {0,1,1}     25    1
18    133   163   167  0.852691  {0,2,0}     25    1
41    151    98   127  0.496082  {0,3,0}     39    1
116   163     3    15  0.336984  {0,2,0}     33    0
16    213   233   234  0.532180  {0,2,0}     40    0
91    228   245   247  0.758963  {0,1,0}     35    0
8     240   129   138  0.083355  {0,1,0}     36    1
109   297   190   191  0.634104  {1,0,0}     22    1
46    302    61    62  0.713899  {0,3,0}     37    0
68    321   231   232  0.337228  {1,1,0}     39    1
126   349   236   237  0.261052  {0,2,0}     22    0
11    411   204   205  0.021015  {0,1,0}     32    1
27    425   219   223  0.650689  {1,0,0}     27    1
123   450   196   197  0.334664  {1,1,0}     32    1
9     461   103   111  0.156640  {0,3,0}     40    0
75    482    87    88  0.447034  {0,0,1}     37    0
35    488    79    80  0.712801  {0,1,0}     39    0
53    496   168   176  0.291277  {0,2,0}     30    0
56    500    76    77  0.906737  {0,3,0}     38    1
39    501    50    52  0.322836  {0,3,0}     20    0
49    502    48    49  0.855845  {1,2,0}     24    1
10    510   120   162  0.786167  {0,1,0}     22    0
62    539    19    25  0.307157  {1,1,0}     39    1
117   542   249   252  0.278477  {0,1,0}     28    0
80    548    21    35  0.587205  {0,0,1}     33    0
107   551   163   167  0.603167  {0,3,0}     23    0
102   556   204   205  0.612069  {1,1,0}     39    1
97    567   164   169  0.112261  {1,1,0}     37    1
14    577     0    21  0.540456  {1,0,0}     29    1
127   589   179   183  0.560848  {0,3,0}     40    1
113   590   172   173  0.617201  {0,2,0}     29    0
70    595    99   131  0.953115  {0,1,1}     22    1
112   596   163   167  0.252540  {1,1,0}     25    1
83    610   218   250  0.025850  {0,3,0}     40    1
104   614   195   248  0.611105  {0,3,0}     32    1
43    617    85   101  0.123042  {0,1,0}     24    1
59    617     8    33  0.381887  {1,2,0}     29    1
48    644   122   123  0.229524  {0,2,0}     30    0
15    659   158   160  0.704808  {0,2,0}     23    0
22    668   180   181  0.114104  {1,1,0}     24    1
28    683    78    82  0.492528  {0,1,0}     20    0
119   686   132   133  0.593106  {1,1,0}     20    1
7     690    35    36  0.131998  {1,1,0}     30    1
47    691     7    30  0.626148  {0,2,0}     31    0
98    695   223   224  0.799356  {0,1,0}     22    1
31    701    92    93  0.501825  {0,1,0}     20    1
38    703   116   117  0.865863  {1,0,0}     33    1
76    708    42    43  0.283235  {1,1,0}     37    1
66    734   104   114  0.463929  {0,1,1}     28    0
2     765   201   202  0.530648  {0,2,0}     23    1
114   768   138   139  0.335733  {0,1,0}     25    1
106   769   226   251  0.589642  {1,0,0}     34    1
23    784   200   201  0.520902  {0,3,0}     35    0
103   794   179   183  0.830472  {0,2,0}     34    1
19    805    85   101  0.748085  {0,0,1}     40    1
54    821   227   233  0.240241  {0,2,0}     30    1
87    822   234   235  0.381240  {1,1,0}     34    1
65    843   178   179  0.005735  {0,1,0}     32    1
67    852    25    26  0.401708  {1,1,0}     39    1
84    853    12    16  0.985555  {0,1,0}     28    0
33    859    82    85  0.215608  {1,0,0}     27    1
96    864    10    11  0.290711  {1,0,0}     23    1
118   868     9    10  0.501997  {0,2,0}     34    1
89    873   162   163  0.354436  {0,1,0}     39    1
24    880    87    88  0.777272  {0,3,0}     21    0
50    888   152   153  0.646065  {1,1,0}     38    1
93    905   153   154  0.899398  {0,3,0}     23    1
92    923   213   214  0.818348  {1,1,0}     25    1
17    928   121   155  0.947223  {0,2,0}     33    0
85    934   179   184  0.390019  {0,3,0}     21    1
5     939   249   250  0.679868  {0,2,0}     27    0
