map EGL-G2-A
fac 5 10 {0,43,143,210,87}
hosp 2 {0,54}
n_ALS 8 1 {2:0,2:43,1:143,2:210,1:87}
n_BLS 21 1 {4:0,4:43,4:143,6:210,3:87}
n_CLS 6 0 {4:0,1:143,1:210}
      c_m  head  tail      c_af      c_d  c_tau  c_h
79     24    70    79  0.466791  {1,1,0}     40    1
88     51   178   179  0.100651  {1,0,0}     26    1
84     84   210   211  0.773377  {1,0,0}     27    1
73    102     9    34  0.773203  {0,1,0}     39    1
58    111    82    85  0.398954  {0,2,0}     35    0
75    139   189   190  0.850806  {0,2,0}     29    1
30    149    30    33  0.787632  {1,0,0}     37    1
37    153    67    69  0.041120  {0,3,0}     21    1
113   163   151   152  0.097933  {0,2,0}     38    0
17    249   129   138  0.128789  {0,2,0}     23    1
118   258    95    96  0.919877  {0,0,1}     33    0
28    299    19    20  0.320675  {0,0,1}     20    0
6     304   184   188  0.143536  {0,2,0}     38    1
49    322   192   194  0.647073  {0,3,0}     32    0
86    389   192   193  0.100732  {0,1,0}     32    1
48    441     5    23  0.942535  {0,2,0}     24    1
45    442   147   148  0.058957  {0,3,0}     31    1
64    448     7     8  0.042402  {0,1,0}     29    0
78    455    79    80  0.215337  {1,0,0}     21    0
4     469    40    41  0.878066  {0,1,0}     26    1
91    510   222   223  0.708140  {0,1,0}     32    1
85    512     0     1  0.858010  {0,2,0}     36    0
46    523   166   178  0.876643  {0,3,0}     24    1
93    551    21    35  0.075675  {1,1,0}     36    1
82    560   103   111  0.038178  {0,1,0}     32    1
20    581    35    36  0.101675  {1,1,0}     27    1
15    597    81    89  0.026435  {0,1,0}     28    1
77    602   102   103  0.905027  {1,1,0}     29    1
38    616    57    61  0.976068  {0,2,0}     39    1
10    632   103   111  0.523783  {0,2,0}     35    1
108   636   164   169  0.512834  {0,1,0}     32    1
122   647   199   200  0.665637  {0,0,1}     35    1
0     649    91    96  0.971465  {0,2,0}     24    1
126   651    35    36  0.156479  {0,1,0}     25    0
2     662    12    13  0.623567  {0,1,1}     34    0
89    665     5    23  0.345382  {0,2,0}     38    1
114   671    32    34  0.900648  {0,1,0}     22    1
111   674    28    29  0.578033  {0,1,0}     35    0
87    679   177   180  0.320623  {0,2,0}     21    1
124   702    50    51  0.673443  {0,1,0}     35    1
65    703    12    13  0.764665  {0,3,0}     38    0
21    705   105   107  0.877326  {0,3,0}     24    1
57    746    21    35  0.866251  {0,2,0}     20    0
32    753     6    27  0.262850  {0,1,0}     26    1
14    775   165   166  0.686778  {0,1,0}     40    1
83    790   245   247  0.584035  {1,1,0}     31    1
1     792   101   102  0.993973  {0,3,0}     30    1
22    798    29    31  0.061878  {0,2,0}     26    0
100   801   136   137  0.466583  {0,1,0}     34    1
115   811    74    75  0.015239  {0,1,0}     34    1
41    818   122   123  0.630605  {1,1,0}     39    1
97    839   201   203  0.020260  {0,2,0}     38    0
62    842   184   188  0.505480  {0,3,0}     38    1
68    842    39    73  0.546500  {0,1,0}     39    0
5     844   240   241  0.599679  {0,2,0}     39    0
95    860    32    33  0.971909  {0,2,0}     32    0
29    869    12    13  0.767866  {0,3,0}     23    1
39    869    84    86  0.466939  {0,2,0}     20    0
53    875    68    69  0.145608  {0,1,0}     31    1
121   877    24    25  0.101091  {1,0,0}     29    1
60    884    31    38  0.764522  {0,3,0}     26    1
105   887   135   136  0.040721  {0,1,0}     21    1
3     907    34    41  0.573019  {0,2,0}     40    0
54    907   101   112  0.271813  {1,1,0}     34    1
103   908   154   157  0.384465  {0,1,0}     23    1
80    920    71    73  0.027223  {0,2,0}     40    0
42    923   235   236  0.395251  {0,3,0}     21    1
67    930   185   186  0.665437  {0,3,0}     29    1
104   941   120   162  0.949582  {0,3,0}     29    0
47    948    16    17  0.899369  {0,1,1}     34    0
70    951    74    76  0.317329  {1,0,0}     34    1
23    969    95    96  0.060789  {0,2,0}     29    1
101   976    22    24  0.019817  {0,1,0}     20    0
18    977    11    42  0.774405  {1,1,0}     26    1
71    981   253   254  0.601736  {1,1,0}     40    1
61    984   252   253  0.315423  {0,1,0}     25    1
90    996   236   238  0.431867  {0,0,1}     37    1
